,mapping-target,references,tags,metadata-key,mapping-description,name,id,key,comments
206,Microsoft Defender for Identity,['https://docs.microsoft.com/en-us/defender-for-identity/what-is'],"['Credentials', 'DNS', 'Identity', 'Microsoft 365 Defender', 'Windows']",206,,Steal or Forge Kerberos Tickets,T1558,206,"Understandably (to avoid enabling adversaries to circumvent the detection), many of the detections provided by this control do not provide a detailed description of the detection logic making it often times difficult to map to ATT&CK Techniques."
207,Microsoft Defender for Identity,['https://docs.microsoft.com/en-us/defender-for-identity/what-is'],"['Credentials', 'DNS', 'Identity', 'Microsoft 365 Defender', 'Windows']",207,,External Remote Services,T1133,207,"Understandably (to avoid enabling adversaries to circumvent the detection), many of the detections provided by this control do not provide a detailed description of the detection logic making it often times difficult to map to ATT&CK Techniques."
208,Microsoft Defender for Identity,['https://docs.microsoft.com/en-us/defender-for-identity/what-is'],"['Credentials', 'DNS', 'Identity', 'Microsoft 365 Defender', 'Windows']",208,,Credentials from Password Stores,T1555,208,"Understandably (to avoid enabling adversaries to circumvent the detection), many of the detections provided by this control do not provide a detailed description of the detection logic making it often times difficult to map to ATT&CK Techniques."
209,Microsoft Defender for Identity,['https://docs.microsoft.com/en-us/defender-for-identity/what-is'],"['Credentials', 'DNS', 'Identity', 'Microsoft 365 Defender', 'Windows']",209,,Windows Management Instrumentation,T1047,209,"Understandably (to avoid enabling adversaries to circumvent the detection), many of the detections provided by this control do not provide a detailed description of the detection logic making it often times difficult to map to ATT&CK Techniques."
210,Microsoft Defender for Identity,['https://docs.microsoft.com/en-us/defender-for-identity/what-is'],"['Credentials', 'DNS', 'Identity', 'Microsoft 365 Defender', 'Windows']",210,,Command and Scripting Interpreter,T1059,210,"Understandably (to avoid enabling adversaries to circumvent the detection), many of the detections provided by this control do not provide a detailed description of the detection logic making it often times difficult to map to ATT&CK Techniques."
211,Microsoft Defender for Identity,['https://docs.microsoft.com/en-us/defender-for-identity/what-is'],"['Credentials', 'DNS', 'Identity', 'Microsoft 365 Defender', 'Windows']",211,,Remote Services,T1021,211,"Understandably (to avoid enabling adversaries to circumvent the detection), many of the detections provided by this control do not provide a detailed description of the detection logic making it often times difficult to map to ATT&CK Techniques."
212,Microsoft Defender for Identity,['https://docs.microsoft.com/en-us/defender-for-identity/what-is'],"['Credentials', 'DNS', 'Identity', 'Microsoft 365 Defender', 'Windows']",212,,System Services,T1569,212,"Understandably (to avoid enabling adversaries to circumvent the detection), many of the detections provided by this control do not provide a detailed description of the detection logic making it often times difficult to map to ATT&CK Techniques."
213,Microsoft Defender for Identity,['https://docs.microsoft.com/en-us/defender-for-identity/what-is'],"['Credentials', 'DNS', 'Identity', 'Microsoft 365 Defender', 'Windows']",213,,Rogue Domain Controller,T1207,213,"Understandably (to avoid enabling adversaries to circumvent the detection), many of the detections provided by this control do not provide a detailed description of the detection logic making it often times difficult to map to ATT&CK Techniques."
214,Microsoft Defender for Identity,['https://docs.microsoft.com/en-us/defender-for-identity/what-is'],"['Credentials', 'DNS', 'Identity', 'Microsoft 365 Defender', 'Windows']",214,,OS Credential Dumping,T1003,214,"Understandably (to avoid enabling adversaries to circumvent the detection), many of the detections provided by this control do not provide a detailed description of the detection logic making it often times difficult to map to ATT&CK Techniques."
215,Microsoft Defender for Identity,['https://docs.microsoft.com/en-us/defender-for-identity/what-is'],"['Credentials', 'DNS', 'Identity', 'Microsoft 365 Defender', 'Windows']",215,,Modify Authentication Process,T1556,215,"Understandably (to avoid enabling adversaries to circumvent the detection), many of the detections provided by this control do not provide a detailed description of the detection logic making it often times difficult to map to ATT&CK Techniques."
216,Microsoft Defender for Identity,['https://docs.microsoft.com/en-us/defender-for-identity/what-is'],"['Credentials', 'DNS', 'Identity', 'Microsoft 365 Defender', 'Windows']",216,,Account Manipulation,T1098,216,"Understandably (to avoid enabling adversaries to circumvent the detection), many of the detections provided by this control do not provide a detailed description of the detection logic making it often times difficult to map to ATT&CK Techniques."
217,Microsoft Defender for Identity,['https://docs.microsoft.com/en-us/defender-for-identity/what-is'],"['Credentials', 'DNS', 'Identity', 'Microsoft 365 Defender', 'Windows']",217,,Create or Modify System Process,T1543,217,"Understandably (to avoid enabling adversaries to circumvent the detection), many of the detections provided by this control do not provide a detailed description of the detection logic making it often times difficult to map to ATT&CK Techniques."
218,Microsoft Defender for Identity,['https://docs.microsoft.com/en-us/defender-for-identity/what-is'],"['Credentials', 'DNS', 'Identity', 'Microsoft 365 Defender', 'Windows']",218,,Application Layer Protocol,T1071,218,"Understandably (to avoid enabling adversaries to circumvent the detection), many of the detections provided by this control do not provide a detailed description of the detection logic making it often times difficult to map to ATT&CK Techniques."
219,Microsoft Defender for Identity,['https://docs.microsoft.com/en-us/defender-for-identity/what-is'],"['Credentials', 'DNS', 'Identity', 'Microsoft 365 Defender', 'Windows']",219,,Exfiltration Over Alternative Protocol,T1048,219,"Understandably (to avoid enabling adversaries to circumvent the detection), many of the detections provided by this control do not provide a detailed description of the detection logic making it often times difficult to map to ATT&CK Techniques."
220,Azure Defender for Key Vault,"['https://docs.microsoft.com/en-us/azure/security-center/defender-for-key-vault-introduction', 'https://docs.microsoft.com/en-us/azure/security-center/alerts-reference#alerts-azurekv']","['Azure Defender', 'Azure Security Center Recommendation', 'Credentials']",220,,Cloud Infrastructure Discovery,T1580,220,This control provides alerts for suspicious activity for Azure Key Vault. Documentation has been offered on how to respond to alerts but no specific tool or feature is offered for response. 
221,Azure Defender for Key Vault,"['https://docs.microsoft.com/en-us/azure/security-center/defender-for-key-vault-introduction', 'https://docs.microsoft.com/en-us/azure/security-center/alerts-reference#alerts-azurekv']","['Azure Defender', 'Azure Security Center Recommendation', 'Credentials']",221,,Credentials from Password Stores,T1555,221,This control provides alerts for suspicious activity for Azure Key Vault. Documentation has been offered on how to respond to alerts but no specific tool or feature is offered for response. 
222,Azure Defender for Kubernetes,"['https://docs.microsoft.com/en-us/azure/security-center/defender-for-kubernetes-introduction', 'https://docs.microsoft.com/en-us/azure/security-center/alerts-reference#alerts-akscluster']","['Azure Defender', 'Azure Security Center Recommendation', 'Containers']",222,,Implant Container Image,T1525,222,
223,Azure Defender for Kubernetes,"['https://docs.microsoft.com/en-us/azure/security-center/defender-for-kubernetes-introduction', 'https://docs.microsoft.com/en-us/azure/security-center/alerts-reference#alerts-akscluster']","['Azure Defender', 'Azure Security Center Recommendation', 'Containers']",223,,Exploit Public-Facing Application,T1190,223,
224,Azure Defender for Kubernetes,"['https://docs.microsoft.com/en-us/azure/security-center/defender-for-kubernetes-introduction', 'https://docs.microsoft.com/en-us/azure/security-center/alerts-reference#alerts-akscluster']","['Azure Defender', 'Azure Security Center Recommendation', 'Containers']",224,,Exploitation for Privilege Escalation,T1068,224,
225,Azure Defender for Kubernetes,"['https://docs.microsoft.com/en-us/azure/security-center/defender-for-kubernetes-introduction', 'https://docs.microsoft.com/en-us/azure/security-center/alerts-reference#alerts-akscluster']","['Azure Defender', 'Azure Security Center Recommendation', 'Containers']",225,,Indicator Removal on Host,T1070,225,
226,Adaptive Application Controls,['https://docs.microsoft.com/en-us/azure/security-center/security-center-adaptive-application'],"['Azure Security Center', 'Azure Security Center Recommendation', 'Azure Defender for Servers']",226,,User Execution,T1204,226,
227,Adaptive Application Controls,['https://docs.microsoft.com/en-us/azure/security-center/security-center-adaptive-application'],"['Azure Security Center', 'Azure Security Center Recommendation', 'Azure Defender for Servers']",227,,Masquerading,T1036,227,
228,Adaptive Application Controls,['https://docs.microsoft.com/en-us/azure/security-center/security-center-adaptive-application'],"['Azure Security Center', 'Azure Security Center Recommendation', 'Azure Defender for Servers']",228,,Subvert Trust Controls,T1553,228,
229,Adaptive Application Controls,['https://docs.microsoft.com/en-us/azure/security-center/security-center-adaptive-application'],"['Azure Security Center', 'Azure Security Center Recommendation', 'Azure Defender for Servers']",229,,Compromise Client Software Binary,T1554,229,
230,Azure AD Multi-Factor Authentication,['https://docs.microsoft.com/en-us/azure/active-directory/authentication/concept-mfa-howitworks'],"['Azure Active Directory', 'Azure Security Center Recommendation', 'Credentials', 'Identity', 'Passwords', 'MFA']",230,,Brute Force,T1110,230,Note that MFA that is triggered in response to privileged operations (such as assigning a user a privileged role) are considered functionality of the Azure AD Privileged Identity Management control.  Consult the mapping for this control for the ATT&CK (sub-)techniques it maps to.  This mapping specifically deals with MFA when it is enabled as a security default.
231,Azure AD Multi-Factor Authentication,['https://docs.microsoft.com/en-us/azure/active-directory/authentication/concept-mfa-howitworks'],"['Azure Active Directory', 'Azure Security Center Recommendation', 'Credentials', 'Identity', 'Passwords', 'MFA']",231,,Valid Accounts,T1078,231,Note that MFA that is triggered in response to privileged operations (such as assigning a user a privileged role) are considered functionality of the Azure AD Privileged Identity Management control.  Consult the mapping for this control for the ATT&CK (sub-)techniques it maps to.  This mapping specifically deals with MFA when it is enabled as a security default.
232,Azure Private Link,['https://docs.microsoft.com/azure/private-link/private-link-overview'],"['Azure Security Center Recommendation', 'Network']",232,,Man-in-the-Middle,T1557,232,"This is a private network service, allowing connections between Azure, on-prem, and 3rd party services without traversing the Internet. Generally this reduces risk from MiTM, DOS, network-based data manipulation and network sniffing from untrusted network."
233,Azure Private Link,['https://docs.microsoft.com/azure/private-link/private-link-overview'],"['Azure Security Center Recommendation', 'Network']",233,,Data Manipulation,T1565,233,"This is a private network service, allowing connections between Azure, on-prem, and 3rd party services without traversing the Internet. Generally this reduces risk from MiTM, DOS, network-based data manipulation and network sniffing from untrusted network."
234,Azure Private Link,['https://docs.microsoft.com/azure/private-link/private-link-overview'],"['Azure Security Center Recommendation', 'Network']",234,,Endpoint Denial of Service,T1499,234,"This is a private network service, allowing connections between Azure, on-prem, and 3rd party services without traversing the Internet. Generally this reduces risk from MiTM, DOS, network-based data manipulation and network sniffing from untrusted network."
235,Azure Private Link,['https://docs.microsoft.com/azure/private-link/private-link-overview'],"['Azure Security Center Recommendation', 'Network']",235,,Network Denial of Service,T1498,235,"This is a private network service, allowing connections between Azure, on-prem, and 3rd party services without traversing the Internet. Generally this reduces risk from MiTM, DOS, network-based data manipulation and network sniffing from untrusted network."
236,Azure Private Link,['https://docs.microsoft.com/azure/private-link/private-link-overview'],"['Azure Security Center Recommendation', 'Network']",236,,Network Sniffing,T1040,236,"This is a private network service, allowing connections between Azure, on-prem, and 3rd party services without traversing the Internet. Generally this reduces risk from MiTM, DOS, network-based data manipulation and network sniffing from untrusted network."
237,Azure Dedicated HSM,"['https://docs.microsoft.com/en-us/azure/dedicated-hsm/overview', 'https://docs.microsoft.com/en-us/azure/key-vault/managed-hsm/']",['Credentials'],237,,Unsecured Credentials,T1552,237,Note there is also a Managed HSM service.
238,Azure Dedicated HSM,"['https://docs.microsoft.com/en-us/azure/dedicated-hsm/overview', 'https://docs.microsoft.com/en-us/azure/key-vault/managed-hsm/']",['Credentials'],238,,Obtain Capabilities,T1588,238,Note there is also a Managed HSM service.
239,Azure Dedicated HSM,"['https://docs.microsoft.com/en-us/azure/dedicated-hsm/overview', 'https://docs.microsoft.com/en-us/azure/key-vault/managed-hsm/']",['Credentials'],239,,Subvert Trust Controls,T1553,239,Note there is also a Managed HSM service.
240,Azure Automation Update Management,['https://docs.microsoft.com/en-us/azure/automation/update-management/overview'],"['Linux', 'Windows']",240,,Supply Chain Compromise,T1195,240,"This control generally applies to techniques that leverage vulnerabilities in unpatched software, which can be specific techniques  sub-techniques. "
241,Azure Automation Update Management,['https://docs.microsoft.com/en-us/azure/automation/update-management/overview'],"['Linux', 'Windows']",241,,Software Deployment Tools,T1072,241,"This control generally applies to techniques that leverage vulnerabilities in unpatched software, which can be specific techniques  sub-techniques. "
242,Azure Automation Update Management,['https://docs.microsoft.com/en-us/azure/automation/update-management/overview'],"['Linux', 'Windows']",242,,Exploitation of Remote Services,T1210,242,"This control generally applies to techniques that leverage vulnerabilities in unpatched software, which can be specific techniques  sub-techniques. "
243,Azure Automation Update Management,['https://docs.microsoft.com/en-us/azure/automation/update-management/overview'],"['Linux', 'Windows']",243,,Exploitation for Defense Evasion,T1211,243,"This control generally applies to techniques that leverage vulnerabilities in unpatched software, which can be specific techniques  sub-techniques. "
244,Azure Automation Update Management,['https://docs.microsoft.com/en-us/azure/automation/update-management/overview'],"['Linux', 'Windows']",244,,Exploitation for Privilege Escalation,T1068,244,"This control generally applies to techniques that leverage vulnerabilities in unpatched software, which can be specific techniques  sub-techniques. "
245,Azure Automation Update Management,['https://docs.microsoft.com/en-us/azure/automation/update-management/overview'],"['Linux', 'Windows']",245,,Exploit Public-Facing Application,T1190,245,"This control generally applies to techniques that leverage vulnerabilities in unpatched software, which can be specific techniques  sub-techniques. "
246,Azure Automation Update Management,['https://docs.microsoft.com/en-us/azure/automation/update-management/overview'],"['Linux', 'Windows']",246,,Exploitation for Credential Access,T1212,246,"This control generally applies to techniques that leverage vulnerabilities in unpatched software, which can be specific techniques  sub-techniques. "
247,Azure Automation Update Management,['https://docs.microsoft.com/en-us/azure/automation/update-management/overview'],"['Linux', 'Windows']",247,,Exploitation for Client Execution,T1203,247,"This control generally applies to techniques that leverage vulnerabilities in unpatched software, which can be specific techniques  sub-techniques. "
248,Azure Automation Update Management,['https://docs.microsoft.com/en-us/azure/automation/update-management/overview'],"['Linux', 'Windows']",248,,Endpoint Denial of Service,T1499,248,"This control generally applies to techniques that leverage vulnerabilities in unpatched software, which can be specific techniques  sub-techniques. "
249,Azure Automation Update Management,['https://docs.microsoft.com/en-us/azure/automation/update-management/overview'],"['Linux', 'Windows']",249,,Compromise Client Software Binary,T1554,249,"This control generally applies to techniques that leverage vulnerabilities in unpatched software, which can be specific techniques  sub-techniques. "
250,Azure Automation Update Management,['https://docs.microsoft.com/en-us/azure/automation/update-management/overview'],"['Linux', 'Windows']",250,,Drive-by Compromise,T1189,250,"This control generally applies to techniques that leverage vulnerabilities in unpatched software, which can be specific techniques  sub-techniques. "
251,Azure DNS Alias Records,['https://docs.microsoft.com/en-us/azure/dns/dns-alias#prevent-dangling-dns-records'],"['DNS', 'Network']",251,,Compromise Infrastructure,T1584,251,
252,Role Based Access Control,['https://docs.microsoft.com/en-us/azure/role-based-access-control/overview'],"['Azure Active Directory', 'Azure Security Center Recommendation', 'Identity']",252,,Account Discovery,T1087,252,RBAC enables organizations to limit the number of users within the organization with an IAM role that has administrative privileges.  This enables limiting the number of users within the tenant that have privileged access thereby resulting in a reduced attack surface and a coverage score factor of Partial.  Most sub-techniques have been scored as Partial for this reason.
253,Role Based Access Control,['https://docs.microsoft.com/en-us/azure/role-based-access-control/overview'],"['Azure Active Directory', 'Azure Security Center Recommendation', 'Identity']",253,,Valid Accounts,T1078,253,RBAC enables organizations to limit the number of users within the organization with an IAM role that has administrative privileges.  This enables limiting the number of users within the tenant that have privileged access thereby resulting in a reduced attack surface and a coverage score factor of Partial.  Most sub-techniques have been scored as Partial for this reason.
254,Role Based Access Control,['https://docs.microsoft.com/en-us/azure/role-based-access-control/overview'],"['Azure Active Directory', 'Azure Security Center Recommendation', 'Identity']",254,,Create Account,T1136,254,RBAC enables organizations to limit the number of users within the organization with an IAM role that has administrative privileges.  This enables limiting the number of users within the tenant that have privileged access thereby resulting in a reduced attack surface and a coverage score factor of Partial.  Most sub-techniques have been scored as Partial for this reason.
255,Role Based Access Control,['https://docs.microsoft.com/en-us/azure/role-based-access-control/overview'],"['Azure Active Directory', 'Azure Security Center Recommendation', 'Identity']",255,,Account Manipulation,T1098,255,RBAC enables organizations to limit the number of users within the organization with an IAM role that has administrative privileges.  This enables limiting the number of users within the tenant that have privileged access thereby resulting in a reduced attack surface and a coverage score factor of Partial.  Most sub-techniques have been scored as Partial for this reason.
256,Role Based Access Control,['https://docs.microsoft.com/en-us/azure/role-based-access-control/overview'],"['Azure Active Directory', 'Azure Security Center Recommendation', 'Identity']",256,,Modify Cloud Compute Infrastructure,T1578,256,RBAC enables organizations to limit the number of users within the organization with an IAM role that has administrative privileges.  This enables limiting the number of users within the tenant that have privileged access thereby resulting in a reduced attack surface and a coverage score factor of Partial.  Most sub-techniques have been scored as Partial for this reason.
257,Role Based Access Control,['https://docs.microsoft.com/en-us/azure/role-based-access-control/overview'],"['Azure Active Directory', 'Azure Security Center Recommendation', 'Identity']",257,,Cloud Infrastructure Discovery,T1580,257,RBAC enables organizations to limit the number of users within the organization with an IAM role that has administrative privileges.  This enables limiting the number of users within the tenant that have privileged access thereby resulting in a reduced attack surface and a coverage score factor of Partial.  Most sub-techniques have been scored as Partial for this reason.
258,Role Based Access Control,['https://docs.microsoft.com/en-us/azure/role-based-access-control/overview'],"['Azure Active Directory', 'Azure Security Center Recommendation', 'Identity']",258,,Cloud Service Dashboard,T1538,258,RBAC enables organizations to limit the number of users within the organization with an IAM role that has administrative privileges.  This enables limiting the number of users within the tenant that have privileged access thereby resulting in a reduced attack surface and a coverage score factor of Partial.  Most sub-techniques have been scored as Partial for this reason.
259,Role Based Access Control,['https://docs.microsoft.com/en-us/azure/role-based-access-control/overview'],"['Azure Active Directory', 'Azure Security Center Recommendation', 'Identity']",259,,Data from Cloud Storage Object,T1530,259,RBAC enables organizations to limit the number of users within the organization with an IAM role that has administrative privileges.  This enables limiting the number of users within the tenant that have privileged access thereby resulting in a reduced attack surface and a coverage score factor of Partial.  Most sub-techniques have been scored as Partial for this reason.
260,Role Based Access Control,['https://docs.microsoft.com/en-us/azure/role-based-access-control/overview'],"['Azure Active Directory', 'Azure Security Center Recommendation', 'Identity']",260,,Steal Application Access Token,T1528,260,RBAC enables organizations to limit the number of users within the organization with an IAM role that has administrative privileges.  This enables limiting the number of users within the tenant that have privileged access thereby resulting in a reduced attack surface and a coverage score factor of Partial.  Most sub-techniques have been scored as Partial for this reason.
261,Alerts for Azure Cosmos DB,"['https://docs.microsoft.com/en-us/azure/security-center/alerts-reference', 'https://docs.microsoft.com/en-us/azure/security-center/other-threat-protections', 'https://docs.microsoft.com/en-us/azure/cosmos-db/cosmos-db-advanced-threat-protection']","['Azure Security Center', 'Database']",261,,Valid Accounts,T1078,261,"This control is still in preview, so its coverage will likely expand in the future. This mapping is based on its current (preview) state."
262,Alerts for Azure Cosmos DB,"['https://docs.microsoft.com/en-us/azure/security-center/alerts-reference', 'https://docs.microsoft.com/en-us/azure/security-center/other-threat-protections', 'https://docs.microsoft.com/en-us/azure/cosmos-db/cosmos-db-advanced-threat-protection']","['Azure Security Center', 'Database']",262,,Data from Information Repositories,T1213,262,"This control is still in preview, so its coverage will likely expand in the future. This mapping is based on its current (preview) state."
263,File Integrity Monitoring,['https://docs.microsoft.com/en-us/azure/security-center/security-center-file-integrity-monitoring'],"['Azure Security Center', 'Azure Security Center Recommendation', 'Azure Defender', 'Azure Defender for Servers', 'Windows', 'Linux']",263,,Scheduled Task/Job,T1053,263,"The techniques included in this mapping result in Windows Registry or file system artifacts being created or modified which can be detected by this control.  
The detection score for most techniques included in this mapping was scored as Significant and where there are exceptions, comments have been provided. This Significant score assessment  was due to the following factors: Coverage - (High) The control was able to detect most of the sub-techniques, references and procedure examples of the mapped techniques. Accuracy - (High) Although this control does not include built-in intelligence to minimize  the false positive rate, the specific artifacts generated by the techniques in this mapping do not change frequently and therefore the potential for a high false-positive is reduced.  Temporal - (Medium) This control at worst scans for changes on an hourly basis.
"
264,File Integrity Monitoring,['https://docs.microsoft.com/en-us/azure/security-center/security-center-file-integrity-monitoring'],"['Azure Security Center', 'Azure Security Center Recommendation', 'Azure Defender', 'Azure Defender for Servers', 'Windows', 'Linux']",264,,Account Manipulation,T1098,264,"The techniques included in this mapping result in Windows Registry or file system artifacts being created or modified which can be detected by this control.  
The detection score for most techniques included in this mapping was scored as Significant and where there are exceptions, comments have been provided. This Significant score assessment  was due to the following factors: Coverage - (High) The control was able to detect most of the sub-techniques, references and procedure examples of the mapped techniques. Accuracy - (High) Although this control does not include built-in intelligence to minimize  the false positive rate, the specific artifacts generated by the techniques in this mapping do not change frequently and therefore the potential for a high false-positive is reduced.  Temporal - (Medium) This control at worst scans for changes on an hourly basis.
"
265,File Integrity Monitoring,['https://docs.microsoft.com/en-us/azure/security-center/security-center-file-integrity-monitoring'],"['Azure Security Center', 'Azure Security Center Recommendation', 'Azure Defender', 'Azure Defender for Servers', 'Windows', 'Linux']",265,,Boot or Logon Autostart Execution,T1547,265,"The techniques included in this mapping result in Windows Registry or file system artifacts being created or modified which can be detected by this control.  
The detection score for most techniques included in this mapping was scored as Significant and where there are exceptions, comments have been provided. This Significant score assessment  was due to the following factors: Coverage - (High) The control was able to detect most of the sub-techniques, references and procedure examples of the mapped techniques. Accuracy - (High) Although this control does not include built-in intelligence to minimize  the false positive rate, the specific artifacts generated by the techniques in this mapping do not change frequently and therefore the potential for a high false-positive is reduced.  Temporal - (Medium) This control at worst scans for changes on an hourly basis.
"
266,File Integrity Monitoring,['https://docs.microsoft.com/en-us/azure/security-center/security-center-file-integrity-monitoring'],"['Azure Security Center', 'Azure Security Center Recommendation', 'Azure Defender', 'Azure Defender for Servers', 'Windows', 'Linux']",266,,Boot or Logon Initialization Scripts,T1037,266,"The techniques included in this mapping result in Windows Registry or file system artifacts being created or modified which can be detected by this control.  
The detection score for most techniques included in this mapping was scored as Significant and where there are exceptions, comments have been provided. This Significant score assessment  was due to the following factors: Coverage - (High) The control was able to detect most of the sub-techniques, references and procedure examples of the mapped techniques. Accuracy - (High) Although this control does not include built-in intelligence to minimize  the false positive rate, the specific artifacts generated by the techniques in this mapping do not change frequently and therefore the potential for a high false-positive is reduced.  Temporal - (Medium) This control at worst scans for changes on an hourly basis.
"
267,File Integrity Monitoring,['https://docs.microsoft.com/en-us/azure/security-center/security-center-file-integrity-monitoring'],"['Azure Security Center', 'Azure Security Center Recommendation', 'Azure Defender', 'Azure Defender for Servers', 'Windows', 'Linux']",267,,Create or Modify System Process,T1543,267,"The techniques included in this mapping result in Windows Registry or file system artifacts being created or modified which can be detected by this control.  
The detection score for most techniques included in this mapping was scored as Significant and where there are exceptions, comments have been provided. This Significant score assessment  was due to the following factors: Coverage - (High) The control was able to detect most of the sub-techniques, references and procedure examples of the mapped techniques. Accuracy - (High) Although this control does not include built-in intelligence to minimize  the false positive rate, the specific artifacts generated by the techniques in this mapping do not change frequently and therefore the potential for a high false-positive is reduced.  Temporal - (Medium) This control at worst scans for changes on an hourly basis.
"
268,File Integrity Monitoring,['https://docs.microsoft.com/en-us/azure/security-center/security-center-file-integrity-monitoring'],"['Azure Security Center', 'Azure Security Center Recommendation', 'Azure Defender', 'Azure Defender for Servers', 'Windows', 'Linux']",268,,Event Triggered Execution,T1546,268,"The techniques included in this mapping result in Windows Registry or file system artifacts being created or modified which can be detected by this control.  
The detection score for most techniques included in this mapping was scored as Significant and where there are exceptions, comments have been provided. This Significant score assessment  was due to the following factors: Coverage - (High) The control was able to detect most of the sub-techniques, references and procedure examples of the mapped techniques. Accuracy - (High) Although this control does not include built-in intelligence to minimize  the false positive rate, the specific artifacts generated by the techniques in this mapping do not change frequently and therefore the potential for a high false-positive is reduced.  Temporal - (Medium) This control at worst scans for changes on an hourly basis.
"
269,File Integrity Monitoring,['https://docs.microsoft.com/en-us/azure/security-center/security-center-file-integrity-monitoring'],"['Azure Security Center', 'Azure Security Center Recommendation', 'Azure Defender', 'Azure Defender for Servers', 'Windows', 'Linux']",269,,Hijack Execution Flow,T1574,269,"The techniques included in this mapping result in Windows Registry or file system artifacts being created or modified which can be detected by this control.  
The detection score for most techniques included in this mapping was scored as Significant and where there are exceptions, comments have been provided. This Significant score assessment  was due to the following factors: Coverage - (High) The control was able to detect most of the sub-techniques, references and procedure examples of the mapped techniques. Accuracy - (High) Although this control does not include built-in intelligence to minimize  the false positive rate, the specific artifacts generated by the techniques in this mapping do not change frequently and therefore the potential for a high false-positive is reduced.  Temporal - (Medium) This control at worst scans for changes on an hourly basis.
"
270,File Integrity Monitoring,['https://docs.microsoft.com/en-us/azure/security-center/security-center-file-integrity-monitoring'],"['Azure Security Center', 'Azure Security Center Recommendation', 'Azure Defender', 'Azure Defender for Servers', 'Windows', 'Linux']",270,,Office Application Startup,T1137,270,"The techniques included in this mapping result in Windows Registry or file system artifacts being created or modified which can be detected by this control.  
The detection score for most techniques included in this mapping was scored as Significant and where there are exceptions, comments have been provided. This Significant score assessment  was due to the following factors: Coverage - (High) The control was able to detect most of the sub-techniques, references and procedure examples of the mapped techniques. Accuracy - (High) Although this control does not include built-in intelligence to minimize  the false positive rate, the specific artifacts generated by the techniques in this mapping do not change frequently and therefore the potential for a high false-positive is reduced.  Temporal - (Medium) This control at worst scans for changes on an hourly basis.
"
271,File Integrity Monitoring,['https://docs.microsoft.com/en-us/azure/security-center/security-center-file-integrity-monitoring'],"['Azure Security Center', 'Azure Security Center Recommendation', 'Azure Defender', 'Azure Defender for Servers', 'Windows', 'Linux']",271,,Abuse Elevation Control Mechanism,T1548,271,"The techniques included in this mapping result in Windows Registry or file system artifacts being created or modified which can be detected by this control.  
The detection score for most techniques included in this mapping was scored as Significant and where there are exceptions, comments have been provided. This Significant score assessment  was due to the following factors: Coverage - (High) The control was able to detect most of the sub-techniques, references and procedure examples of the mapped techniques. Accuracy - (High) Although this control does not include built-in intelligence to minimize  the false positive rate, the specific artifacts generated by the techniques in this mapping do not change frequently and therefore the potential for a high false-positive is reduced.  Temporal - (Medium) This control at worst scans for changes on an hourly basis.
"
272,File Integrity Monitoring,['https://docs.microsoft.com/en-us/azure/security-center/security-center-file-integrity-monitoring'],"['Azure Security Center', 'Azure Security Center Recommendation', 'Azure Defender', 'Azure Defender for Servers', 'Windows', 'Linux']",272,,Modify Authentication Process,T1556,272,"The techniques included in this mapping result in Windows Registry or file system artifacts being created or modified which can be detected by this control.  
The detection score for most techniques included in this mapping was scored as Significant and where there are exceptions, comments have been provided. This Significant score assessment  was due to the following factors: Coverage - (High) The control was able to detect most of the sub-techniques, references and procedure examples of the mapped techniques. Accuracy - (High) Although this control does not include built-in intelligence to minimize  the false positive rate, the specific artifacts generated by the techniques in this mapping do not change frequently and therefore the potential for a high false-positive is reduced.  Temporal - (Medium) This control at worst scans for changes on an hourly basis.
"
273,File Integrity Monitoring,['https://docs.microsoft.com/en-us/azure/security-center/security-center-file-integrity-monitoring'],"['Azure Security Center', 'Azure Security Center Recommendation', 'Azure Defender', 'Azure Defender for Servers', 'Windows', 'Linux']",273,,OS Credential Dumping,T1003,273,"The techniques included in this mapping result in Windows Registry or file system artifacts being created or modified which can be detected by this control.  
The detection score for most techniques included in this mapping was scored as Significant and where there are exceptions, comments have been provided. This Significant score assessment  was due to the following factors: Coverage - (High) The control was able to detect most of the sub-techniques, references and procedure examples of the mapped techniques. Accuracy - (High) Although this control does not include built-in intelligence to minimize  the false positive rate, the specific artifacts generated by the techniques in this mapping do not change frequently and therefore the potential for a high false-positive is reduced.  Temporal - (Medium) This control at worst scans for changes on an hourly basis.
"
274,File Integrity Monitoring,['https://docs.microsoft.com/en-us/azure/security-center/security-center-file-integrity-monitoring'],"['Azure Security Center', 'Azure Security Center Recommendation', 'Azure Defender', 'Azure Defender for Servers', 'Windows', 'Linux']",274,,File and Directory Permissions Modification,T1222,274,"The techniques included in this mapping result in Windows Registry or file system artifacts being created or modified which can be detected by this control.  
The detection score for most techniques included in this mapping was scored as Significant and where there are exceptions, comments have been provided. This Significant score assessment  was due to the following factors: Coverage - (High) The control was able to detect most of the sub-techniques, references and procedure examples of the mapped techniques. Accuracy - (High) Although this control does not include built-in intelligence to minimize  the false positive rate, the specific artifacts generated by the techniques in this mapping do not change frequently and therefore the potential for a high false-positive is reduced.  Temporal - (Medium) This control at worst scans for changes on an hourly basis.
"
