,comments,attack-object-id,attack-object-name,references,tags,mapping-description,capability-id,mapping-type,score-category,score-value,related-score,metadata_key
460,"This control reduces the likelihood of data manipulation for traffic between remote users, cloud, and 3rd parties by routing the traffic via the Microsoft backbone rather than over the Internet.",T1565.002,Transmitted Data Manipulation,[],[],,Azure Private Link,technique-scores,Protect,Partial,T1565,0
461,"This is a private network service, allowing connections between Azure, on-prem, and 3rd party services without traversing the Internet. Generally this reduces risk from MiTM, DOS, network-based data manipulation and network sniffing from untrusted network.",T1499,Endpoint Denial of Service,['https://docs.microsoft.com/azure/private-link/private-link-overview'],"['Azure Security Center Recommendation', 'Network']",,Azure Private Link,technique-scores,Protect,Partial,,0
462,,T1499.004,Application or System Exploitation,[],[],,Azure Private Link,technique-scores,Protect,Partial,T1499,0
463,,T1499.003,Application Exhaustion Flood,[],[],,Azure Private Link,technique-scores,Protect,Partial,T1499,0
464,,T1499.002,Service Exhaustion Flood,[],[],,Azure Private Link,technique-scores,Protect,Partial,T1499,0
465,,T1499.001,OS Exhaustion Flood,[],[],,Azure Private Link,technique-scores,Protect,Partial,T1499,0
466,"This is a private network service, allowing connections between Azure, on-prem, and 3rd party services without traversing the Internet. Generally this reduces risk from MiTM, DOS, network-based data manipulation and network sniffing from untrusted network.",T1498,Network Denial of Service,['https://docs.microsoft.com/azure/private-link/private-link-overview'],"['Azure Security Center Recommendation', 'Network']",,Azure Private Link,technique-scores,Protect,Partial,,0
467,,T1498.002,Reflection Amplification,[],[],,Azure Private Link,technique-scores,Protect,Partial,T1498,0
468,,T1498.001,Direct Network Flood,[],[],,Azure Private Link,technique-scores,Protect,Partial,T1498,0
469,"This is a private network service, allowing connections between Azure, on-prem, and 3rd party services without traversing the Internet. Generally this reduces risk from MiTM, DOS, network-based data manipulation and network sniffing from untrusted network.",T1040,Network Sniffing,['https://docs.microsoft.com/azure/private-link/private-link-overview'],"['Azure Security Center Recommendation', 'Network']",,Azure Private Link,technique-scores,Protect,Partial,,0
470,Note there is also a Managed HSM service.,T1552,Unsecured Credentials,"['https://docs.microsoft.com/en-us/azure/dedicated-hsm/overview', 'https://docs.microsoft.com/en-us/azure/key-vault/managed-hsm/']",['Credentials'],,Azure Dedicated HSM,technique-scores,Protect,Minimal,,0
471,Provides significant protection of private keys.,T1552.004,Private Keys,[],[],,Azure Dedicated HSM,technique-scores,Protect,Significant,T1552,0
472,Note there is also a Managed HSM service.,T1588,Obtain Capabilities,"['https://docs.microsoft.com/en-us/azure/dedicated-hsm/overview', 'https://docs.microsoft.com/en-us/azure/key-vault/managed-hsm/']",['Credentials'],,Azure Dedicated HSM,technique-scores,Protect,Partial,,0
473,Certificate credentials can be vaulted in an HSM thereby reducing its attack surface.,T1588.004,Digital Certificates,[],[],,Azure Dedicated HSM,technique-scores,Protect,Partial,T1588,0
474,Certificate credentials can be vaulted in an HSM thereby reducing its attack surface.,T1588.003,Code Signing Certificates,[],[],,Azure Dedicated HSM,technique-scores,Protect,Partial,T1588,0
475,Note there is also a Managed HSM service.,T1553,Subvert Trust Controls,"['https://docs.microsoft.com/en-us/azure/dedicated-hsm/overview', 'https://docs.microsoft.com/en-us/azure/key-vault/managed-hsm/']",['Credentials'],,Azure Dedicated HSM,technique-scores,Protect,Partial,,0
476,Certificate credentials can be vaulted in an HSM thereby reducing its attack surface.,T1553.004,Install Root Certificate,[],[],,Azure Dedicated HSM,technique-scores,Protect,Partial,T1553,0
477,Certificate credentials can be vaulted in an HSM thereby reducing its attack surface.,T1553.002,Code Signing,[],[],,Azure Dedicated HSM,technique-scores,Protect,Partial,T1553,0
478,"This control generally applies to techniques that leverage vulnerabilities in unpatched software, which can be specific techniques  sub-techniques. ",T1195,Supply Chain Compromise,['https://docs.microsoft.com/en-us/azure/automation/update-management/overview'],"['Linux', 'Windows']",,Azure Automation Update Management,technique-scores,Protect,Partial,,0
479,This control provides coverage of some aspects of software supply chain compromise since it enables automated updates of software and rapid configuration change management.,T1195.002,Compromise Software Supply Chain,[],[],,Azure Automation Update Management,technique-scores,Protect,Partial,T1195,0
480,This control provides coverage of some aspects of software supply chain compromise since it enables automated updates of software and rapid configuration change management.,T1195.001,Compromise Software Dependencies and Development Tools,[],[],,Azure Automation Update Management,technique-scores,Protect,Partial,T1195,0
481,"This control generally applies to techniques that leverage vulnerabilities in unpatched software, which can be specific techniques  sub-techniques. ",T1072,Software Deployment Tools,['https://docs.microsoft.com/en-us/azure/automation/update-management/overview'],"['Linux', 'Windows']",,Azure Automation Update Management,technique-scores,Protect,Partial,,0
482,"This control generally applies to techniques that leverage vulnerabilities in unpatched software, which can be specific techniques  sub-techniques. ",T1210,Exploitation of Remote Services,['https://docs.microsoft.com/en-us/azure/automation/update-management/overview'],"['Linux', 'Windows']",,Azure Automation Update Management,technique-scores,Protect,Significant,,0
483,"This control generally applies to techniques that leverage vulnerabilities in unpatched software, which can be specific techniques  sub-techniques. ",T1211,Exploitation for Defense Evasion,['https://docs.microsoft.com/en-us/azure/automation/update-management/overview'],"['Linux', 'Windows']",,Azure Automation Update Management,technique-scores,Protect,Significant,,0
484,"This control generally applies to techniques that leverage vulnerabilities in unpatched software, which can be specific techniques  sub-techniques. ",T1068,Exploitation for Privilege Escalation,['https://docs.microsoft.com/en-us/azure/automation/update-management/overview'],"['Linux', 'Windows']",,Azure Automation Update Management,technique-scores,Protect,Significant,,0
485,"This control generally applies to techniques that leverage vulnerabilities in unpatched software, which can be specific techniques  sub-techniques. ",T1190,Exploit Public-Facing Application,['https://docs.microsoft.com/en-us/azure/automation/update-management/overview'],"['Linux', 'Windows']",,Azure Automation Update Management,technique-scores,Protect,Partial,,0
486,"This control generally applies to techniques that leverage vulnerabilities in unpatched software, which can be specific techniques  sub-techniques. ",T1212,Exploitation for Credential Access,['https://docs.microsoft.com/en-us/azure/automation/update-management/overview'],"['Linux', 'Windows']",,Azure Automation Update Management,technique-scores,Protect,Significant,,0
487,"This control generally applies to techniques that leverage vulnerabilities in unpatched software, which can be specific techniques  sub-techniques. ",T1203,Exploitation for Client Execution,['https://docs.microsoft.com/en-us/azure/automation/update-management/overview'],"['Linux', 'Windows']",,Azure Automation Update Management,technique-scores,Protect,Significant,,0
488,"This control generally applies to techniques that leverage vulnerabilities in unpatched software, which can be specific techniques  sub-techniques. ",T1499,Endpoint Denial of Service,['https://docs.microsoft.com/en-us/azure/automation/update-management/overview'],"['Linux', 'Windows']",,Azure Automation Update Management,technique-scores,Protect,Partial,,0
489,This control provides significant protection against Denial of Service (DOS) attacks that leverage system/application vulnerabilities as opposed to volumetric attacks since it enables automated updates of software and rapid configuration change management.,T1499.004,Application or System Exploitation,[],[],,Azure Automation Update Management,technique-scores,Protect,Significant,T1499,0
490,"This control generally applies to techniques that leverage vulnerabilities in unpatched software, which can be specific techniques  sub-techniques. ",T1554,Compromise Client Software Binary,['https://docs.microsoft.com/en-us/azure/automation/update-management/overview'],"['Linux', 'Windows']",,Azure Automation Update Management,technique-scores,Protect,Partial,,0
491,"This control generally applies to techniques that leverage vulnerabilities in unpatched software, which can be specific techniques  sub-techniques. ",T1189,Drive-by Compromise,['https://docs.microsoft.com/en-us/azure/automation/update-management/overview'],"['Linux', 'Windows']",,Azure Automation Update Management,technique-scores,Protect,Partial,,0
492,,T1584,Compromise Infrastructure,['https://docs.microsoft.com/en-us/azure/dns/dns-alias#prevent-dangling-dns-records'],"['DNS', 'Network']",,Azure DNS Alias Records,technique-scores,Protect,Minimal,,0
493,"Alias records prevent dangling references by tightly coupling the life cycle of a DNS record with an Azure resource. For example, consider a DNS record that's qualified as an alias record to point to a public IP address or a Traffic Manager profile. If you delete those underlying resources, the DNS alias record becomes an empty record set. It no longer references the deleted resource.  This control is effective for protecting DNS records that resolve to Azure resources but does not offer protection for records pointing to non-Azure resources, resulting in a Partial score.",T1584.001,Domains,[],[],,Azure DNS Alias Records,technique-scores,Protect,Partial,T1584,0
494,RBAC enables organizations to limit the number of users within the organization with an IAM role that has administrative privileges.  This enables limiting the number of users within the tenant that have privileged access thereby resulting in a reduced attack surface and a coverage score factor of Partial.  Most sub-techniques have been scored as Partial for this reason.,T1087,Account Discovery,['https://docs.microsoft.com/en-us/azure/role-based-access-control/overview'],"['Azure Active Directory', 'Azure Security Center Recommendation', 'Identity']",,Role Based Access Control,technique-scores,Protect,Minimal,,0
495,This control can be used to implement the least-privilege principle for account management  and thereby limit the accounts that can be used for account discovery.,T1087.004,Cloud Account,[],[],,Role Based Access Control,technique-scores,Protect,Partial,T1087,0
496,RBAC enables organizations to limit the number of users within the organization with an IAM role that has administrative privileges.  This enables limiting the number of users within the tenant that have privileged access thereby resulting in a reduced attack surface and a coverage score factor of Partial.  Most sub-techniques have been scored as Partial for this reason.,T1078,Valid Accounts,['https://docs.microsoft.com/en-us/azure/role-based-access-control/overview'],"['Azure Active Directory', 'Azure Security Center Recommendation', 'Identity']",,Role Based Access Control,technique-scores,Protect,Minimal,,0
497,This control can be used to implement the least-privilege principle for account management  and thereby limit what an adversary can do with a valid account.,T1078.004,Cloud Accounts,[],[],,Role Based Access Control,technique-scores,Protect,Partial,T1078,0
498,RBAC enables organizations to limit the number of users within the organization with an IAM role that has administrative privileges.  This enables limiting the number of users within the tenant that have privileged access thereby resulting in a reduced attack surface and a coverage score factor of Partial.  Most sub-techniques have been scored as Partial for this reason.,T1136,Create Account,['https://docs.microsoft.com/en-us/azure/role-based-access-control/overview'],"['Azure Active Directory', 'Azure Security Center Recommendation', 'Identity']",,Role Based Access Control,technique-scores,Protect,Minimal,,0
499,This control can be used to implement the least-privilege principle for account management  and thereby limit the number of accounts that can create accounts.,T1136.003,Cloud Account,[],[],,Role Based Access Control,technique-scores,Protect,Partial,T1136,0
500,RBAC enables organizations to limit the number of users within the organization with an IAM role that has administrative privileges.  This enables limiting the number of users within the tenant that have privileged access thereby resulting in a reduced attack surface and a coverage score factor of Partial.  Most sub-techniques have been scored as Partial for this reason.,T1098,Account Manipulation,['https://docs.microsoft.com/en-us/azure/role-based-access-control/overview'],"['Azure Active Directory', 'Azure Security Center Recommendation', 'Identity']",,Role Based Access Control,technique-scores,Protect,Partial,,0
501,This control can be used to implement the least-privilege principle for account management  and thereby limit the number of accounts that can modify accounts.,T1098.001,Additional Cloud Credentials,[],[],,Role Based Access Control,technique-scores,Protect,Partial,T1098,0
502,This control can be used to implement the least-privilege principle for account management  and thereby limit the number of accounts that can modify accounts.,T1098.003,Add Office 365 Global Administrator Role,[],[],,Role Based Access Control,technique-scores,Protect,Partial,T1098,0
503,RBAC enables organizations to limit the number of users within the organization with an IAM role that has administrative privileges.  This enables limiting the number of users within the tenant that have privileged access thereby resulting in a reduced attack surface and a coverage score factor of Partial.  Most sub-techniques have been scored as Partial for this reason.,T1578,Modify Cloud Compute Infrastructure,['https://docs.microsoft.com/en-us/azure/role-based-access-control/overview'],"['Azure Active Directory', 'Azure Security Center Recommendation', 'Identity']",,Role Based Access Control,technique-scores,Protect,Partial,,0
504,This control can be used to implement the least-privilege principle for account management  and thereby limit the number of accounts that can perform these privileged operations.,T1578.001,Create Snapshot,[],[],,Role Based Access Control,technique-scores,Protect,Partial,T1578,0
505,This control can be used to implement the least-privilege principle for account management  and thereby limit the number of accounts that can perform these privileged operations.,T1578.002,Create Cloud Instance,[],[],,Role Based Access Control,technique-scores,Protect,Partial,T1578,0
506,This control can be used to implement the least-privilege principle for account management  and thereby limit the number of accounts that can perform these privileged operations.,T1578.003,Delete Cloud Instance,[],[],,Role Based Access Control,technique-scores,Protect,Partial,T1578,0
507,This control can be used to implement the least-privilege principle for account management  and thereby limit the number of accounts that can perform these privileged operations.,T1578.004,Revert Cloud Instance,[],[],,Role Based Access Control,technique-scores,Protect,Partial,T1578,0
508,RBAC enables organizations to limit the number of users within the organization with an IAM role that has administrative privileges.  This enables limiting the number of users within the tenant that have privileged access thereby resulting in a reduced attack surface and a coverage score factor of Partial.  Most sub-techniques have been scored as Partial for this reason.,T1580,Cloud Infrastructure Discovery,['https://docs.microsoft.com/en-us/azure/role-based-access-control/overview'],"['Azure Active Directory', 'Azure Security Center Recommendation', 'Identity']",,Role Based Access Control,technique-scores,Protect,Partial,,0
509,RBAC enables organizations to limit the number of users within the organization with an IAM role that has administrative privileges.  This enables limiting the number of users within the tenant that have privileged access thereby resulting in a reduced attack surface and a coverage score factor of Partial.  Most sub-techniques have been scored as Partial for this reason.,T1538,Cloud Service Dashboard,['https://docs.microsoft.com/en-us/azure/role-based-access-control/overview'],"['Azure Active Directory', 'Azure Security Center Recommendation', 'Identity']",,Role Based Access Control,technique-scores,Protect,Partial,,0
510,RBAC enables organizations to limit the number of users within the organization with an IAM role that has administrative privileges.  This enables limiting the number of users within the tenant that have privileged access thereby resulting in a reduced attack surface and a coverage score factor of Partial.  Most sub-techniques have been scored as Partial for this reason.,T1530,Data from Cloud Storage Object,['https://docs.microsoft.com/en-us/azure/role-based-access-control/overview'],"['Azure Active Directory', 'Azure Security Center Recommendation', 'Identity']",,Role Based Access Control,technique-scores,Protect,Partial,,0
511,RBAC enables organizations to limit the number of users within the organization with an IAM role that has administrative privileges.  This enables limiting the number of users within the tenant that have privileged access thereby resulting in a reduced attack surface and a coverage score factor of Partial.  Most sub-techniques have been scored as Partial for this reason.,T1528,Steal Application Access Token,['https://docs.microsoft.com/en-us/azure/role-based-access-control/overview'],"['Azure Active Directory', 'Azure Security Center Recommendation', 'Identity']",,Role Based Access Control,technique-scores,Protect,Partial,,0
512,"This control is still in preview, so its coverage will likely expand in the future. This mapping is based on its current (preview) state.",T1078,Valid Accounts,"['https://docs.microsoft.com/en-us/azure/security-center/alerts-reference', 'https://docs.microsoft.com/en-us/azure/security-center/other-threat-protections', 'https://docs.microsoft.com/en-us/azure/cosmos-db/cosmos-db-advanced-threat-protection']","['Azure Security Center', 'Database']",,Alerts for Azure Cosmos DB,technique-scores,Detect,Minimal,,0
513,"This control triggers an alert when there is a change in the access pattern to an Azure Cosmos account based on access from an unusual geographical location. False positives are fairly likely and misuse from a typical location is not covered, so score is Minimal. Relevant alert is ""Access from an unusual location to a Cosmos DB account""",T1078.004,Cloud Accounts,[],[],,Alerts for Azure Cosmos DB,technique-scores,Detect,Minimal,T1078,0
514,"This control is still in preview, so its coverage will likely expand in the future. This mapping is based on its current (preview) state.",T1213,Data from Information Repositories,"['https://docs.microsoft.com/en-us/azure/security-center/alerts-reference', 'https://docs.microsoft.com/en-us/azure/security-center/other-threat-protections', 'https://docs.microsoft.com/en-us/azure/cosmos-db/cosmos-db-advanced-threat-protection']","['Azure Security Center', 'Database']",,Alerts for Azure Cosmos DB,technique-scores,Detect,Minimal,,0
515,"The techniques included in this mapping result in Windows Registry or file system artifacts being created or modified which can be detected by this control.  
The detection score for most techniques included in this mapping was scored as Significant and where there are exceptions, comments have been provided. This Significant score assessment  was due to the following factors: Coverage - (High) The control was able to detect most of the sub-techniques, references and procedure examples of the mapped techniques. Accuracy - (High) Although this control does not include built-in intelligence to minimize  the false positive rate, the specific artifacts generated by the techniques in this mapping do not change frequently and therefore the potential for a high false-positive is reduced.  Temporal - (Medium) This control at worst scans for changes on an hourly basis.
",T1053,Scheduled Task/Job,['https://docs.microsoft.com/en-us/azure/security-center/security-center-file-integrity-monitoring'],"['Azure Security Center', 'Azure Security Center Recommendation', 'Azure Defender', 'Azure Defender for Servers', 'Windows', 'Linux']",,File Integrity Monitoring,technique-scores,Detect,Significant,,0
516,"This control may detect changes to the Windows registry upon creation or modification of scheduled tasks. This control may also detect changes to files used by cron or systemd to create/modify scheduled tasks.  The specificity of registry keys and files used in creation or modification of these scheduled tasks may reduce the false positive rate. This control at worst scans for changes on an hourly basis.
",T1053.001,At (Linux),[],[],,File Integrity Monitoring,technique-scores,Detect,Partial,T1053,0
517,"This control may detect changes to the Windows registry upon creation or modification of scheduled tasks. This control may also detect changes to files used by cron or systemd to create/modify scheduled tasks.  The specificity of registry keys and files used in creation or modification of these scheduled tasks may reduce the false positive rate. This control at worst scans for changes on an hourly basis.
",T1053.002,At (Windows),[],[],,File Integrity Monitoring,technique-scores,Detect,Partial,T1053,0
518,"This control may detect changes to the Windows registry upon creation or modification of scheduled tasks. This control may also detect changes to files used by cron or systemd to create/modify scheduled tasks.  The specificity of registry keys and files used in creation or modification of these scheduled tasks may reduce the false positive rate. This control at worst scans for changes on an hourly basis.
",T1053.003,Cron,[],[],,File Integrity Monitoring,technique-scores,Detect,Partial,T1053,0
519,"This control may detect changes to the Windows registry upon creation or modification of scheduled tasks. This control may also detect changes to files used by cron or systemd to create/modify scheduled tasks.  The specificity of registry keys and files used in creation or modification of these scheduled tasks may reduce the false positive rate. This control at worst scans for changes on an hourly basis.
",T1053.005,Scheduled Task,[],[],,File Integrity Monitoring,technique-scores,Detect,Partial,T1053,0
520,"This control may detect changes to the Windows registry upon creation or modification of scheduled tasks. This control may also detect changes to files used by cron or systemd to create/modify scheduled tasks.  The specificity of registry keys and files used in creation or modification of these scheduled tasks may reduce the false positive rate. This control at worst scans for changes on an hourly basis.
",T1053.006,Systemd Timers,[],[],,File Integrity Monitoring,technique-scores,Detect,Partial,T1053,0
521,"The techniques included in this mapping result in Windows Registry or file system artifacts being created or modified which can be detected by this control.  
The detection score for most techniques included in this mapping was scored as Significant and where there are exceptions, comments have been provided. This Significant score assessment  was due to the following factors: Coverage - (High) The control was able to detect most of the sub-techniques, references and procedure examples of the mapped techniques. Accuracy - (High) Although this control does not include built-in intelligence to minimize  the false positive rate, the specific artifacts generated by the techniques in this mapping do not change frequently and therefore the potential for a high false-positive is reduced.  Temporal - (Medium) This control at worst scans for changes on an hourly basis.
",T1098,Account Manipulation,['https://docs.microsoft.com/en-us/azure/security-center/security-center-file-integrity-monitoring'],"['Azure Security Center', 'Azure Security Center Recommendation', 'Azure Defender', 'Azure Defender for Servers', 'Windows', 'Linux']",,File Integrity Monitoring,technique-scores,Detect,Minimal,,0
522,"This control may detect changes to the SSH authorized keys file which may indicate establishment of persistence. This control at worst scans for changes on an hourly basis.
",T1098.004,SSH Authorized Keys,[],[],,File Integrity Monitoring,technique-scores,Detect,Partial,T1098,0
523,"The techniques included in this mapping result in Windows Registry or file system artifacts being created or modified which can be detected by this control.  
The detection score for most techniques included in this mapping was scored as Significant and where there are exceptions, comments have been provided. This Significant score assessment  was due to the following factors: Coverage - (High) The control was able to detect most of the sub-techniques, references and procedure examples of the mapped techniques. Accuracy - (High) Although this control does not include built-in intelligence to minimize  the false positive rate, the specific artifacts generated by the techniques in this mapping do not change frequently and therefore the potential for a high false-positive is reduced.  Temporal - (Medium) This control at worst scans for changes on an hourly basis.
",T1547,Boot or Logon Autostart Execution,['https://docs.microsoft.com/en-us/azure/security-center/security-center-file-integrity-monitoring'],"['Azure Security Center', 'Azure Security Center Recommendation', 'Azure Defender', 'Azure Defender for Servers', 'Windows', 'Linux']",,File Integrity Monitoring,technique-scores,Detect,Partial,,0
524,"This control may detect changes to the Windows registry or files that enable Boot or Logon Autostart Execution. This control at worst scans for changes on an hourly basis.
",T1547.001,Registry Run Keys / Startup Folder,[],[],,File Integrity Monitoring,technique-scores,Detect,Partial,T1547,0
525,"This control may detect changes to the Windows registry or files that enable Boot or Logon Autostart Execution. This control at worst scans for changes on an hourly basis.
",T1547.002,Authentication Package,[],[],,File Integrity Monitoring,technique-scores,Detect,Partial,T1547,0
526,"This control may detect changes to the Windows registry or files that enable Boot or Logon Autostart Execution. This control at worst scans for changes on an hourly basis.
",T1547.003,Time Providers,[],[],,File Integrity Monitoring,technique-scores,Detect,Partial,T1547,0
527,"This control may detect changes to the Windows registry or files that enable Boot or Logon Autostart Execution. This control at worst scans for changes on an hourly basis.
",T1547.004,Winlogon Helper DLL,[],[],,File Integrity Monitoring,technique-scores,Detect,Partial,T1547,0
528,"This control may detect changes to the Windows registry or files that enable Boot or Logon Autostart Execution. This control at worst scans for changes on an hourly basis.
",T1547.005,Security Support Provider,[],[],,File Integrity Monitoring,technique-scores,Detect,Partial,T1547,0
529,"This control may detect changes to the Windows registry or files that enable Boot or Logon Autostart Execution. This control at worst scans for changes on an hourly basis.
",T1547.006,Kernel Modules and Extensions,[],[],,File Integrity Monitoring,technique-scores,Detect,Partial,T1547,0
530,"This control may detect changes to the Windows registry or files that enable Boot or Logon Autostart Execution. This control at worst scans for changes on an hourly basis.
",T1547.008,LSASS Driver,[],[],,File Integrity Monitoring,technique-scores,Detect,Partial,T1547,0
531,"This control may detect changes to the Windows registry or files that enable Boot or Logon Autostart Execution. This control at worst scans for changes on an hourly basis.
",T1547.009,Shortcut Modification,[],[],,File Integrity Monitoring,technique-scores,Detect,Partial,T1547,0
532,"This control may detect changes to the Windows registry or files that enable Boot or Logon Autostart Execution. This control at worst scans for changes on an hourly basis.
",T1547.010,Port Monitors,[],[],,File Integrity Monitoring,technique-scores,Detect,Partial,T1547,0
533,"This control may detect changes to the Windows registry or files that enable Boot or Logon Autostart Execution. This control at worst scans for changes on an hourly basis.
",T1547.012,Print Processors,[],[],,File Integrity Monitoring,technique-scores,Detect,Partial,T1547,0
534,"The techniques included in this mapping result in Windows Registry or file system artifacts being created or modified which can be detected by this control.  
The detection score for most techniques included in this mapping was scored as Significant and where there are exceptions, comments have been provided. This Significant score assessment  was due to the following factors: Coverage - (High) The control was able to detect most of the sub-techniques, references and procedure examples of the mapped techniques. Accuracy - (High) Although this control does not include built-in intelligence to minimize  the false positive rate, the specific artifacts generated by the techniques in this mapping do not change frequently and therefore the potential for a high false-positive is reduced.  Temporal - (Medium) This control at worst scans for changes on an hourly basis.
",T1037,Boot or Logon Initialization Scripts,['https://docs.microsoft.com/en-us/azure/security-center/security-center-file-integrity-monitoring'],"['Azure Security Center', 'Azure Security Center Recommendation', 'Azure Defender', 'Azure Defender for Servers', 'Windows', 'Linux']",,File Integrity Monitoring,technique-scores,Detect,Partial,,0
535,"This control may detect changes to the Windows registry upon creation or modification of logon scripts. This control at worst scans for changes on an hourly basis.
",T1037.001,Logon Script (Windows),[],[],,File Integrity Monitoring,technique-scores,Detect,Partial,T1037,0
536,"This control may detect changes to the Windows registry upon creation or modification of logon scripts. This control at worst scans for changes on an hourly basis.
",T1037.003,Network Logon Script,[],[],,File Integrity Monitoring,technique-scores,Detect,Partial,T1037,0
537,"The techniques included in this mapping result in Windows Registry or file system artifacts being created or modified which can be detected by this control.  
The detection score for most techniques included in this mapping was scored as Significant and where there are exceptions, comments have been provided. This Significant score assessment  was due to the following factors: Coverage - (High) The control was able to detect most of the sub-techniques, references and procedure examples of the mapped techniques. Accuracy - (High) Although this control does not include built-in intelligence to minimize  the false positive rate, the specific artifacts generated by the techniques in this mapping do not change frequently and therefore the potential for a high false-positive is reduced.  Temporal - (Medium) This control at worst scans for changes on an hourly basis.
",T1543,Create or Modify System Process,['https://docs.microsoft.com/en-us/azure/security-center/security-center-file-integrity-monitoring'],"['Azure Security Center', 'Azure Security Center Recommendation', 'Azure Defender', 'Azure Defender for Servers', 'Windows', 'Linux']",,File Integrity Monitoring,technique-scores,Detect,Partial,,0
538,"This control may detect changes to the Windows registry upon creation or modification of Windows services. This control may also detect changes to files used by systemd to create/modify systemd services.  The specificity of registry keys and files used in creation or modification of these scheduled tasks may reduce the false positive rate. This control at worst scans for changes on an hourly basis.
",T1543.002,Systemd Service,[],[],,File Integrity Monitoring,technique-scores,Detect,Partial,T1543,0
539,"This control may detect changes to the Windows registry upon creation or modification of Windows services. This control may also detect changes to files used by systemd to create/modify systemd services.  The specificity of registry keys and files used in creation or modification of these scheduled tasks may reduce the false positive rate. This control at worst scans for changes on an hourly basis.
",T1543.003,Windows Service,[],[],,File Integrity Monitoring,technique-scores,Detect,Partial,T1543,0
540,"The techniques included in this mapping result in Windows Registry or file system artifacts being created or modified which can be detected by this control.  
The detection score for most techniques included in this mapping was scored as Significant and where there are exceptions, comments have been provided. This Significant score assessment  was due to the following factors: Coverage - (High) The control was able to detect most of the sub-techniques, references and procedure examples of the mapped techniques. Accuracy - (High) Although this control does not include built-in intelligence to minimize  the false positive rate, the specific artifacts generated by the techniques in this mapping do not change frequently and therefore the potential for a high false-positive is reduced.  Temporal - (Medium) This control at worst scans for changes on an hourly basis.
",T1546,Event Triggered Execution,['https://docs.microsoft.com/en-us/azure/security-center/security-center-file-integrity-monitoring'],"['Azure Security Center', 'Azure Security Center Recommendation', 'Azure Defender', 'Azure Defender for Servers', 'Windows', 'Linux']",,File Integrity Monitoring,technique-scores,Detect,Partial,,0
541,"This control may detect changes to the Windows registry or files that indicate event triggered execution.  The specificity of registry keys and files used in creation or modification of these scheduled tasks may reduce the false positive rate. This control at worst scans for changes on an hourly basis.
",T1546.001,Change Default File Association,[],[],,File Integrity Monitoring,technique-scores,Detect,Partial,T1546,0
542,"This control may detect changes to the Windows registry or files that indicate event triggered execution.  The specificity of registry keys and files used in creation or modification of these scheduled tasks may reduce the false positive rate. This control at worst scans for changes on an hourly basis.
",T1546.002,Screensaver,[],[],,File Integrity Monitoring,technique-scores,Detect,Partial,T1546,0
543,"This control may detect changes to the Windows registry or files that indicate event triggered execution.  The specificity of registry keys and files used in creation or modification of these scheduled tasks may reduce the false positive rate. This control at worst scans for changes on an hourly basis.
",T1546.004,.bash_profile and .bashrc,[],[],,File Integrity Monitoring,technique-scores,Detect,Partial,T1546,0
544,"This control may detect changes to the Windows registry or files that indicate event triggered execution.  The specificity of registry keys and files used in creation or modification of these scheduled tasks may reduce the false positive rate. This control at worst scans for changes on an hourly basis.
",T1546.007,Netsh Helper DLL,[],[],,File Integrity Monitoring,technique-scores,Detect,Partial,T1546,0
545,"This control may detect changes to the Windows registry or files that indicate event triggered execution.  The specificity of registry keys and files used in creation or modification of these scheduled tasks may reduce the false positive rate. This control at worst scans for changes on an hourly basis.
",T1546.008,Accessibility Features,[],[],,File Integrity Monitoring,technique-scores,Detect,Partial,T1546,0
546,"This control may detect changes to the Windows registry or files that indicate event triggered execution.  The specificity of registry keys and files used in creation or modification of these scheduled tasks may reduce the false positive rate. This control at worst scans for changes on an hourly basis.
",T1546.009,AppCert DLLs,[],[],,File Integrity Monitoring,technique-scores,Detect,Partial,T1546,0
547,"This control may detect changes to the Windows registry or files that indicate event triggered execution.  The specificity of registry keys and files used in creation or modification of these scheduled tasks may reduce the false positive rate. This control at worst scans for changes on an hourly basis.
",T1546.011,Application Shimming,[],[],,File Integrity Monitoring,technique-scores,Detect,Partial,T1546,0
548,"This control may detect changes to the Windows registry or files that indicate event triggered execution.  The specificity of registry keys and files used in creation or modification of these scheduled tasks may reduce the false positive rate. This control at worst scans for changes on an hourly basis.
",T1546.012,Image File Execution Options Injection,[],[],,File Integrity Monitoring,technique-scores,Detect,Partial,T1546,0
549,"This control may detect changes to the Windows registry or files that indicate event triggered execution.  The specificity of registry keys and files used in creation or modification of these scheduled tasks may reduce the false positive rate. This control at worst scans for changes on an hourly basis.
",T1546.013,PowerShell Profile,[],[],,File Integrity Monitoring,technique-scores,Detect,Partial,T1546,0
550,"The detection score for this group of sub-techniques is assessed as Minimal due to the accuracy component of the score. The registry keys which are modified as a result of these sub-techniques can change frequently or are too numerous to monitor and therefore can result in significant amount of false positives.
",T1546.010,AppInit DLLs,[],[],,File Integrity Monitoring,technique-scores,Detect,Minimal,T1546,0
551,"The detection score for this group of sub-techniques is assessed as Minimal due to the accuracy component of the score. The registry keys which are modified as a result of these sub-techniques can change frequently or are too numerous to monitor and therefore can result in significant amount of false positives.
",T1546.015,Component Object Model Hijacking,[],[],,File Integrity Monitoring,technique-scores,Detect,Minimal,T1546,0
