,comments,attack_object_id,attack_object_name,references,capability_description,capability_id,mapping_type,group,organization,creation_date,last_update,attack_version,technology_domain,mapping_framework,mapping_framework_version,mapping_framework_version_schema
563,,T1021.005,Remote Services: VNC,[],Superset of 'Desktop sharing' and '3rd party desktop'.  Please use in place of the other two,action.hacking.vector.Desktop sharing software,related-to,action.hacking,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
564,,T1021.006,Remote Services: Windows Remote Management,[],Use of stolen or default authentication credentials (including credential stuffing),action.hacking.variety.Use of stolen creds,related-to,action.hacking,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
565,,T1021.006,Remote Services: Windows Remote Management,[],Remote shell,action.hacking.vector.Command shell,related-to,action.hacking,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
566,,T1078.001,Valid Accounts: Default Accounts,[],Use of stolen or default authentication credentials (including credential stuffing),action.hacking.variety.Use of stolen creds,related-to,action.hacking,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
567,,T1078.002,Valid Accounts: Domain Accounts,[],Use of stolen or default authentication credentials (including credential stuffing),action.hacking.variety.Use of stolen creds,related-to,action.hacking,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
568,,T1078.003,Valid Accounts: Local Accounts,[],Use of stolen or default authentication credentials (including credential stuffing),action.hacking.variety.Use of stolen creds,related-to,action.hacking,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
569,,T1078.004,Valid Accounts: Cloud Accounts,[],Use of stolen or default authentication credentials (including credential stuffing),action.hacking.variety.Use of stolen creds,related-to,action.hacking,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
570,,T1134,Access Token Manipulation,[],Use of stolen or default authentication credentials (including credential stuffing),action.hacking.variety.Use of stolen creds,related-to,action.hacking,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
571,,T1134.001,Access Token Manipulation: Token Impersonation/Theft,[],Use of stolen or default authentication credentials (including credential stuffing),action.hacking.variety.Use of stolen creds,related-to,action.hacking,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
572,,T1134.002,Access Token Manipulation: Create Process with Token,[],Use of stolen or default authentication credentials (including credential stuffing),action.hacking.variety.Use of stolen creds,related-to,action.hacking,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
573,,T1134.003,Access Token Manipulation: Make and Impersonate Token,[],Use of stolen or default authentication credentials (including credential stuffing),action.hacking.variety.Use of stolen creds,related-to,action.hacking,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
574,,T1134.004,Access Token Manipulation: Parent PID Spoofing,[],Use of stolen or default authentication credentials (including credential stuffing),action.hacking.variety.Use of stolen creds,related-to,action.hacking,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
575,,T1134.005,Access Token Manipulation: SID-History Injection,[],Use of stolen or default authentication credentials (including credential stuffing),action.hacking.variety.Use of stolen creds,related-to,action.hacking,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
576,,T1550,Use Alternate Authentication Material,[],Use of stolen or default authentication credentials (including credential stuffing),action.hacking.variety.Use of stolen creds,related-to,action.hacking,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
577,,T1550,Use Alternate Authentication Material,[],Pass-the-hash,action.malware.variety.Pass-the-hash,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
578,,T1550,Use Alternate Authentication Material,[],Network propagation,action.malware.vector.Network propagation,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
579,,T1550.001,Use Alternate Authentication Material: Application Access Token,[],Use of stolen or default authentication credentials (including credential stuffing),action.hacking.variety.Use of stolen creds,related-to,action.hacking,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
580,,T1550.003,Use Alternate Authentication Material: Pass the Ticket,[],Use of stolen or default authentication credentials (including credential stuffing),action.hacking.variety.Use of stolen creds,related-to,action.hacking,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
581,,T1558,Steal or Forge Kerberos Tickets,[],Use of stolen or default authentication credentials (including credential stuffing),action.hacking.variety.Use of stolen creds,related-to,action.hacking,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
582,,T1558.001,Steal or Forge Kerberos Tickets: Golden Ticket,[],Use of stolen or default authentication credentials (including credential stuffing),action.hacking.variety.Use of stolen creds,related-to,action.hacking,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
583,,T1558.002,Steal or Forge Kerberos Tickets: Silver Ticket,[],Use of stolen or default authentication credentials (including credential stuffing),action.hacking.variety.Use of stolen creds,related-to,action.hacking,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
584,,T1558.003,Steal or Forge Kerberos Tickets: Kerberoasting,[],Use of stolen or default authentication credentials (including credential stuffing),action.hacking.variety.Use of stolen creds,related-to,action.hacking,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
585,,T1586,Compromise Account,[],Use of stolen or default authentication credentials (including credential stuffing),action.hacking.variety.Use of stolen creds,related-to,action.hacking,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
586,,T1586.001,Compromise Account: Social Media Accounts,[],Use of stolen or default authentication credentials (including credential stuffing),action.hacking.variety.Use of stolen creds,related-to,action.hacking,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
587,,T1586.001,Compromise Account: Social Media Accounts,[],"Any type of *ishing.  Phishing always involves getting data from the victim. Phishing usually has some element of pretexting, but often it doesn’t rise to the level of an invented scenario. E.g. A fake google login page isn’t really pretexting.",action.social.variety.Phishing,related-to,action.social,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
588,,T1586.001,Compromise Account: Social Media Accounts,[],"Pretexting (dialogue leveraging invented scenario).  Unlike 'Phishing', does not transfer data. (A fraudulent transfer or changing a bank account on a business account is not really disclosing data.",action.social.variety.Pretexting,related-to,action.social,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
589,,T1586.002,Compromise Account: Email Accounts,[],Use of stolen or default authentication credentials (including credential stuffing),action.hacking.variety.Use of stolen creds,related-to,action.hacking,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
590,,T1611,Escape to Host,[],Virtual machine escape. Child of 'Exploit vuln'.,action.hacking.variety.Virtual machine escape,related-to,action.hacking,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
591,,T1213,Data from Information Repository,[],XML external entities. Child of 'Exploit vuln'.,action.hacking.variety.XML external entities,related-to,action.hacking,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
592,,T1213,Data from Information Repository,[],Capture data stored on system disk,action.malware.variety.Capture stored data,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
593,,T1213,Data from Information Repository,[],,attribute.confidentiality.data_disclosure,related-to,attribute.confidentiality,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
594,,T1010,Application Window Discovery,[],XPath injection. Child of 'Exploit vuln'.,action.hacking.variety.XPath injection,related-to,action.hacking,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
595,,T1010,Application Window Discovery,[],Capture data stored on system disk,action.malware.variety.Capture stored data,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
596,,T1105,Ingress Tool Transfer,[],Unknown,action.hacking.variety.Unknown,related-to,action.hacking,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
597,,T1105,Ingress Tool Transfer,[],Network service that is not remote access or a web application.,action.hacking.vector.Other network service,related-to,action.hacking,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
598,,T1111,Two-Factor Authentication Interception,[],Unknown,action.hacking.variety.Unknown,related-to,action.hacking,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
599,,T1583,Acquire Infrastructure,[],Unknown,action.hacking.variety.Unknown,related-to,action.hacking,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
600,,T1583,Acquire Infrastructure,[],Web via user-executed or downloaded content. Child of 'Web application'.,action.malware.vector.Web application - download,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
601,,T1583.001,Acquire Infrastructure: Domains,[],Unknown,action.hacking.variety.Unknown,related-to,action.hacking,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
602,,T1583.001,Acquire Infrastructure: Domains,[],"Malware creates a remote control capability, but it's unclear if it's a backdoor for hacking or C2 for malware. Parent of 'C2' and 'Backdoor'.",action.malware.variety.Backdoor or C2,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
603,,T1583.001,Acquire Infrastructure: Domains,[],Malware creates Command and Control capability for malware. Child of 'Backdoor or C2'.,action.malware.variety.C2,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
604,,T1583.002,Acquire Infrastructure: DNS Server,[],Unknown,action.hacking.variety.Unknown,related-to,action.hacking,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
605,,T1583.002,Acquire Infrastructure: DNS Server,[],"Malware creates a remote control capability, but it's unclear if it's a backdoor for hacking or C2 for malware. Parent of 'C2' and 'Backdoor'.",action.malware.variety.Backdoor or C2,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
606,,T1583.002,Acquire Infrastructure: DNS Server,[],Malware creates Command and Control capability for malware. Child of 'Backdoor or C2'.,action.malware.variety.C2,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
607,,T1584,Compromise Infrastructure,[],Unknown,action.hacking.variety.Unknown,related-to,action.hacking,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
608,,T1584,Compromise Infrastructure,[],Web via user-executed or downloaded content. Child of 'Web application'.,action.malware.vector.Web application - download,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
609,,T1584.001,Compromise Infrastructure: Domains,[],Unknown,action.hacking.variety.Unknown,related-to,action.hacking,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
610,,T1584.001,Compromise Infrastructure: Domains,[],"Pretexting (dialogue leveraging invented scenario).  Unlike 'Phishing', does not transfer data. (A fraudulent transfer or changing a bank account on a business account is not really disclosing data.",action.social.variety.Pretexting,related-to,action.social,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
611,,T1584.002,Compromise Infrastructure: DNS Server,[],Unknown,action.hacking.variety.Unknown,related-to,action.hacking,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
612,,T1584.002,Compromise Infrastructure: DNS Server,[],"Malware creates a remote control capability, but it's unclear if it's a backdoor for hacking or C2 for malware. Parent of 'C2' and 'Backdoor'.",action.malware.variety.Backdoor or C2,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
613,,T1584.002,Compromise Infrastructure: DNS Server,[],Malware creates Command and Control capability for malware. Child of 'Backdoor or C2'.,action.malware.variety.C2,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
614,,T1584.003,Compromise Infrastructure: Virtual Private Server,[],Unknown,action.hacking.variety.Unknown,related-to,action.hacking,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
615,,T1584.004,Compromise Infrastructure: Server,[],Unknown,action.hacking.variety.Unknown,related-to,action.hacking,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
616,,T1584.006,Compromise Infrastructure: Web Services,[],Unknown,action.hacking.variety.Unknown,related-to,action.hacking,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
617,,T1587,Develop Capabilities,[],Unknown,action.hacking.variety.Unknown,related-to,action.hacking,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
618,,T1587,Develop Capabilities,[],Nothing is known about the need for or type of development investment other than it was present.,value_chain.development.variety.Unknown,related-to,value_chain.development,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
619,,T1587.001,Develop Capabilities: Malware,[],Unknown,action.hacking.variety.Unknown,related-to,action.hacking,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
620,,T1587.001,Develop Capabilities: Malware,[],Unknown,action.malware.variety.Unknown,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
621,,T1587.001,Develop Capabilities: Malware,[],"A small program that can be distributed, installed, and controlled en mass.",value_chain.development.variety.Bot,related-to,value_chain.development,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
622,,T1587.001,Develop Capabilities: Malware,[],The portion a program that causes a negative effect.,value_chain.development.variety.Payload,related-to,value_chain.development,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
623,,T1587.001,Develop Capabilities: Malware,[],Ransomware (encrypt or seize stored data),value_chain.development.variety.Ransomware,related-to,value_chain.development,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
624,,T1587.001,Develop Capabilities: Malware,[],A program which masquerades as another program to get a target to execute malicious content,value_chain.development.variety.Trojan,related-to,value_chain.development,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
625,,T1587.002,Develop Capabilities: Code Signing Certificates,[],Unknown,action.hacking.variety.Unknown,related-to,action.hacking,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
626,,T1587.002,Develop Capabilities: Code Signing Certificates,[],"The variety of development required is known, but is not listed.",value_chain.development.variety.Other,related-to,value_chain.development,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
627,,T1587.003,Develop Capabilities: Digital Certificates,[],Unknown,action.hacking.variety.Unknown,related-to,action.hacking,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
628,,T1587.003,Develop Capabilities: Digital Certificates,[],"The variety of development required is known, but is not listed.",value_chain.development.variety.Other,related-to,value_chain.development,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
629,,T1587.004,Develop Capabilities: Exploits,[],Unknown,action.hacking.variety.Unknown,related-to,action.hacking,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
630,,T1587.004,Develop Capabilities: Exploits,[],Unknown,action.malware.variety.Unknown,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
631,,T1587.004,Develop Capabilities: Exploits,[],"Code to exploit a vulnerability, including web injects.",value_chain.development.variety.Exploit,related-to,value_chain.development,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
632,,T1587.004,Develop Capabilities: Exploits,[],Code sets capable of selecting and trying multiple exploits against a target.,value_chain.development.variety.Exploit Kits,related-to,value_chain.development,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
633,,T1588,Obtain Capabilities,[],Unknown,action.hacking.variety.Unknown,related-to,action.hacking,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
634,,T1588,Obtain Capabilities,[],Nothing is known about the need for or type of development investment other than it was present.,value_chain.development.variety.Unknown,related-to,value_chain.development,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
635,,T1588.001,Obtain Capabilities: Malware,[],Unknown,action.hacking.variety.Unknown,related-to,action.hacking,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
636,,T1588.001,Obtain Capabilities: Malware,[],Unknown,action.malware.variety.Unknown,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
637,,T1588.001,Obtain Capabilities: Malware,[],"A small program that can be distributed, installed, and controlled en mass.",value_chain.development.variety.Bot,related-to,value_chain.development,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
638,,T1588.001,Obtain Capabilities: Malware,[],The portion a program that causes a negative effect.,value_chain.development.variety.Payload,related-to,value_chain.development,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
639,,T1588.001,Obtain Capabilities: Malware,[],Ransomware (encrypt or seize stored data),value_chain.development.variety.Ransomware,related-to,value_chain.development,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
640,,T1588.001,Obtain Capabilities: Malware,[],A program which masquerades as another program to get a target to execute malicious content,value_chain.development.variety.Trojan,related-to,value_chain.development,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
641,,T1588.002,Obtain Capabilities: Tool,[],Unknown,action.hacking.variety.Unknown,related-to,action.hacking,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
642,,T1588.003,Obtain Capabilities: Code Signing Certificates,[],Unknown,action.hacking.variety.Unknown,related-to,action.hacking,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
643,,T1588.003,Obtain Capabilities: Code Signing Certificates,[],"The variety of development required is known, but is not listed.",value_chain.development.variety.Other,related-to,value_chain.development,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
644,,T1588.004,Obtain Capabilities: Digital Certificates,[],Unknown,action.hacking.variety.Unknown,related-to,action.hacking,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
645,,T1588.004,Obtain Capabilities: Digital Certificates,[],"The variety of development required is known, but is not listed.",value_chain.development.variety.Other,related-to,value_chain.development,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
646,,T1588.005,Obtain Capabilities: Exploits,[],Unknown,action.hacking.variety.Unknown,related-to,action.hacking,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
647,,T1588.005,Obtain Capabilities: Exploits,[],Unknown,action.malware.variety.Unknown,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
648,,T1588.005,Obtain Capabilities: Exploits,[],"Code to exploit a vulnerability, including web injects.",value_chain.development.variety.Exploit,related-to,value_chain.development,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
649,,T1588.005,Obtain Capabilities: Exploits,[],Code sets capable of selecting and trying multiple exploits against a target.,value_chain.development.variety.Exploit Kits,related-to,value_chain.development,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
650,,T1588.006,Obtain Capabilities: Vulnerabilities,[],Unknown,action.hacking.variety.Unknown,related-to,action.hacking,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
651,,T1588.006,Obtain Capabilities: Vulnerabilities,[],Unknown,action.malware.variety.Unknown,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
652,,T1599,Network Boundry Bridging,[],Unknown,action.hacking.variety.Unknown,related-to,action.hacking,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
653,,T1599.001,Network Boundry Bridging: Network Address Translation Traversal,[],Unknown,action.hacking.variety.Unknown,related-to,action.hacking,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
654,,T1606.002,Forge Web Credentials: SAML Tokens,[],Unknown,action.hacking.variety.Unknown,related-to,action.hacking,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
655,,T1531,Account Access Removal,[],Unknown,action.hacking.variety.Unknown,related-to,action.hacking,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
656,,T1531,Account Access Removal,[],Destruction,attribute.availability.variety.Destruction,related-to,attribute.availability,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
657,,T1531,Account Access Removal,[],Interruption,attribute.availability.variety.Interruption,related-to,attribute.availability,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
658,,T1531,Account Access Removal,[],Unknown,attribute.integrity.variety.Unknown,related-to,attribute.integrity,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
659,,T1219,Remote Access Software,[],Superset of 'Desktop sharing' and '3rd party desktop'.  Please use in place of the other two,action.hacking.vector.Desktop sharing software,related-to,action.hacking,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
660,,T1219,Remote Access Software,[],"System or network utilities (e.g., PsTools, Netcat)",action.malware.variety.Adminware,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
661,,T1497,Virtualization/Sandbox Evasion,[],Hypervisor break-out attack,action.hacking.vector.Hypervisor,related-to,action.hacking,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
662,,T1497,Virtualization/Sandbox Evasion,[],Penetration of another VM or web site on shared device or infrastructure,action.hacking.vector.Inter-tenant,related-to,action.hacking,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
663,,T1497,Virtualization/Sandbox Evasion,[],Disable or interfere with security controls,action.malware.variety.Disable controls,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
664,,T1199,Trusted Relationship,[],Partner connection or credential. (Indicates supply chain breach.),action.hacking.vector.Partner,related-to,action.hacking,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
665,,T1199,Trusted Relationship,[],Adware,action.malware.variety.Adware,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
666,,T1199,Trusted Relationship,[],Partner connection or credential. (Indicates supply chain breach.),action.malware.vector.Partner,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
667,,T1199,Trusted Relationship,[],Partner connection or credential. (Indicates supply chain breach.),action.social.vector.Partner,related-to,action.social,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
668,,T1195,Supply Chain Compromise,[],Partner connection or credential. (Indicates supply chain breach.),action.hacking.vector.Partner,related-to,action.hacking,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
669,,T1195,Supply Chain Compromise,[],Partner connection or credential. (Indicates supply chain breach.),action.malware.vector.Partner,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
670,,T1195,Supply Chain Compromise,[],Included in automated software update,action.malware.vector.Software update,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
671,,T1195.001,Supply Chain Compromise: Compromise Software Dependencies and Development Tools,[],Partner connection or credential. (Indicates supply chain breach.),action.hacking.vector.Partner,related-to,action.hacking,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
672,,T1195.001,Supply Chain Compromise: Compromise Software Dependencies and Development Tools,[],Software,action.social.vector.Software,related-to,action.social,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
673,,T1195.002,Supply Chain Compromise: Compromise Software Supply Chain,[],Partner connection or credential. (Indicates supply chain breach.),action.hacking.vector.Partner,related-to,action.hacking,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
674,,T1195.002,Supply Chain Compromise: Compromise Software Supply Chain,[],Software,action.social.vector.Software,related-to,action.social,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
675,,T1195.003,Supply Chain Compromise: Compromise Hardware Supply Chain,[],Partner connection or credential. (Indicates supply chain breach.),action.hacking.vector.Partner,related-to,action.hacking,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
676,,T1195.003,Supply Chain Compromise: Compromise Hardware Supply Chain,[],Partner connection or credential. (Indicates supply chain breach.),action.social.vector.Partner,related-to,action.social,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
677,,T1200,Hardware Additions,[],"Physical access or connection (i.e., at keyboard or via cable)",action.hacking.vector.Physical access,related-to,action.hacking,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
678,,T1056.003,Input Capture: Web Portal Capture,[],Web application,action.hacking.vector.Web application,related-to,action.hacking,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
679,,T1056.003,Input Capture: Web Portal Capture,[],Capture data from application or system process,action.malware.variety.Capture app data,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
680,,T1056.003,Input Capture: Web Portal Capture,[],,attribute.confidentiality.data_disclosure,related-to,attribute.confidentiality,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
681,,T1095,Non-Application Layer Protocol,[],Network service that is not remote access or a web application.,action.hacking.vector.Other network service,related-to,action.hacking,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
682,,T1095,Non-Application Layer Protocol,[],"Malware creates a remote control capability, but it's unclear if it's a backdoor for hacking or C2 for malware. Parent of 'C2' and 'Backdoor'.",action.malware.variety.Backdoor or C2,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
683,,T1095,Non-Application Layer Protocol,[],Malware creates Command and Control capability for malware. Child of 'Backdoor or C2'.,action.malware.variety.C2,related-to,action.malware,,04/06/2023,04/06/2023,12.1,enterprise,veris,1.3.7,FRAMEWORK_VERSION
