,comments,attack-object-id,attack-object-name,references,tags,mapping-description,capability-id,mapping-type,metadata-key
1999,,T1602.002,Network Device Configuration Dump,[],[],,CM-6,mitigates,6
2000,,T1003,OS Credential Dumping,[],[],,CM-7,mitigates,6
2001,,T1003.001,LSASS Memory,[],[],,CM-7,mitigates,6
2002,,T1003.002,Security Account Manager,[],[],,CM-7,mitigates,6
2003,,T1003.005,Cached Domain Credentials,[],[],,CM-7,mitigates,6
2004,,T1008,Fallback Channels,[],[],,CM-7,mitigates,6
2005,,T1011,Exfiltration Over Other Network Medium,[],[],,CM-7,mitigates,6
2006,,T1011.001,Exfiltration Over Bluetooth,[],[],,CM-7,mitigates,6
2007,,T1021.001,Remote Desktop Protocol,[],[],,CM-7,mitigates,6
2008,,T1021.002,SMB/Windows Admin Shares,[],[],,CM-7,mitigates,6
2009,,T1021.003,Distributed Component Object Model,[],[],,CM-7,mitigates,6
2010,,T1021.005,VNC,[],[],,CM-7,mitigates,6
2011,,T1021.006,Windows Remote Management,[],[],,CM-7,mitigates,6
2012,,T1036,Masquerading,[],[],,CM-7,mitigates,6
2013,,T1036.005,Match Legitimate Name or Location,[],[],,CM-7,mitigates,6
2014,,T1037,Boot or Logon Initialization Scripts,[],[],,CM-7,mitigates,6
2015,,T1037.001,Logon Script (Windows),[],[],,CM-7,mitigates,6
2016,,T1046,Network Service Scanning,[],[],,CM-7,mitigates,6
2017,,T1048,Exfiltration Over Alternative Protocol,[],[],,CM-7,mitigates,6
2018,,T1048.001,Exfiltration Over Symmetric Encrypted Non-C2 Protocol,[],[],,CM-7,mitigates,6
2019,,T1048.002,Exfiltration Over Asymmetric Encrypted Non-C2 Protocol,[],[],,CM-7,mitigates,6
2020,,T1048.003,Exfiltration Over Unencrypted/Obfuscated Non-C2 Protocol,[],[],,CM-7,mitigates,6
2021,,T1053,Scheduled Task/Job,[],[],,CM-7,mitigates,6
2022,,T1053.002,At (Windows),[],[],,CM-7,mitigates,6
2023,,T1053.005,Scheduled Task,[],[],,CM-7,mitigates,6
2024,,T1059,Command and Scripting Interpreter,[],[],,CM-7,mitigates,6
2025,,T1059.002,AppleScript,[],[],,CM-7,mitigates,6
2026,,T1059.003,Windows Command Shell,[],[],,CM-7,mitigates,6
2027,,T1059.004,Unix Shell,[],[],,CM-7,mitigates,6
2028,,T1059.005,Visual Basic,[],[],,CM-7,mitigates,6
2029,,T1059.006,Python,[],[],,CM-7,mitigates,6
2030,,T1059.007,JavaScript/JScript,[],[],,CM-7,mitigates,6
2031,,T1071,Application Layer Protocol,[],[],,CM-7,mitigates,6
2032,,T1071.001,Web Protocols,[],[],,CM-7,mitigates,6
2033,,T1071.002,File Transfer Protocols,[],[],,CM-7,mitigates,6
2034,,T1071.003,Mail Protocols,[],[],,CM-7,mitigates,6
2035,,T1071.004,DNS,[],[],,CM-7,mitigates,6
2036,,T1072,Software Deployment Tools,[],[],,CM-7,mitigates,6
2037,,T1080,Taint Shared Content,[],[],,CM-7,mitigates,6
2038,,T1087,Account Discovery,[],[],,CM-7,mitigates,6
2039,,T1087.001,Local Account,[],[],,CM-7,mitigates,6
2040,,T1087.002,Domain Account,[],[],,CM-7,mitigates,6
2041,,T1090,Proxy,[],[],,CM-7,mitigates,6
2042,,T1090.001,Internal Proxy,[],[],,CM-7,mitigates,6
2043,,T1090.002,External Proxy,[],[],,CM-7,mitigates,6
2044,,T1090.003,Multi-hop Proxy,[],[],,CM-7,mitigates,6
2045,,T1092,Communication Through Removable Media,[],[],,CM-7,mitigates,6
2046,,T1095,Non-Application Layer Protocol,[],[],,CM-7,mitigates,6
2047,,T1098,Account Manipulation,[],[],,CM-7,mitigates,6
2048,,T1098.001,Additional Cloud Credentials,[],[],,CM-7,mitigates,6
2049,,T1098.004,SSH Authorized Keys,[],[],,CM-7,mitigates,6
2050,,T1102,Web Service,[],[],,CM-7,mitigates,6
2051,,T1102.001,Dead Drop Resolver,[],[],,CM-7,mitigates,6
2052,,T1102.002,Bidirectional Communication,[],[],,CM-7,mitigates,6
2053,,T1102.003,One-Way Communication,[],[],,CM-7,mitigates,6
2054,,T1104,Multi-Stage Channels,[],[],,CM-7,mitigates,6
2055,,T1105,Ingress Tool Transfer,[],[],,CM-7,mitigates,6
2056,,T1106,Native API,[],[],,CM-7,mitigates,6
2057,,T1112,Modify Registry,[],[],,CM-7,mitigates,6
2058,,T1127,Trusted Developer Utilities Proxy Execution,[],[],,CM-7,mitigates,6
2059,,T1129,Shared Modules,[],[],,CM-7,mitigates,6
2060,,T1133,External Remote Services,[],[],,CM-7,mitigates,6
2061,,T1135,Network Share Discovery,[],[],,CM-7,mitigates,6
2062,,T1136,Create Account,[],[],,CM-7,mitigates,6
2063,,T1136.002,Domain Account,[],[],,CM-7,mitigates,6
2064,,T1136.003,Cloud Account,[],[],,CM-7,mitigates,6
2065,,T1176,Browser Extensions,[],[],,CM-7,mitigates,6
2066,,T1187,Forced Authentication,[],[],,CM-7,mitigates,6
2067,,T1190,Exploit Public-Facing Application,[],[],,CM-7,mitigates,6
2068,,T1195,Supply Chain Compromise,[],[],,CM-7,mitigates,6
2069,,T1195.001,Compromise Software Dependencies and Development Tools,[],[],,CM-7,mitigates,6
2070,,T1195.002,Compromise Software Supply Chain,[],[],,CM-7,mitigates,6
2071,,T1197,BITS Jobs,[],[],,CM-7,mitigates,6
2072,,T1199,Trusted Relationship,[],[],,CM-7,mitigates,6
2073,,T1204,User Execution,[],[],,CM-7,mitigates,6
2074,,T1204.001,Malicious Link,[],[],,CM-7,mitigates,6
2075,,T1204.002,Malicious File,[],[],,CM-7,mitigates,6
2076,,T1205,Traffic Signaling,[],[],,CM-7,mitigates,6
2077,,T1205.001,Port Knocking,[],[],,CM-7,mitigates,6
2078,,T1210,Exploitation of Remote Services,[],[],,CM-7,mitigates,6
2079,,T1213,Data from Information Repositories,[],[],,CM-7,mitigates,6
2080,,T1213.001,Confluence,[],[],,CM-7,mitigates,6
2081,,T1213.002,Sharepoint,[],[],,CM-7,mitigates,6
2082,,T1216,Signed Script Proxy Execution,[],[],,CM-7,mitigates,6
2083,,T1216.001,PubPrn,[],[],,CM-7,mitigates,6
2084,,T1218,Signed Binary Proxy Execution,[],[],,CM-7,mitigates,6
2085,,T1218.001,Compiled HTML File,[],[],,CM-7,mitigates,6
2086,,T1218.002,Control Panel,[],[],,CM-7,mitigates,6
2087,,T1218.003,CMSTP,[],[],,CM-7,mitigates,6
2088,,T1218.004,InstallUtil,[],[],,CM-7,mitigates,6
2089,,T1218.005,Mshta,[],[],,CM-7,mitigates,6
2090,,T1218.008,Odbcconf,[],[],,CM-7,mitigates,6
2091,,T1218.009,Regsvcs/Regasm,[],[],,CM-7,mitigates,6
2092,,T1218.012,Verclsid,[],[],,CM-7,mitigates,6
2093,,T1219,Remote Access Software,[],[],,CM-7,mitigates,6
2094,,T1220,XSL Script Processing,[],[],,CM-7,mitigates,6
2095,,T1221,Template Injection,[],[],,CM-7,mitigates,6
2096,,T1482,Domain Trust Discovery,[],[],,CM-7,mitigates,6
2097,,T1484,Domain Policy Modification,[],[],,CM-7,mitigates,6
2098,,T1489,Service Stop,[],[],,CM-7,mitigates,6
2099,,T1490,Inhibit System Recovery,[],[],,CM-7,mitigates,6
2100,,T1498,Network Denial of Service,[],[],,CM-7,mitigates,6
2101,,T1498.001,Direct Network Flood,[],[],,CM-7,mitigates,6
2102,,T1498.002,Reflection Amplification,[],[],,CM-7,mitigates,6
2103,,T1499,Endpoint Denial of Service,[],[],,CM-7,mitigates,6
2104,,T1499.001,OS Exhaustion Flood,[],[],,CM-7,mitigates,6
2105,,T1499.002,Service Exhaustion Flood,[],[],,CM-7,mitigates,6
2106,,T1499.003,Application Exhaustion Flood,[],[],,CM-7,mitigates,6
2107,,T1499.004,Application or System Exploitation,[],[],,CM-7,mitigates,6
2108,,T1525,Implant Container Image,[],[],,CM-7,mitigates,6
2109,,T1530,Data from Cloud Storage Object,[],[],,CM-7,mitigates,6
2110,,T1537,Transfer Data to Cloud Account,[],[],,CM-7,mitigates,6
2111,,T1542.004,ROMMONkit,[],[],,CM-7,mitigates,6
2112,,T1542.005,TFTP Boot,[],[],,CM-7,mitigates,6
2113,,T1543,Create or Modify System Process,[],[],,CM-7,mitigates,6
2114,,T1543.003,Windows Service,[],[],,CM-7,mitigates,6
2115,,T1546.002,Screensaver,[],[],,CM-7,mitigates,6
2116,,T1546.006,LC_LOAD_DYLIB Addition,[],[],,CM-7,mitigates,6
2117,,T1546.008,Accessibility Features,[],[],,CM-7,mitigates,6
2118,,T1546.009,AppCert DLLs,[],[],,CM-7,mitigates,6
2119,,T1547.004,Winlogon Helper DLL,[],[],,CM-7,mitigates,6
2120,,T1547.006,Kernel Modules and Extensions,[],[],,CM-7,mitigates,6
2121,,T1547.007,Re-opened Applications,[],[],,CM-7,mitigates,6
2122,,T1547.011,Plist Modification,[],[],,CM-7,mitigates,6
2123,,T1548,Abuse Elevation Control Mechanism,[],[],,CM-7,mitigates,6
2124,,T1548.001,Setuid and Setgid,[],[],,CM-7,mitigates,6
2125,,T1548.003,Sudo and Sudo Caching,[],[],,CM-7,mitigates,6
2126,,T1548.004,Elevated Execution with Prompt,[],[],,CM-7,mitigates,6
2127,,T1552,Unsecured Credentials,[],[],,CM-7,mitigates,6
2128,,T1552.003,Bash History,[],[],,CM-7,mitigates,6
2129,,T1552.005,Cloud Instance Metadata API,[],[],,CM-7,mitigates,6
2130,,T1553,Subvert Trust Controls,[],[],,CM-7,mitigates,6
2131,,T1553.001,Gatekeeper Bypass,[],[],,CM-7,mitigates,6
2132,,T1553.003,SIP and Trust Provider Hijacking,[],[],,CM-7,mitigates,6
2133,,T1553.004,Install Root Certificate,[],[],,CM-7,mitigates,6
2134,,T1556,Modify Authentication Process,[],[],,CM-7,mitigates,6
2135,,T1556.002,Password Filter DLL,[],[],,CM-7,mitigates,6
2136,,T1557,Man-in-the-Middle,[],[],,CM-7,mitigates,6
2137,,T1557.001,LLMNR/NBT-NS Poisoning and SMB Relay,[],[],,CM-7,mitigates,6
2138,,T1557.002,ARP Cache Poisoning,[],[],,CM-7,mitigates,6
2139,,T1559,Inter-Process Communication,[],[],,CM-7,mitigates,6
2140,,T1559.002,Dynamic Data Exchange,[],[],,CM-7,mitigates,6
2141,,T1562,Impair Defenses,[],[],,CM-7,mitigates,6
2142,,T1562.001,Disable or Modify Tools,[],[],,CM-7,mitigates,6
2143,,T1562.002,Disable Windows Event Logging,[],[],,CM-7,mitigates,6
2144,,T1562.003,Impair Command History Logging,[],[],,CM-7,mitigates,6
2145,,T1562.004,Disable or Modify System Firewall,[],[],,CM-7,mitigates,6
2146,,T1563,Remote Service Session Hijacking,[],[],,CM-7,mitigates,6
2147,,T1563.001,SSH Hijacking,[],[],,CM-7,mitigates,6
2148,,T1563.002,RDP Hijacking,[],[],,CM-7,mitigates,6
2149,,T1564.002,Hidden Users,[],[],,CM-7,mitigates,6
2150,,T1564.003,Hidden Window,[],[],,CM-7,mitigates,6
2151,,T1564.006,Run Virtual Instance,[],[],,CM-7,mitigates,6
2152,,T1565,Data Manipulation,[],[],,CM-7,mitigates,6
2153,,T1565.003,Runtime Data Manipulation,[],[],,CM-7,mitigates,6
2154,,T1569,System Services,[],[],,CM-7,mitigates,6
2155,,T1569.002,Service Execution,[],[],,CM-7,mitigates,6
2156,,T1570,Lateral Tool Transfer,[],[],,CM-7,mitigates,6
2157,,T1571,Non-Standard Port,[],[],,CM-7,mitigates,6
2158,,T1572,Protocol Tunneling,[],[],,CM-7,mitigates,6
2159,,T1573,Encrypted Channel,[],[],,CM-7,mitigates,6
2160,,T1573.001,Symmetric Cryptography,[],[],,CM-7,mitigates,6
2161,,T1573.002,Asymmetric Cryptography,[],[],,CM-7,mitigates,6
2162,,T1574,Hijack Execution Flow,[],[],,CM-7,mitigates,6
2163,,T1574.001,DLL Search Order Hijacking,[],[],,CM-7,mitigates,6
2164,,T1574.006,LD_PRELOAD,[],[],,CM-7,mitigates,6
2165,,T1574.007,Path Interception by PATH Environment Variable,[],[],,CM-7,mitigates,6
2166,,T1574.008,Path Interception by Search Order Hijacking,[],[],,CM-7,mitigates,6
2167,,T1574.009,Path Interception by Unquoted Path,[],[],,CM-7,mitigates,6
2168,,T1574.012,COR_PROFILER,[],[],,CM-7,mitigates,6
2169,,T1599,Network Boundary Bridging,[],[],,CM-7,mitigates,6
2170,,T1599.001,Network Address Translation Traversal,[],[],,CM-7,mitigates,6
2171,,T1601,Modify System Image,[],[],,CM-7,mitigates,6
2172,,T1601.001,Patch System Image,[],[],,CM-7,mitigates,6
2173,,T1601.002,Downgrade System Image,[],[],,CM-7,mitigates,6
2174,,T1602,Data from Configuration Repository,[],[],,CM-7,mitigates,6
2175,,T1602.001,SNMP (MIB Dump),[],[],,CM-7,mitigates,6
2176,,T1602.002,Network Device Configuration Dump,[],[],,CM-7,mitigates,6
2177,,T1011.001,Exfiltration Over Bluetooth,[],[],,CM-8,mitigates,6
2178,,T1020.001,Traffic Duplication,[],[],,CM-8,mitigates,6
2179,,T1021.001,Remote Desktop Protocol,[],[],,CM-8,mitigates,6
2180,,T1021.003,Distributed Component Object Model,[],[],,CM-8,mitigates,6
2181,,T1021.004,SSH,[],[],,CM-8,mitigates,6
2182,,T1021.005,VNC,[],[],,CM-8,mitigates,6
2183,,T1021.006,Windows Remote Management,[],[],,CM-8,mitigates,6
2184,,T1046,Network Service Scanning,[],[],,CM-8,mitigates,6
2185,,T1052,Exfiltration Over Physical Medium,[],[],,CM-8,mitigates,6
2186,,T1052.001,Exfiltration over USB,[],[],,CM-8,mitigates,6
2187,,T1053,Scheduled Task/Job,[],[],,CM-8,mitigates,6
2188,,T1053.002,At (Windows),[],[],,CM-8,mitigates,6
2189,,T1053.005,Scheduled Task,[],[],,CM-8,mitigates,6
2190,,T1059,Command and Scripting Interpreter,[],[],,CM-8,mitigates,6
2191,,T1059.001,PowerShell,[],[],,CM-8,mitigates,6
2192,,T1059.005,Visual Basic,[],[],,CM-8,mitigates,6
2193,,T1059.007,JavaScript/JScript,[],[],,CM-8,mitigates,6
2194,,T1068,Exploitation for Privilege Escalation,[],[],,CM-8,mitigates,6
2195,,T1072,Software Deployment Tools,[],[],,CM-8,mitigates,6
2196,,T1091,Replication Through Removable Media,[],[],,CM-8,mitigates,6
2197,,T1092,Communication Through Removable Media,[],[],,CM-8,mitigates,6
2198,,T1098.004,SSH Authorized Keys,[],[],,CM-8,mitigates,6
2199,,T1119,Automated Collection,[],[],,CM-8,mitigates,6
2200,,T1127,Trusted Developer Utilities Proxy Execution,[],[],,CM-8,mitigates,6
2201,,T1127.001,MSBuild,[],[],,CM-8,mitigates,6
2202,,T1133,External Remote Services,[],[],,CM-8,mitigates,6
2203,,T1137,Office Application Startup,[],[],,CM-8,mitigates,6
2204,,T1137.001,Office Template Macros,[],[],,CM-8,mitigates,6
2205,,T1189,Drive-by Compromise,[],[],,CM-8,mitigates,6
2206,,T1190,Exploit Public-Facing Application,[],[],,CM-8,mitigates,6
2207,,T1195.003,Compromise Hardware Supply Chain,[],[],,CM-8,mitigates,6
2208,,T1203,Exploitation for Client Execution,[],[],,CM-8,mitigates,6
2209,,T1210,Exploitation of Remote Services,[],[],,CM-8,mitigates,6
2210,,T1211,Exploitation for Defense Evasion,[],[],,CM-8,mitigates,6
2211,,T1212,Exploitation for Credential Access,[],[],,CM-8,mitigates,6
2212,,T1213,Data from Information Repositories,[],[],,CM-8,mitigates,6
2213,,T1213.001,Confluence,[],[],,CM-8,mitigates,6
2214,,T1213.002,Sharepoint,[],[],,CM-8,mitigates,6
2215,,T1218,Signed Binary Proxy Execution,[],[],,CM-8,mitigates,6
2216,,T1218.003,CMSTP,[],[],,CM-8,mitigates,6
2217,,T1218.004,InstallUtil,[],[],,CM-8,mitigates,6
2218,,T1218.005,Mshta,[],[],,CM-8,mitigates,6
2219,,T1218.008,Odbcconf,[],[],,CM-8,mitigates,6
2220,,T1218.009,Regsvcs/Regasm,[],[],,CM-8,mitigates,6
2221,,T1218.012,Verclsid,[],[],,CM-8,mitigates,6
2222,,T1221,Template Injection,[],[],,CM-8,mitigates,6
2223,,T1495,Firmware Corruption,[],[],,CM-8,mitigates,6
2224,,T1505,Server Software Component,[],[],,CM-8,mitigates,6
2225,,T1505.001,SQL Stored Procedures,[],[],,CM-8,mitigates,6
2226,,T1505.002,Transport Agent,[],[],,CM-8,mitigates,6
2227,,T1530,Data from Cloud Storage Object,[],[],,CM-8,mitigates,6
2228,,T1542,Pre-OS Boot,[],[],,CM-8,mitigates,6
2229,,T1542.001,System Firmware,[],[],,CM-8,mitigates,6
2230,,T1542.003,Bootkit,[],[],,CM-8,mitigates,6
2231,,T1542.004,ROMMONkit,[],[],,CM-8,mitigates,6
2232,,T1542.005,TFTP Boot,[],[],,CM-8,mitigates,6
2233,,T1546.002,Screensaver,[],[],,CM-8,mitigates,6
2234,,T1546.006,LC_LOAD_DYLIB Addition,[],[],,CM-8,mitigates,6
2235,,T1546.014,Emond,[],[],,CM-8,mitigates,6
2236,,T1547.007,Re-opened Applications,[],[],,CM-8,mitigates,6
2237,,T1548,Abuse Elevation Control Mechanism,[],[],,CM-8,mitigates,6
2238,,T1548.004,Elevated Execution with Prompt,[],[],,CM-8,mitigates,6
2239,,T1557,Man-in-the-Middle,[],[],,CM-8,mitigates,6
2240,,T1557.001,LLMNR/NBT-NS Poisoning and SMB Relay,[],[],,CM-8,mitigates,6
2241,,T1557.002,ARP Cache Poisoning,[],[],,CM-8,mitigates,6
2242,,T1559,Inter-Process Communication,[],[],,CM-8,mitigates,6
2243,,T1559.002,Dynamic Data Exchange,[],[],,CM-8,mitigates,6
2244,,T1563,Remote Service Session Hijacking,[],[],,CM-8,mitigates,6
2245,,T1563.001,SSH Hijacking,[],[],,CM-8,mitigates,6
2246,,T1563.002,RDP Hijacking,[],[],,CM-8,mitigates,6
2247,,T1564.006,Run Virtual Instance,[],[],,CM-8,mitigates,6
2248,,T1564.007,VBA Stomping,[],[],,CM-8,mitigates,6
2249,,T1565,Data Manipulation,[],[],,CM-8,mitigates,6
2250,,T1565.001,Stored Data Manipulation,[],[],,CM-8,mitigates,6
2251,,T1565.002,Transmitted Data Manipulation,[],[],,CM-8,mitigates,6
2252,,T1574,Hijack Execution Flow,[],[],,CM-8,mitigates,6
2253,,T1574.002,DLL Side-Loading,[],[],,CM-8,mitigates,6
2254,,T1574.004,Dylib Hijacking,[],[],,CM-8,mitigates,6
2255,,T1574.007,Path Interception by PATH Environment Variable,[],[],,CM-8,mitigates,6
2256,,T1574.008,Path Interception by Search Order Hijacking,[],[],,CM-8,mitigates,6
2257,,T1574.009,Path Interception by Unquoted Path,[],[],,CM-8,mitigates,6
2258,,T1601,Modify System Image,[],[],,CM-8,mitigates,6
2259,,T1601.001,Patch System Image,[],[],,CM-8,mitigates,6
2260,,T1601.002,Downgrade System Image,[],[],,CM-8,mitigates,6
2261,,T1602,Data from Configuration Repository,[],[],,CM-8,mitigates,6
2262,,T1602.001,SNMP (MIB Dump),[],[],,CM-8,mitigates,6
2263,,T1602.002,Network Device Configuration Dump,[],[],,CM-8,mitigates,6
2264,,T1485,Data Destruction,[],[],,CP-10,mitigates,6
2265,,T1486,Data Encrypted for Impact,[],[],,CP-10,mitigates,6
2266,,T1490,Inhibit System Recovery,[],[],,CP-10,mitigates,6
2267,,T1491,Defacement,[],[],,CP-10,mitigates,6
2268,,T1491.001,Internal Defacement,[],[],,CP-10,mitigates,6
2269,,T1491.002,External Defacement,[],[],,CP-10,mitigates,6
2270,,T1561,Disk Wipe,[],[],,CP-10,mitigates,6
2271,,T1561.001,Disk Content Wipe,[],[],,CP-10,mitigates,6
2272,,T1561.002,Disk Structure Wipe,[],[],,CP-10,mitigates,6
2273,,T1565,Data Manipulation,[],[],,CP-10,mitigates,6
2274,,T1565.001,Stored Data Manipulation,[],[],,CP-10,mitigates,6
2275,,T1485,Data Destruction,[],[],,CP-2,mitigates,6
2276,,T1486,Data Encrypted for Impact,[],[],,CP-2,mitigates,6
2277,,T1490,Inhibit System Recovery,[],[],,CP-2,mitigates,6
2278,,T1491,Defacement,[],[],,CP-2,mitigates,6
2279,,T1491.001,Internal Defacement,[],[],,CP-2,mitigates,6
2280,,T1491.002,External Defacement,[],[],,CP-2,mitigates,6
2281,,T1561,Disk Wipe,[],[],,CP-2,mitigates,6
2282,,T1561.001,Disk Content Wipe,[],[],,CP-2,mitigates,6
2283,,T1561.002,Disk Structure Wipe,[],[],,CP-2,mitigates,6
2284,,T1070,Indicator Removal on Host,[],[],,CP-6,mitigates,6
2285,,T1070.001,Clear Windows Event Logs,[],[],,CP-6,mitigates,6
2286,,T1070.002,Clear Linux or Mac System Logs,[],[],,CP-6,mitigates,6
2287,,T1119,Automated Collection,[],[],,CP-6,mitigates,6
2288,,T1486,Data Encrypted for Impact,[],[],,CP-6,mitigates,6
2289,,T1565,Data Manipulation,[],[],,CP-6,mitigates,6
2290,,T1565.001,Stored Data Manipulation,[],[],,CP-6,mitigates,6
2291,,T1070,Indicator Removal on Host,[],[],,CP-7,mitigates,6
2292,,T1070.001,Clear Windows Event Logs,[],[],,CP-7,mitigates,6
2293,,T1070.002,Clear Linux or Mac System Logs,[],[],,CP-7,mitigates,6
2294,,T1119,Automated Collection,[],[],,CP-7,mitigates,6
2295,,T1485,Data Destruction,[],[],,CP-7,mitigates,6
2296,,T1486,Data Encrypted for Impact,[],[],,CP-7,mitigates,6
2297,,T1490,Inhibit System Recovery,[],[],,CP-7,mitigates,6
2298,,T1491,Defacement,[],[],,CP-7,mitigates,6
2299,,T1491.001,Internal Defacement,[],[],,CP-7,mitigates,6
2300,,T1491.002,External Defacement,[],[],,CP-7,mitigates,6
2301,,T1561,Disk Wipe,[],[],,CP-7,mitigates,6
2302,,T1561.001,Disk Content Wipe,[],[],,CP-7,mitigates,6
2303,,T1561.002,Disk Structure Wipe,[],[],,CP-7,mitigates,6
2304,,T1565,Data Manipulation,[],[],,CP-7,mitigates,6
2305,,T1565.001,Stored Data Manipulation,[],[],,CP-7,mitigates,6
2306,,T1003,OS Credential Dumping,[],[],,CP-9,mitigates,6
2307,,T1003.003,NTDS,[],[],,CP-9,mitigates,6
2308,,T1070,Indicator Removal on Host,[],[],,CP-9,mitigates,6
2309,,T1070.001,Clear Windows Event Logs,[],[],,CP-9,mitigates,6
2310,,T1070.002,Clear Linux or Mac System Logs,[],[],,CP-9,mitigates,6
2311,,T1119,Automated Collection,[],[],,CP-9,mitigates,6
2312,,T1485,Data Destruction,[],[],,CP-9,mitigates,6
2313,,T1486,Data Encrypted for Impact,[],[],,CP-9,mitigates,6
2314,,T1490,Inhibit System Recovery,[],[],,CP-9,mitigates,6
2315,,T1491,Defacement,[],[],,CP-9,mitigates,6
2316,,T1491.001,Internal Defacement,[],[],,CP-9,mitigates,6
2317,,T1491.002,External Defacement,[],[],,CP-9,mitigates,6
2318,,T1561,Disk Wipe,[],[],,CP-9,mitigates,6
2319,,T1561.001,Disk Content Wipe,[],[],,CP-9,mitigates,6
2320,,T1561.002,Disk Structure Wipe,[],[],,CP-9,mitigates,6
2321,,T1565,Data Manipulation,[],[],,CP-9,mitigates,6
2322,,T1565.001,Stored Data Manipulation,[],[],,CP-9,mitigates,6
2323,,T1565.003,Runtime Data Manipulation,[],[],,CP-9,mitigates,6
2324,,T1110,Brute Force,[],[],,IA-11,mitigates,6
2325,,T1110.001,Password Guessing,[],[],,IA-11,mitigates,6
2326,,T1110.002,Password Cracking,[],[],,IA-11,mitigates,6
2327,,T1110.003,Password Spraying,[],[],,IA-11,mitigates,6
2328,,T1110.004,Credential Stuffing,[],[],,IA-11,mitigates,6
2329,,T1003,OS Credential Dumping,[],[],,IA-2,mitigates,6
2330,,T1003.001,LSASS Memory,[],[],,IA-2,mitigates,6
2331,,T1003.002,Security Account Manager,[],[],,IA-2,mitigates,6
2332,,T1003.003,NTDS,[],[],,IA-2,mitigates,6
2333,,T1003.004,LSA Secrets,[],[],,IA-2,mitigates,6
2334,,T1003.005,Cached Domain Credentials,[],[],,IA-2,mitigates,6
2335,,T1003.006,DCSync,[],[],,IA-2,mitigates,6
2336,,T1003.007,Proc Filesystem,[],[],,IA-2,mitigates,6
2337,,T1003.008,/etc/passwd and /etc/shadow,[],[],,IA-2,mitigates,6
2338,,T1021,Remote Services,[],[],,IA-2,mitigates,6
2339,,T1021.001,Remote Desktop Protocol,[],[],,IA-2,mitigates,6
2340,,T1021.002,SMB/Windows Admin Shares,[],[],,IA-2,mitigates,6
2341,,T1021.003,Distributed Component Object Model,[],[],,IA-2,mitigates,6
2342,,T1021.004,SSH,[],[],,IA-2,mitigates,6
2343,,T1021.005,VNC,[],[],,IA-2,mitigates,6
2344,,T1021.006,Windows Remote Management,[],[],,IA-2,mitigates,6
2345,,T1040,Network Sniffing,[],[],,IA-2,mitigates,6
2346,,T1047,Windows Management Instrumentation,[],[],,IA-2,mitigates,6
2347,,T1053,Scheduled Task/Job,[],[],,IA-2,mitigates,6
2348,,T1053.001,At (Linux),[],[],,IA-2,mitigates,6
2349,,T1053.002,At (Windows),[],[],,IA-2,mitigates,6
2350,,T1053.003,Cron,[],[],,IA-2,mitigates,6
2351,,T1053.004,Launchd,[],[],,IA-2,mitigates,6
2352,,T1053.005,Scheduled Task,[],[],,IA-2,mitigates,6
2353,,T1053.006,Systemd Timers,[],[],,IA-2,mitigates,6
2354,,T1055,Process Injection,[],[],,IA-2,mitigates,6
2355,,T1055.008,Ptrace System Calls,[],[],,IA-2,mitigates,6
2356,,T1056.003,Web Portal Capture,[],[],,IA-2,mitigates,6
2357,,T1059,Command and Scripting Interpreter,[],[],,IA-2,mitigates,6
2358,,T1059.001,PowerShell,[],[],,IA-2,mitigates,6
2359,,T1059.008,Network Device CLI,[],[],,IA-2,mitigates,6
2360,,T1072,Software Deployment Tools,[],[],,IA-2,mitigates,6
2361,,T1078,Valid Accounts,[],[],,IA-2,mitigates,6
2362,,T1078.002,Domain Accounts,[],[],,IA-2,mitigates,6
2363,,T1078.003,Local Accounts,[],[],,IA-2,mitigates,6
2364,,T1078.004,Cloud Accounts,[],[],,IA-2,mitigates,6
2365,,T1087.004,Cloud Account,[],[],,IA-2,mitigates,6
2366,,T1098,Account Manipulation,[],[],,IA-2,mitigates,6
2367,,T1098.001,Additional Cloud Credentials,[],[],,IA-2,mitigates,6
2368,,T1098.002,Exchange Email Delegate Permissions,[],[],,IA-2,mitigates,6
2369,,T1098.003,Add Office 365 Global Administrator Role,[],[],,IA-2,mitigates,6
2370,,T1110,Brute Force,[],[],,IA-2,mitigates,6
2371,,T1110.001,Password Guessing,[],[],,IA-2,mitigates,6
2372,,T1110.002,Password Cracking,[],[],,IA-2,mitigates,6
2373,,T1110.003,Password Spraying,[],[],,IA-2,mitigates,6
2374,,T1110.004,Credential Stuffing,[],[],,IA-2,mitigates,6
2375,,T1111,Two-Factor Authentication Interception,[],[],,IA-2,mitigates,6
2376,,T1114,Email Collection,[],[],,IA-2,mitigates,6
2377,,T1114.002,Remote Email Collection,[],[],,IA-2,mitigates,6
2378,,T1133,External Remote Services,[],[],,IA-2,mitigates,6
2379,,T1134,Access Token Manipulation,[],[],,IA-2,mitigates,6
2380,,T1134.001,Token Impersonation/Theft,[],[],,IA-2,mitigates,6
2381,,T1134.002,Create Process with Token,[],[],,IA-2,mitigates,6
2382,,T1134.003,Make and Impersonate Token,[],[],,IA-2,mitigates,6
2383,,T1136,Create Account,[],[],,IA-2,mitigates,6
2384,,T1136.001,Local Account,[],[],,IA-2,mitigates,6
2385,,T1136.002,Domain Account,[],[],,IA-2,mitigates,6
2386,,T1136.003,Cloud Account,[],[],,IA-2,mitigates,6
