,comments,attack_object_id,attack_object_name,references,capability_description,capability_id,mapping_type,group,status,organization,creation_date,last_update,attack_version,technology_domain,mapping_framework,mapping_framework_version
2988,,T1621,Multi-Factor Authentication Request Generation,[],Authenticator Management,IA-5,mitigates,['Identification and Authentication'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
2989,,T1649,Steal or Forge Authentication Certificates,[],Authenticator Management,IA-5,mitigates,['Identification and Authentication'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
2990,,T1021.001,Remote Desktop Protocol,[],Authentication Feedback,IA-6,mitigates,['Identification and Authentication'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
2991,,T1021.005,VNC,[],Authentication Feedback,IA-6,mitigates,['Identification and Authentication'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
2992,,T1563,Remote Service Session Hijacking,[],Authentication Feedback,IA-6,mitigates,['Identification and Authentication'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
2993,,T1578,Modify Cloud Compute Infrastructure,[],Authentication Feedback,IA-6,mitigates,['Identification and Authentication'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
2994,,T1578.001,Create Snapshot,[],Authentication Feedback,IA-6,mitigates,['Identification and Authentication'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
2995,,T1578.002,Create Cloud Instance,[],Authentication Feedback,IA-6,mitigates,['Identification and Authentication'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
2996,,T1578.003,Delete Cloud Instance,[],Authentication Feedback,IA-6,mitigates,['Identification and Authentication'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
2997,,T1530,Data from Cloud Storage Object,[],Authentication Feedback,IA-6,mitigates,['Identification and Authentication'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
2998,,T1495,Firmware Corruption,[],Cryptographic Module Authentication,IA-7,mitigates,['Identification and Authentication'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
2999,,T1542,Pre-OS Boot,[],Cryptographic Module Authentication,IA-7,mitigates,['Identification and Authentication'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3000,,T1542.001,System Firmware,[],Cryptographic Module Authentication,IA-7,mitigates,['Identification and Authentication'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3001,,T1542.003,Bootkit,[],Cryptographic Module Authentication,IA-7,mitigates,['Identification and Authentication'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3002,,T1542.004,ROMMONkit,[],Cryptographic Module Authentication,IA-7,mitigates,['Identification and Authentication'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3003,,T1542.005,TFTP Boot,[],Cryptographic Module Authentication,IA-7,mitigates,['Identification and Authentication'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3004,,T1553,Subvert Trust Controls,[],Cryptographic Module Authentication,IA-7,mitigates,['Identification and Authentication'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3005,,T1553.006,Code Signing Policy Modification,[],Cryptographic Module Authentication,IA-7,mitigates,['Identification and Authentication'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3006,,T1601,Modify System Image,[],Cryptographic Module Authentication,IA-7,mitigates,['Identification and Authentication'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3007,,T1601.001,Patch System Image,[],Cryptographic Module Authentication,IA-7,mitigates,['Identification and Authentication'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3008,,T1601.002,Downgrade System Image,[],Cryptographic Module Authentication,IA-7,mitigates,['Identification and Authentication'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3009,,T1195.003,Compromise Hardware Supply Chain,[],Cryptographic Module Authentication,IA-7,mitigates,['Identification and Authentication'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3010,,T1053,Scheduled Task/Job,[],Identification and Authentication (non-organizational Users),IA-8,mitigates,['Identification and Authentication'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3011,,T1059,Command and Scripting Interpreter,[],Identification and Authentication (non-organizational Users),IA-8,mitigates,['Identification and Authentication'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3012,,T1059.001,PowerShell,[],Identification and Authentication (non-organizational Users),IA-8,mitigates,['Identification and Authentication'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3013,,T1059.008,Network Device CLI,[],Identification and Authentication (non-organizational Users),IA-8,mitigates,['Identification and Authentication'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3014,,T1190,Exploit Public-Facing Application,[],Identification and Authentication (non-organizational Users),IA-8,mitigates,['Identification and Authentication'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3015,,T1210,Exploitation of Remote Services,[],Identification and Authentication (non-organizational Users),IA-8,mitigates,['Identification and Authentication'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3016,,T1537,Transfer Data to Cloud Account,[],Identification and Authentication (non-organizational Users),IA-8,mitigates,['Identification and Authentication'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3017,,T1547.006,Kernel Modules and Extensions,[],Identification and Authentication (non-organizational Users),IA-8,mitigates,['Identification and Authentication'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3018,,T1053.007,Container Orchestration Job,[],Identification and Authentication (non-organizational Users),IA-8,mitigates,['Identification and Authentication'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3019,,T1087.004,Cloud Account,[],Identification and Authentication (non-organizational Users),IA-8,mitigates,['Identification and Authentication'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3020,,T1213,Data from Information Repositories,[],Identification and Authentication (non-organizational Users),IA-8,mitigates,['Identification and Authentication'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3021,,T1213.001,Confluence,[],Identification and Authentication (non-organizational Users),IA-8,mitigates,['Identification and Authentication'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3022,,T1213.002,Sharepoint,[],Identification and Authentication (non-organizational Users),IA-8,mitigates,['Identification and Authentication'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3023,,T1538,Cloud Service Dashboard,[],Identification and Authentication (non-organizational Users),IA-8,mitigates,['Identification and Authentication'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3024,,T1542,Pre-OS Boot,[],Identification and Authentication (non-organizational Users),IA-8,mitigates,['Identification and Authentication'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3025,,T1542.001,System Firmware,[],Identification and Authentication (non-organizational Users),IA-8,mitigates,['Identification and Authentication'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3026,,T1542.003,Bootkit,[],Identification and Authentication (non-organizational Users),IA-8,mitigates,['Identification and Authentication'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3027,,T1542.005,TFTP Boot,[],Identification and Authentication (non-organizational Users),IA-8,mitigates,['Identification and Authentication'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3028,,T1528,Steal Application Access Token,[],Identification and Authentication (non-organizational Users),IA-8,mitigates,['Identification and Authentication'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3029,,T1530,Data from Cloud Storage Object,[],Identification and Authentication (non-organizational Users),IA-8,mitigates,['Identification and Authentication'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3030,,T1059,Command and Scripting Interpreter,[],Service Identification and Authentication,IA-9,mitigates,['Identification and Authentication'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3031,,T1059.001,PowerShell,[],Service Identification and Authentication,IA-9,mitigates,['Identification and Authentication'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3032,,T1059.002,AppleScript,[],Service Identification and Authentication,IA-9,mitigates,['Identification and Authentication'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3033,,T1213.003,Code Repositories,[],Service Identification and Authentication,IA-9,mitigates,['Identification and Authentication'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3034,,T1525,Implant Internal Image,[],Service Identification and Authentication,IA-9,mitigates,['Identification and Authentication'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3035,,T1546,Event Triggered Execution,[],Service Identification and Authentication,IA-9,mitigates,['Identification and Authentication'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3036,,T1546.006,LC_LOAD_DYLIB Addition,[],Service Identification and Authentication,IA-9,mitigates,['Identification and Authentication'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3037,,T1562.006,Indicator Blocking,[],Service Identification and Authentication,IA-9,mitigates,['Identification and Authentication'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3038,,T1036,Masquerading,[],Service Identification and Authentication,IA-9,mitigates,['Identification and Authentication'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3039,,T1036.001,Invalid Code Signature,[],Service Identification and Authentication,IA-9,mitigates,['Identification and Authentication'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3040,,T1036.005,Match Legitimate Name or Location,[],Service Identification and Authentication,IA-9,mitigates,['Identification and Authentication'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3041,,T1546.013,PowerShell Profile,[],Service Identification and Authentication,IA-9,mitigates,['Identification and Authentication'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3042,,T1553,Subvert Trust Controls,[],Service Identification and Authentication,IA-9,mitigates,['Identification and Authentication'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3043,,T1553.004,Install Root Certificate,[],Service Identification and Authentication,IA-9,mitigates,['Identification and Authentication'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3044,,T1554,Compromise Client Software Binary,[],Service Identification and Authentication,IA-9,mitigates,['Identification and Authentication'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3045,,T1562.009,Safe Mode Boot,[],Service Identification and Authentication,IA-9,mitigates,['Identification and Authentication'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3046,,T1566,Phishing,[],Service Identification and Authentication,IA-9,mitigates,['Identification and Authentication'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3047,,T1566.001,Spearphishing Attachment,[],Service Identification and Authentication,IA-9,mitigates,['Identification and Authentication'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3048,,T1598,Phishing for Information,[],Service Identification and Authentication,IA-9,mitigates,['Identification and Authentication'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3049,,T1598.002,Spearphishing Attachment,[],Service Identification and Authentication,IA-9,mitigates,['Identification and Authentication'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3050,,T1566.002,Spearphishing Link,[],Service Identification and Authentication,IA-9,mitigates,['Identification and Authentication'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3051,,T1598.003,Spearphishing Link,[],Service Identification and Authentication,IA-9,mitigates,['Identification and Authentication'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3052,,T1564.008,Email Hiding Rules,[],Incident Monitoring,IR-5,mitigates,['Incident Response'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3053,,T1025,Data from Removable Media,[],Media Use,MP-7,mitigates,['Media Protection'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3054,,T1052,Exfiltration Over Physical Medium,[],Media Use,MP-7,mitigates,['Media Protection'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3055,,T1052.001,Exfiltration over USB,[],Media Use,MP-7,mitigates,['Media Protection'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3056,,T1092,Communication Through Removable Media,[],Media Use,MP-7,mitigates,['Media Protection'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3057,,T1091,Replication Through Removable Media,[],Media Use,MP-7,mitigates,['Media Protection'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3058,,T1200,Hardware Additions,[],Media Use,MP-7,mitigates,['Media Protection'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3059,,T1190,Exploit Public-Facing Application,[],Threat Hunting,RA-10,mitigates,['Risk Assessment'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3060,,T1195,Supply Chain Compromise,[],Threat Hunting,RA-10,mitigates,['Risk Assessment'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3061,,T1195.001,Compromise Software Dependencies and Development Tools,[],Threat Hunting,RA-10,mitigates,['Risk Assessment'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3062,,T1195.002,Compromise Software Supply Chain,[],Threat Hunting,RA-10,mitigates,['Risk Assessment'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3063,,T1210,Exploitation of Remote Services,[],Threat Hunting,RA-10,mitigates,['Risk Assessment'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3064,,T1211,Exploitation for Defense Evasion,[],Threat Hunting,RA-10,mitigates,['Risk Assessment'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3065,,T1068,Exploitation for Privilege Escalation,[],Threat Hunting,RA-10,mitigates,['Risk Assessment'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3066,,T1212,Exploitation for Credential Access,[],Threat Hunting,RA-10,mitigates,['Risk Assessment'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3067,,T1011.001,Exfiltration Over Bluetooth,[],Vulnerability Monitoring and Scanning,RA-5,mitigates,['Risk Assessment'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3068,,T1021.001,Remote Desktop Protocol,[],Vulnerability Monitoring and Scanning,RA-5,mitigates,['Risk Assessment'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3069,,T1047,Windows Management Instrumentation,[],Vulnerability Monitoring and Scanning,RA-5,mitigates,['Risk Assessment'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3070,,T1053,Scheduled Task/Job,[],Vulnerability Monitoring and Scanning,RA-5,mitigates,['Risk Assessment'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3071,,T1053.002,At (Windows),[],Vulnerability Monitoring and Scanning,RA-5,mitigates,['Risk Assessment'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3072,,T1053.003,Cron,[],Vulnerability Monitoring and Scanning,RA-5,mitigates,['Risk Assessment'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3073,,T1053.005,Scheduled Task,[],Vulnerability Monitoring and Scanning,RA-5,mitigates,['Risk Assessment'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3074,,T1059,Command and Scripting Interpreter,[],Vulnerability Monitoring and Scanning,RA-5,mitigates,['Risk Assessment'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3075,,T1059.001,PowerShell,[],Vulnerability Monitoring and Scanning,RA-5,mitigates,['Risk Assessment'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3076,,T1059.005,Visual Basic,[],Vulnerability Monitoring and Scanning,RA-5,mitigates,['Risk Assessment'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3077,,T1098.004,SSH Authorized Keys,[],Vulnerability Monitoring and Scanning,RA-5,mitigates,['Risk Assessment'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3078,,T1176,Browser Extensions,[],Vulnerability Monitoring and Scanning,RA-5,mitigates,['Risk Assessment'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3079,,T1190,Exploit Public-Facing Application,[],Vulnerability Monitoring and Scanning,RA-5,mitigates,['Risk Assessment'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3080,,T1195,Supply Chain Compromise,[],Vulnerability Monitoring and Scanning,RA-5,mitigates,['Risk Assessment'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3081,,T1195.001,Compromise Software Dependencies and Development Tools,[],Vulnerability Monitoring and Scanning,RA-5,mitigates,['Risk Assessment'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3082,,T1195.002,Compromise Software Supply Chain,[],Vulnerability Monitoring and Scanning,RA-5,mitigates,['Risk Assessment'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3083,,T1210,Exploitation of Remote Services,[],Vulnerability Monitoring and Scanning,RA-5,mitigates,['Risk Assessment'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3084,,T1211,Exploitation for Defense Evasion,[],Vulnerability Monitoring and Scanning,RA-5,mitigates,['Risk Assessment'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3085,,T1213.003,Code Repositories,[],Vulnerability Monitoring and Scanning,RA-5,mitigates,['Risk Assessment'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3086,,T1218.003,CMSTP,[],Vulnerability Monitoring and Scanning,RA-5,mitigates,['Risk Assessment'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3087,,T1218.004,InstallUtil,[],Vulnerability Monitoring and Scanning,RA-5,mitigates,['Risk Assessment'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3088,,T1218.008,Odbcconf,[],Vulnerability Monitoring and Scanning,RA-5,mitigates,['Risk Assessment'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3089,,T1218.009,Regsvcs/Regasm,[],Vulnerability Monitoring and Scanning,RA-5,mitigates,['Risk Assessment'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3090,,T1218.012,Verclsid,[],Vulnerability Monitoring and Scanning,RA-5,mitigates,['Risk Assessment'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3091,,T1218.013,Mavinject,[],Vulnerability Monitoring and Scanning,RA-5,mitigates,['Risk Assessment'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3092,,T1218.014,MMC,[],Vulnerability Monitoring and Scanning,RA-5,mitigates,['Risk Assessment'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3093,,T1221,Template Injection,[],Vulnerability Monitoring and Scanning,RA-5,mitigates,['Risk Assessment'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3094,,T1505,Server Software Component,[],Vulnerability Monitoring and Scanning,RA-5,mitigates,['Risk Assessment'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3095,,T1505.003,Web Shell,[],Vulnerability Monitoring and Scanning,RA-5,mitigates,['Risk Assessment'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3096,,T1525,Implant Internal Image,[],Vulnerability Monitoring and Scanning,RA-5,mitigates,['Risk Assessment'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3097,,T1543,Create or Modify System Process,[],Vulnerability Monitoring and Scanning,RA-5,mitigates,['Risk Assessment'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3098,,T1546.002,Screensaver,[],Vulnerability Monitoring and Scanning,RA-5,mitigates,['Risk Assessment'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3099,,T1547.006,Kernel Modules and Extensions,[],Vulnerability Monitoring and Scanning,RA-5,mitigates,['Risk Assessment'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3100,,T1547.007,Re-opened Applications,[],Vulnerability Monitoring and Scanning,RA-5,mitigates,['Risk Assessment'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3101,,T1547.008,LSASS Driver,[],Vulnerability Monitoring and Scanning,RA-5,mitigates,['Risk Assessment'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3102,,T1548.002,Bypass User Account Control,[],Vulnerability Monitoring and Scanning,RA-5,mitigates,['Risk Assessment'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3103,,T1548.003,Sudo and Sudo Caching,[],Vulnerability Monitoring and Scanning,RA-5,mitigates,['Risk Assessment'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3104,,T1559,Inter-Process Communication,[],Vulnerability Monitoring and Scanning,RA-5,mitigates,['Risk Assessment'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3105,,T1559.002,Dynamic Data Exchange,[],Vulnerability Monitoring and Scanning,RA-5,mitigates,['Risk Assessment'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3106,,T1562,Impair Defenses,[],Vulnerability Monitoring and Scanning,RA-5,mitigates,['Risk Assessment'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3107,,T1562.010,Downgrade Attack,[],Vulnerability Monitoring and Scanning,RA-5,mitigates,['Risk Assessment'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3108,,T1574,Hijack Execution Flow,[],Vulnerability Monitoring and Scanning,RA-5,mitigates,['Risk Assessment'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3109,,T1574.007,Path Interception by PATH Environment Variable,[],Vulnerability Monitoring and Scanning,RA-5,mitigates,['Risk Assessment'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3110,,T1021.003,Distributed Component Object Model,[],Vulnerability Monitoring and Scanning,RA-5,mitigates,['Risk Assessment'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3111,,T1021.004,SSH,[],Vulnerability Monitoring and Scanning,RA-5,mitigates,['Risk Assessment'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3112,,T1021.005,VNC,[],Vulnerability Monitoring and Scanning,RA-5,mitigates,['Risk Assessment'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3113,,T1021.006,Windows Remote Management,[],Vulnerability Monitoring and Scanning,RA-5,mitigates,['Risk Assessment'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3114,,T1052,Exfiltration Over Physical Medium,[],Vulnerability Monitoring and Scanning,RA-5,mitigates,['Risk Assessment'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3115,,T1052.001,Exfiltration over USB,[],Vulnerability Monitoring and Scanning,RA-5,mitigates,['Risk Assessment'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3116,,T1059.007,JavaScript,[],Vulnerability Monitoring and Scanning,RA-5,mitigates,['Risk Assessment'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3117,,T1092,Communication Through Removable Media,[],Vulnerability Monitoring and Scanning,RA-5,mitigates,['Risk Assessment'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3118,,T1127,Trusted Developer Utilities Proxy Execution,[],Vulnerability Monitoring and Scanning,RA-5,mitigates,['Risk Assessment'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3119,,T1127.001,MSBuild,[],Vulnerability Monitoring and Scanning,RA-5,mitigates,['Risk Assessment'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3120,,T1137,Office Application Startup,[],Vulnerability Monitoring and Scanning,RA-5,mitigates,['Risk Assessment'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3121,,T1137.001,Office Template Macros,[],Vulnerability Monitoring and Scanning,RA-5,mitigates,['Risk Assessment'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3122,,T1204.003,Malicious Image,[],Vulnerability Monitoring and Scanning,RA-5,mitigates,['Risk Assessment'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3123,,T1213,Data from Information Repositories,[],Vulnerability Monitoring and Scanning,RA-5,mitigates,['Risk Assessment'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3124,,T1213.001,Confluence,[],Vulnerability Monitoring and Scanning,RA-5,mitigates,['Risk Assessment'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3125,,T1213.002,Sharepoint,[],Vulnerability Monitoring and Scanning,RA-5,mitigates,['Risk Assessment'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3126,,T1218.005,Mshta,[],Vulnerability Monitoring and Scanning,RA-5,mitigates,['Risk Assessment'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3127,,T1484,Domain Policy Modification,[],Vulnerability Monitoring and Scanning,RA-5,mitigates,['Risk Assessment'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3128,,T1505.001,SQL Stored Procedures,[],Vulnerability Monitoring and Scanning,RA-5,mitigates,['Risk Assessment'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3129,,T1505.002,Transport Agent,[],Vulnerability Monitoring and Scanning,RA-5,mitigates,['Risk Assessment'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3130,,T1505.004,IIS Components,[],Vulnerability Monitoring and Scanning,RA-5,mitigates,['Risk Assessment'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3131,,T1542.004,ROMMONkit,[],Vulnerability Monitoring and Scanning,RA-5,mitigates,['Risk Assessment'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3132,,T1542.005,TFTP Boot,[],Vulnerability Monitoring and Scanning,RA-5,mitigates,['Risk Assessment'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3133,,T1546.014,Emond,[],Vulnerability Monitoring and Scanning,RA-5,mitigates,['Risk Assessment'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3134,,T1548,Abuse Elevation Control Mechanism,[],Vulnerability Monitoring and Scanning,RA-5,mitigates,['Risk Assessment'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
3135,,T1552,Unsecured Credentials,[],Vulnerability Monitoring and Scanning,RA-5,mitigates,['Risk Assessment'],complete,,01/13/2022,01/13/2022,12.1,enterprise,nist_800_53,rev5
