,metadata-key,key,id,mapping-target,references,mapping-description,comments,tags,name
2387,2387,2387,T1602.002,CM-8,[],,,[],Network Device Configuration Dump
2388,2388,2388,T1485,CP-10,[],,,[],Data Destruction
2389,2389,2389,T1486,CP-10,[],,,[],Data Encrypted for Impact
2390,2390,2390,T1490,CP-10,[],,,[],Inhibit System Recovery
2391,2391,2391,T1491,CP-10,[],,,[],Defacement
2392,2392,2392,T1491.001,CP-10,[],,,[],Internal Defacement
2393,2393,2393,T1491.002,CP-10,[],,,[],External Defacement
2394,2394,2394,T1561,CP-10,[],,,[],Disk Wipe
2395,2395,2395,T1561.001,CP-10,[],,,[],Disk Content Wipe
2396,2396,2396,T1561.002,CP-10,[],,,[],Disk Structure Wipe
2397,2397,2397,T1565,CP-10,[],,,[],Data Manipulation
2398,2398,2398,T1565.001,CP-10,[],,,[],Stored Data Manipulation
2399,2399,2399,T1485,CP-2,[],,,[],Data Destruction
2400,2400,2400,T1486,CP-2,[],,,[],Data Encrypted for Impact
2401,2401,2401,T1490,CP-2,[],,,[],Inhibit System Recovery
2402,2402,2402,T1491,CP-2,[],,,[],Defacement
2403,2403,2403,T1491.001,CP-2,[],,,[],Internal Defacement
2404,2404,2404,T1491.002,CP-2,[],,,[],External Defacement
2405,2405,2405,T1561,CP-2,[],,,[],Disk Wipe
2406,2406,2406,T1561.001,CP-2,[],,,[],Disk Content Wipe
2407,2407,2407,T1561.002,CP-2,[],,,[],Disk Structure Wipe
2408,2408,2408,T1070,CP-6,[],,,[],Indicator Removal on Host
2409,2409,2409,T1070.001,CP-6,[],,,[],Clear Windows Event Logs
2410,2410,2410,T1070.002,CP-6,[],,,[],Clear Linux or Mac System Logs
2411,2411,2411,T1119,CP-6,[],,,[],Automated Collection
2412,2412,2412,T1486,CP-6,[],,,[],Data Encrypted for Impact
2413,2413,2413,T1565,CP-6,[],,,[],Data Manipulation
2414,2414,2414,T1565.001,CP-6,[],,,[],Stored Data Manipulation
2415,2415,2415,T1070,CP-7,[],,,[],Indicator Removal on Host
2416,2416,2416,T1070.001,CP-7,[],,,[],Clear Windows Event Logs
2417,2417,2417,T1070.002,CP-7,[],,,[],Clear Linux or Mac System Logs
2418,2418,2418,T1119,CP-7,[],,,[],Automated Collection
2419,2419,2419,T1485,CP-7,[],,,[],Data Destruction
2420,2420,2420,T1486,CP-7,[],,,[],Data Encrypted for Impact
2421,2421,2421,T1490,CP-7,[],,,[],Inhibit System Recovery
2422,2422,2422,T1491,CP-7,[],,,[],Defacement
2423,2423,2423,T1491.001,CP-7,[],,,[],Internal Defacement
2424,2424,2424,T1491.002,CP-7,[],,,[],External Defacement
2425,2425,2425,T1561,CP-7,[],,,[],Disk Wipe
2426,2426,2426,T1561.001,CP-7,[],,,[],Disk Content Wipe
2427,2427,2427,T1561.002,CP-7,[],,,[],Disk Structure Wipe
2428,2428,2428,T1565,CP-7,[],,,[],Data Manipulation
2429,2429,2429,T1565.001,CP-7,[],,,[],Stored Data Manipulation
2430,2430,2430,T1003,CP-9,[],,,[],OS Credential Dumping
2431,2431,2431,T1003.003,CP-9,[],,,[],NTDS
2432,2432,2432,T1070,CP-9,[],,,[],Indicator Removal on Host
2433,2433,2433,T1070.001,CP-9,[],,,[],Clear Windows Event Logs
2434,2434,2434,T1070.002,CP-9,[],,,[],Clear Linux or Mac System Logs
2435,2435,2435,T1119,CP-9,[],,,[],Automated Collection
2436,2436,2436,T1485,CP-9,[],,,[],Data Destruction
2437,2437,2437,T1486,CP-9,[],,,[],Data Encrypted for Impact
2438,2438,2438,T1490,CP-9,[],,,[],Inhibit System Recovery
2439,2439,2439,T1491,CP-9,[],,,[],Defacement
2440,2440,2440,T1491.001,CP-9,[],,,[],Internal Defacement
2441,2441,2441,T1491.002,CP-9,[],,,[],External Defacement
2442,2442,2442,T1561,CP-9,[],,,[],Disk Wipe
2443,2443,2443,T1561.001,CP-9,[],,,[],Disk Content Wipe
2444,2444,2444,T1561.002,CP-9,[],,,[],Disk Structure Wipe
2445,2445,2445,T1565,CP-9,[],,,[],Data Manipulation
2446,2446,2446,T1565.001,CP-9,[],,,[],Stored Data Manipulation
2447,2447,2447,T1565.003,CP-9,[],,,[],Runtime Data Manipulation
2448,2448,2448,T1110,IA-11,[],,,[],Brute Force
2449,2449,2449,T1110.001,IA-11,[],,,[],Password Guessing
2450,2450,2450,T1110.002,IA-11,[],,,[],Password Cracking
2451,2451,2451,T1110.003,IA-11,[],,,[],Password Spraying
2452,2452,2452,T1110.004,IA-11,[],,,[],Credential Stuffing
2453,2453,2453,T1003,IA-2,[],,,[],OS Credential Dumping
2454,2454,2454,T1003.001,IA-2,[],,,[],LSASS Memory
2455,2455,2455,T1003.002,IA-2,[],,,[],Security Account Manager
2456,2456,2456,T1003.003,IA-2,[],,,[],NTDS
2457,2457,2457,T1003.004,IA-2,[],,,[],LSA Secrets
2458,2458,2458,T1003.005,IA-2,[],,,[],Cached Domain Credentials
2459,2459,2459,T1003.006,IA-2,[],,,[],DCSync
2460,2460,2460,T1003.007,IA-2,[],,,[],Proc Filesystem
2461,2461,2461,T1003.008,IA-2,[],,,[],/etc/passwd and /etc/shadow
2462,2462,2462,T1021,IA-2,[],,,[],Remote Services
2463,2463,2463,T1021.001,IA-2,[],,,[],Remote Desktop Protocol
2464,2464,2464,T1021.002,IA-2,[],,,[],SMB/Windows Admin Shares
2465,2465,2465,T1021.003,IA-2,[],,,[],Distributed Component Object Model
2466,2466,2466,T1021.004,IA-2,[],,,[],SSH
2467,2467,2467,T1021.005,IA-2,[],,,[],VNC
2468,2468,2468,T1021.006,IA-2,[],,,[],Windows Remote Management
2469,2469,2469,T1040,IA-2,[],,,[],Network Sniffing
2470,2470,2470,T1047,IA-2,[],,,[],Windows Management Instrumentation
2471,2471,2471,T1053,IA-2,[],,,[],Scheduled Task/Job
2472,2472,2472,T1053.001,IA-2,[],,,[],At (Linux)
2473,2473,2473,T1053.002,IA-2,[],,,[],At (Windows)
2474,2474,2474,T1053.003,IA-2,[],,,[],Cron
2475,2475,2475,T1053.004,IA-2,[],,,[],Launchd
2476,2476,2476,T1053.005,IA-2,[],,,[],Scheduled Task
2477,2477,2477,T1053.006,IA-2,[],,,[],Systemd Timers
2478,2478,2478,T1053.007,IA-2,[],,,[],Container Orchestration Job
2479,2479,2479,T1055,IA-2,[],,,[],Process Injection
2480,2480,2480,T1055.008,IA-2,[],,,[],Ptrace System Calls
2481,2481,2481,T1056.003,IA-2,[],,,[],Web Portal Capture
2482,2482,2482,T1059,IA-2,[],,,[],Command and Scripting Interpreter
2483,2483,2483,T1059.001,IA-2,[],,,[],PowerShell
2484,2484,2484,T1059.008,IA-2,[],,,[],Network Device CLI
2485,2485,2485,T1072,IA-2,[],,,[],Software Deployment Tools
2486,2486,2486,T1078,IA-2,[],,,[],Valid Accounts
2487,2487,2487,T1078.002,IA-2,[],,,[],Domain Accounts
2488,2488,2488,T1078.003,IA-2,[],,,[],Local Accounts
2489,2489,2489,T1078.004,IA-2,[],,,[],Cloud Accounts
2490,2490,2490,T1087.004,IA-2,[],,,[],Cloud Account
2491,2491,2491,T1098,IA-2,[],,,[],Account Manipulation
2492,2492,2492,T1098.001,IA-2,[],,,[],Additional Cloud Credentials
2493,2493,2493,T1098.002,IA-2,[],,,[],Exchange Email Delegate Permissions
2494,2494,2494,T1098.003,IA-2,[],,,[],Add Office 365 Global Administrator Role
2495,2495,2495,T1110,IA-2,[],,,[],Brute Force
2496,2496,2496,T1110.001,IA-2,[],,,[],Password Guessing
2497,2497,2497,T1110.002,IA-2,[],,,[],Password Cracking
2498,2498,2498,T1110.003,IA-2,[],,,[],Password Spraying
2499,2499,2499,T1110.004,IA-2,[],,,[],Credential Stuffing
2500,2500,2500,T1111,IA-2,[],,,[],Two-Factor Authentication Interception
2501,2501,2501,T1114,IA-2,[],,,[],Email Collection
2502,2502,2502,T1114.002,IA-2,[],,,[],Remote Email Collection
2503,2503,2503,T1133,IA-2,[],,,[],External Remote Services
2504,2504,2504,T1134,IA-2,[],,,[],Access Token Manipulation
2505,2505,2505,T1134.001,IA-2,[],,,[],Token Impersonation/Theft
2506,2506,2506,T1134.002,IA-2,[],,,[],Create Process with Token
2507,2507,2507,T1134.003,IA-2,[],,,[],Make and Impersonate Token
2508,2508,2508,T1136,IA-2,[],,,[],Create Account
2509,2509,2509,T1136.001,IA-2,[],,,[],Local Account
2510,2510,2510,T1136.002,IA-2,[],,,[],Domain Account
2511,2511,2511,T1136.003,IA-2,[],,,[],Cloud Account
2512,2512,2512,T1185,IA-2,[],,,[],Man in the Browser
2513,2513,2513,T1190,IA-2,[],,,[],Exploit Public-Facing Application
2514,2514,2514,T1197,IA-2,[],,,[],BITS Jobs
2515,2515,2515,T1210,IA-2,[],,,[],Exploitation of Remote Services
2516,2516,2516,T1213,IA-2,[],,,[],Data from Information Repositories
2517,2517,2517,T1213.001,IA-2,[],,,[],Confluence
2518,2518,2518,T1213.002,IA-2,[],,,[],Sharepoint
2519,2519,2519,T1218,IA-2,[],,,[],Signed Binary Proxy Execution
2520,2520,2520,T1218.007,IA-2,[],,,[],Msiexec
2521,2521,2521,T1222,IA-2,[],,,[],File and Directory Permissions Modification
2522,2522,2522,T1222.001,IA-2,[],,,[],Windows File and Directory Permissions Modification
2523,2523,2523,T1222.002,IA-2,[],,,[],Linux and Mac File and Directory Permissions Modification
2524,2524,2524,T1484,IA-2,[],,,[],Domain Policy Modification
2525,2525,2525,T1489,IA-2,[],,,[],Service Stop
2526,2526,2526,T1495,IA-2,[],,,[],Firmware Corruption
2527,2527,2527,T1505,IA-2,[],,,[],Server Software Component
2528,2528,2528,T1505.001,IA-2,[],,,[],SQL Stored Procedures
2529,2529,2529,T1505.002,IA-2,[],,,[],Transport Agent
2530,2530,2530,T1525,IA-2,[],,,[],Implant Internal Image
2531,2531,2531,T1528,IA-2,[],,,[],Steal Application Access Token
2532,2532,2532,T1530,IA-2,[],,,[],Data from Cloud Storage Object
2533,2533,2533,T1537,IA-2,[],,,[],Transfer Data to Cloud Account
2534,2534,2534,T1538,IA-2,[],,,[],Cloud Service Dashboard
2535,2535,2535,T1539,IA-2,[],,,[],Steal Web Session Cookie
2536,2536,2536,T1542,IA-2,[],,,[],Pre-OS Boot
2537,2537,2537,T1542.001,IA-2,[],,,[],System Firmware
2538,2538,2538,T1542.003,IA-2,[],,,[],Bootkit
2539,2539,2539,T1542.005,IA-2,[],,,[],TFTP Boot
2540,2540,2540,T1543,IA-2,[],,,[],Create or Modify System Process
2541,2541,2541,T1543.001,IA-2,[],,,[],Launch Agent
2542,2542,2542,T1543.002,IA-2,[],,,[],Systemd Service
2543,2543,2543,T1543.003,IA-2,[],,,[],Windows Service
2544,2544,2544,T1543.004,IA-2,[],,,[],Launch Daemon
2545,2545,2545,T1546.003,IA-2,[],,,[],Windows Management Instrumentation Event Subscription
2546,2546,2546,T1547.004,IA-2,[],,,[],Winlogon Helper DLL
2547,2547,2547,T1547.006,IA-2,[],,,[],Kernel Modules and Extensions
2548,2548,2548,T1547.009,IA-2,[],,,[],Shortcut Modification
2549,2549,2549,T1547.012,IA-2,[],,,[],Print Processors
2550,2550,2550,T1547.013,IA-2,[],,,[],XDG Autostart Entries
2551,2551,2551,T1548,IA-2,[],,,[],Abuse Elevation Control Mechanism
2552,2552,2552,T1548.002,IA-2,[],,,[],Bypass User Account Control
2553,2553,2553,T1548.003,IA-2,[],,,[],Sudo and Sudo Caching
2554,2554,2554,T1550,IA-2,[],,,[],Use Alternate Authentication Material
2555,2555,2555,T1550.001,IA-2,[],,,[],Application Access Token
2556,2556,2556,T1550.002,IA-2,[],,,[],Pass the Hash
2557,2557,2557,T1550.003,IA-2,[],,,[],Pass the Ticket
2558,2558,2558,T1552,IA-2,[],,,[],Unsecured Credentials
2559,2559,2559,T1552.001,IA-2,[],,,[],Credentials In Files
2560,2560,2560,T1552.002,IA-2,[],,,[],Credentials in Registry
2561,2561,2561,T1552.004,IA-2,[],,,[],Private Keys
2562,2562,2562,T1552.006,IA-2,[],,,[],Group Policy Preferences
2563,2563,2563,T1552.007,IA-2,[],,,[],Container API
2564,2564,2564,T1553,IA-2,[],,,[],Subvert Trust Controls
2565,2565,2565,T1553.006,IA-2,[],,,[],Code Signing Policy Modification
2566,2566,2566,T1555.005,IA-2,[],,,[],Password Managers
2567,2567,2567,T1556,IA-2,[],,,[],Modify Authentication Process
2568,2568,2568,T1556.001,IA-2,[],,,[],Domain Controller Authentication
2569,2569,2569,T1556.003,IA-2,[],,,[],Pluggable Authentication Modules
2570,2570,2570,T1556.004,IA-2,[],,,[],Network Device Authentication
2571,2571,2571,T1558,IA-2,[],,,[],Steal or Forge Kerberos Tickets
2572,2572,2572,T1558.001,IA-2,[],,,[],Golden Ticket
2573,2573,2573,T1558.002,IA-2,[],,,[],Silver Ticket
2574,2574,2574,T1558.003,IA-2,[],,,[],Kerberoasting
2575,2575,2575,T1558.004,IA-2,[],,,[],AS-REP Roasting
2576,2576,2576,T1559,IA-2,[],,,[],Inter-Process Communication
2577,2577,2577,T1559.001,IA-2,[],,,[],Component Object Model
2578,2578,2578,T1562,IA-2,[],,,[],Impair Defenses
2579,2579,2579,T1562.001,IA-2,[],,,[],Disable or Modify Tools
2580,2580,2580,T1562.002,IA-2,[],,,[],Disable Windows Event Logging
2581,2581,2581,T1562.004,IA-2,[],,,[],Disable or Modify System Firewall
2582,2582,2582,T1562.006,IA-2,[],,,[],Indicator Blocking
2583,2583,2583,T1562.007,IA-2,[],,,[],Disable or Modify Cloud Firewall
2584,2584,2584,T1562.008,IA-2,[],,,[],Disable Cloud Logs
2585,2585,2585,T1563,IA-2,[],,,[],Remote Service Session Hijacking
2586,2586,2586,T1563.001,IA-2,[],,,[],SSH Hijacking
2587,2587,2587,T1563.002,IA-2,[],,,[],RDP Hijacking
2588,2588,2588,T1569,IA-2,[],,,[],System Services
2589,2589,2589,T1569.001,IA-2,[],,,[],Launchctl
2590,2590,2590,T1569.002,IA-2,[],,,[],Service Execution
2591,2591,2591,T1574,IA-2,[],,,[],Hijack Execution Flow
2592,2592,2592,T1574.005,IA-2,[],,,[],Executable Installer File Permissions Weakness
2593,2593,2593,T1574.010,IA-2,[],,,[],Services File Permissions Weakness
2594,2594,2594,T1574.012,IA-2,[],,,[],COR_PROFILER
2595,2595,2595,T1578,IA-2,[],,,[],Modify Cloud Compute Infrastructure
2596,2596,2596,T1578.001,IA-2,[],,,[],Create Snapshot
2597,2597,2597,T1578.002,IA-2,[],,,[],Create Cloud Instance
2598,2598,2598,T1578.003,IA-2,[],,,[],Delete Cloud Instance
2599,2599,2599,T1580,IA-2,[],,,[],Cloud Infrastructure Discovery
2600,2600,2600,T1599,IA-2,[],,,[],Network Boundary Bridging
2601,2601,2601,T1599.001,IA-2,[],,,[],Network Address Translation Traversal
2602,2602,2602,T1601,IA-2,[],,,[],Modify System Image
2603,2603,2603,T1601.001,IA-2,[],,,[],Patch System Image
2604,2604,2604,T1601.002,IA-2,[],,,[],Downgrade System Image
2605,2605,2605,T1610,IA-2,[],,,[],Deploy Container
2606,2606,2606,T1611,IA-2,[],,,[],Escape to Host
2607,2607,2607,T1613,IA-2,[],,,[],Container and Resource Discovery
2608,2608,2608,T1530,IA-3,[],,,[],Data from Cloud Storage Object
2609,2609,2609,T1537,IA-3,[],,,[],Transfer Data to Cloud Account
2610,2610,2610,T1552,IA-3,[],,,[],Unsecured Credentials
2611,2611,2611,T1552.005,IA-3,[],,,[],Cloud Instance Metadata API
2612,2612,2612,T1602,IA-3,[],,,[],Data from Configuration Repository
2613,2613,2613,T1602.001,IA-3,[],,,[],SNMP (MIB Dump)
2614,2614,2614,T1602.002,IA-3,[],,,[],Network Device Configuration Dump
2615,2615,2615,T1003,IA-4,[],,,[],OS Credential Dumping
2616,2616,2616,T1003.005,IA-4,[],,,[],Cached Domain Credentials
2617,2617,2617,T1003.006,IA-4,[],,,[],DCSync
2618,2618,2618,T1021.001,IA-4,[],,,[],Remote Desktop Protocol
2619,2619,2619,T1021.005,IA-4,[],,,[],VNC
2620,2620,2620,T1053,IA-4,[],,,[],Scheduled Task/Job
2621,2621,2621,T1053.002,IA-4,[],,,[],At (Windows)
2622,2622,2622,T1053.005,IA-4,[],,,[],Scheduled Task
2623,2623,2623,T1110,IA-4,[],,,[],Brute Force
2624,2624,2624,T1110.001,IA-4,[],,,[],Password Guessing
2625,2625,2625,T1110.002,IA-4,[],,,[],Password Cracking
2626,2626,2626,T1110.003,IA-4,[],,,[],Password Spraying
2627,2627,2627,T1110.004,IA-4,[],,,[],Credential Stuffing
2628,2628,2628,T1213,IA-4,[],,,[],Data from Information Repositories
2629,2629,2629,T1213.001,IA-4,[],,,[],Confluence
2630,2630,2630,T1213.002,IA-4,[],,,[],Sharepoint
2631,2631,2631,T1528,IA-4,[],,,[],Steal Application Access Token
2632,2632,2632,T1530,IA-4,[],,,[],Data from Cloud Storage Object
2633,2633,2633,T1537,IA-4,[],,,[],Transfer Data to Cloud Account
2634,2634,2634,T1543,IA-4,[],,,[],Create or Modify System Process
2635,2635,2635,T1543.003,IA-4,[],,,[],Windows Service
2636,2636,2636,T1550.001,IA-4,[],,,[],Application Access Token
2637,2637,2637,T1552,IA-4,[],,,[],Unsecured Credentials
2638,2638,2638,T1552.005,IA-4,[],,,[],Cloud Instance Metadata API
2639,2639,2639,T1562,IA-4,[],,,[],Impair Defenses
2640,2640,2640,T1563,IA-4,[],,,[],Remote Service Session Hijacking
2641,2641,2641,T1578,IA-4,[],,,[],Modify Cloud Compute Infrastructure
2642,2642,2642,T1578.001,IA-4,[],,,[],Create Snapshot
2643,2643,2643,T1578.002,IA-4,[],,,[],Create Cloud Instance
2644,2644,2644,T1578.003,IA-4,[],,,[],Delete Cloud Instance
2645,2645,2645,T1602,IA-4,[],,,[],Data from Configuration Repository
2646,2646,2646,T1602.001,IA-4,[],,,[],SNMP (MIB Dump)
2647,2647,2647,T1602.002,IA-4,[],,,[],Network Device Configuration Dump
2648,2648,2648,T1003,IA-5,[],,,[],OS Credential Dumping
2649,2649,2649,T1003.001,IA-5,[],,,[],LSASS Memory
2650,2650,2650,T1003.002,IA-5,[],,,[],Security Account Manager
2651,2651,2651,T1003.003,IA-5,[],,,[],NTDS
2652,2652,2652,T1003.004,IA-5,[],,,[],LSA Secrets
2653,2653,2653,T1003.005,IA-5,[],,,[],Cached Domain Credentials
2654,2654,2654,T1003.006,IA-5,[],,,[],DCSync
2655,2655,2655,T1003.007,IA-5,[],,,[],Proc Filesystem
2656,2656,2656,T1003.008,IA-5,[],,,[],/etc/passwd and /etc/shadow
2657,2657,2657,T1021,IA-5,[],,,[],Remote Services
2658,2658,2658,T1021.001,IA-5,[],,,[],Remote Desktop Protocol
2659,2659,2659,T1021.004,IA-5,[],,,[],SSH
2660,2660,2660,T1040,IA-5,[],,,[],Network Sniffing
2661,2661,2661,T1072,IA-5,[],,,[],Software Deployment Tools
2662,2662,2662,T1078,IA-5,[],,,[],Valid Accounts
2663,2663,2663,T1078.002,IA-5,[],,,[],Domain Accounts
2664,2664,2664,T1078.004,IA-5,[],,,[],Cloud Accounts
2665,2665,2665,T1098.001,IA-5,[],,,[],Additional Cloud Credentials
2666,2666,2666,T1098.002,IA-5,[],,,[],Exchange Email Delegate Permissions
2667,2667,2667,T1098.003,IA-5,[],,,[],Add Office 365 Global Administrator Role
2668,2668,2668,T1110,IA-5,[],,,[],Brute Force
2669,2669,2669,T1110.001,IA-5,[],,,[],Password Guessing
2670,2670,2670,T1110.002,IA-5,[],,,[],Password Cracking
2671,2671,2671,T1110.003,IA-5,[],,,[],Password Spraying
2672,2672,2672,T1110.004,IA-5,[],,,[],Credential Stuffing
2673,2673,2673,T1111,IA-5,[],,,[],Two-Factor Authentication Interception
2674,2674,2674,T1114,IA-5,[],,,[],Email Collection
2675,2675,2675,T1114.002,IA-5,[],,,[],Remote Email Collection
2676,2676,2676,T1133,IA-5,[],,,[],External Remote Services
2677,2677,2677,T1136,IA-5,[],,,[],Create Account
2678,2678,2678,T1136.001,IA-5,[],,,[],Local Account
2679,2679,2679,T1136.002,IA-5,[],,,[],Domain Account
2680,2680,2680,T1136.003,IA-5,[],,,[],Cloud Account
2681,2681,2681,T1528,IA-5,[],,,[],Steal Application Access Token
2682,2682,2682,T1530,IA-5,[],,,[],Data from Cloud Storage Object
2683,2683,2683,T1539,IA-5,[],,,[],Steal Web Session Cookie
2684,2684,2684,T1550.003,IA-5,[],,,[],Pass the Ticket
2685,2685,2685,T1552,IA-5,[],,,[],Unsecured Credentials
2686,2686,2686,T1552.001,IA-5,[],,,[],Credentials In Files
2687,2687,2687,T1552.002,IA-5,[],,,[],Credentials in Registry
2688,2688,2688,T1552.004,IA-5,[],,,[],Private Keys
2689,2689,2689,T1552.006,IA-5,[],,,[],Group Policy Preferences
2690,2690,2690,T1555,IA-5,[],,,[],Credentials from Password Stores
2691,2691,2691,T1555.001,IA-5,[],,,[],Keychain
2692,2692,2692,T1555.002,IA-5,[],,,[],Securityd Memory
2693,2693,2693,T1555.004,IA-5,[],,,[],Windows Credential Manager
2694,2694,2694,T1555.005,IA-5,[],,,[],Password Managers
2695,2695,2695,T1556,IA-5,[],,,[],Modify Authentication Process
2696,2696,2696,T1556.001,IA-5,[],,,[],Domain Controller Authentication
2697,2697,2697,T1556.003,IA-5,[],,,[],Pluggable Authentication Modules
2698,2698,2698,T1556.004,IA-5,[],,,[],Network Device Authentication
2699,2699,2699,T1558,IA-5,[],,,[],Steal or Forge Kerberos Tickets
2700,2700,2700,T1558.001,IA-5,[],,,[],Golden Ticket
2701,2701,2701,T1558.002,IA-5,[],,,[],Silver Ticket
2702,2702,2702,T1558.003,IA-5,[],,,[],Kerberoasting
2703,2703,2703,T1558.004,IA-5,[],,,[],AS-REP Roasting
2704,2704,2704,T1559,IA-5,[],,,[],Inter-Process Communication
2705,2705,2705,T1559.001,IA-5,[],,,[],Component Object Model
2706,2706,2706,T1563.001,IA-5,[],,,[],SSH Hijacking
2707,2707,2707,T1599,IA-5,[],,,[],Network Boundary Bridging
2708,2708,2708,T1599.001,IA-5,[],,,[],Network Address Translation Traversal
2709,2709,2709,T1601,IA-5,[],,,[],Modify System Image
2710,2710,2710,T1601.001,IA-5,[],,,[],Patch System Image
2711,2711,2711,T1601.002,IA-5,[],,,[],Downgrade System Image
2712,2712,2712,T1021.001,IA-6,[],,,[],Remote Desktop Protocol
2713,2713,2713,T1021.005,IA-6,[],,,[],VNC
2714,2714,2714,T1530,IA-6,[],,,[],Data from Cloud Storage Object
2715,2715,2715,T1563,IA-6,[],,,[],Remote Service Session Hijacking
2716,2716,2716,T1578,IA-6,[],,,[],Modify Cloud Compute Infrastructure
2717,2717,2717,T1578.001,IA-6,[],,,[],Create Snapshot
2718,2718,2718,T1578.002,IA-6,[],,,[],Create Cloud Instance
2719,2719,2719,T1578.003,IA-6,[],,,[],Delete Cloud Instance
2720,2720,2720,T1195.003,IA-7,[],,,[],Compromise Hardware Supply Chain
2721,2721,2721,T1495,IA-7,[],,,[],Firmware Corruption
2722,2722,2722,T1542,IA-7,[],,,[],Pre-OS Boot
2723,2723,2723,T1542.001,IA-7,[],,,[],System Firmware
2724,2724,2724,T1542.003,IA-7,[],,,[],Bootkit
2725,2725,2725,T1542.004,IA-7,[],,,[],ROMMONkit
2726,2726,2726,T1542.005,IA-7,[],,,[],TFTP Boot
2727,2727,2727,T1553,IA-7,[],,,[],Subvert Trust Controls
2728,2728,2728,T1553.006,IA-7,[],,,[],Code Signing Policy Modification
2729,2729,2729,T1601,IA-7,[],,,[],Modify System Image
2730,2730,2730,T1601.001,IA-7,[],,,[],Patch System Image
2731,2731,2731,T1601.002,IA-7,[],,,[],Downgrade System Image
2732,2732,2732,T1053,IA-8,[],,,[],Scheduled Task/Job
2733,2733,2733,T1053.007,IA-8,[],,,[],Container Orchestration Job
2734,2734,2734,T1059,IA-8,[],,,[],Command and Scripting Interpreter
2735,2735,2735,T1059.001,IA-8,[],,,[],PowerShell
2736,2736,2736,T1059.008,IA-8,[],,,[],Network Device CLI
2737,2737,2737,T1087.004,IA-8,[],,,[],Cloud Account
2738,2738,2738,T1190,IA-8,[],,,[],Exploit Public-Facing Application
2739,2739,2739,T1210,IA-8,[],,,[],Exploitation of Remote Services
2740,2740,2740,T1213,IA-8,[],,,[],Data from Information Repositories
2741,2741,2741,T1213.001,IA-8,[],,,[],Confluence
2742,2742,2742,T1213.002,IA-8,[],,,[],Sharepoint
2743,2743,2743,T1528,IA-8,[],,,[],Steal Application Access Token
2744,2744,2744,T1530,IA-8,[],,,[],Data from Cloud Storage Object
2745,2745,2745,T1537,IA-8,[],,,[],Transfer Data to Cloud Account
2746,2746,2746,T1538,IA-8,[],,,[],Cloud Service Dashboard
2747,2747,2747,T1542,IA-8,[],,,[],Pre-OS Boot
2748,2748,2748,T1542.001,IA-8,[],,,[],System Firmware
2749,2749,2749,T1542.003,IA-8,[],,,[],Bootkit
2750,2750,2750,T1542.005,IA-8,[],,,[],TFTP Boot
2751,2751,2751,T1036,IA-9,[],,,[],Masquerading
2752,2752,2752,T1036.001,IA-9,[],,,[],Invalid Code Signature
2753,2753,2753,T1036.005,IA-9,[],,,[],Match Legitimate Name or Location
2754,2754,2754,T1059,IA-9,[],,,[],Command and Scripting Interpreter
2755,2755,2755,T1059.001,IA-9,[],,,[],PowerShell
2756,2756,2756,T1059.002,IA-9,[],,,[],AppleScript
2757,2757,2757,T1505,IA-9,[],,,[],Server Software Component
2758,2758,2758,T1505.001,IA-9,[],,,[],SQL Stored Procedures
2759,2759,2759,T1505.002,IA-9,[],,,[],Transport Agent
2760,2760,2760,T1525,IA-9,[],,,[],Implant Internal Image
2761,2761,2761,T1546,IA-9,[],,,[],Event Triggered Execution
2762,2762,2762,T1546.006,IA-9,[],,,[],LC_LOAD_DYLIB Addition
2763,2763,2763,T1546.013,IA-9,[],,,[],PowerShell Profile
2764,2764,2764,T1553,IA-9,[],,,[],Subvert Trust Controls
2765,2765,2765,T1553.004,IA-9,[],,,[],Install Root Certificate
2766,2766,2766,T1554,IA-9,[],,,[],Compromise Client Software Binary
2767,2767,2767,T1566,IA-9,[],,,[],Phishing
2768,2768,2768,T1566.001,IA-9,[],,,[],Spearphishing Attachment
2769,2769,2769,T1566.002,IA-9,[],,,[],Spearphishing Link
2770,2770,2770,T1598,IA-9,[],,,[],Phishing for Information
2771,2771,2771,T1598.002,IA-9,[],,,[],Spearphishing Attachment
2772,2772,2772,T1598.003,IA-9,[],,,[],Spearphishing Link
2773,2773,2773,T1052,MP-7,[],,,[],Exfiltration Over Physical Medium
2774,2774,2774,T1052.001,MP-7,[],,,[],Exfiltration over USB
2775,2775,2775,T1091,MP-7,[],,,[],Replication Through Removable Media
2776,2776,2776,T1092,MP-7,[],,,[],Communication Through Removable Media
2777,2777,2777,T1200,MP-7,[],,,[],Hardware Additions
2778,2778,2778,T1011.001,RA-5,[],,,[],Exfiltration Over Bluetooth
2779,2779,2779,T1021.001,RA-5,[],,,[],Remote Desktop Protocol
2780,2780,2780,T1021.003,RA-5,[],,,[],Distributed Component Object Model
2781,2781,2781,T1021.004,RA-5,[],,,[],SSH
2782,2782,2782,T1021.005,RA-5,[],,,[],VNC
2783,2783,2783,T1021.006,RA-5,[],,,[],Windows Remote Management
2784,2784,2784,T1046,RA-5,[],,,[],Network Service Scanning
2785,2785,2785,T1052,RA-5,[],,,[],Exfiltration Over Physical Medium
2786,2786,2786,T1052.001,RA-5,[],,,[],Exfiltration over USB
2787,2787,2787,T1053,RA-5,[],,,[],Scheduled Task/Job
2788,2788,2788,T1053.001,RA-5,[],,,[],At (Linux)
