,comments,attack-object-id,attack-object-name,references,tags,mapping-description,capability-id,mapping-type,metadata-key
2647,,T1127,Trusted Developer Utilities Proxy Execution,[],[],,CM-8,mitigates,4
2648,,T1127.001,MSBuild,[],[],,CM-8,mitigates,4
2649,,T1137,Office Application Startup,[],[],,CM-8,mitigates,4
2650,,T1137.001,Office Template Macros,[],[],,CM-8,mitigates,4
2651,,T1213,Data from Information Repositories,[],[],,CM-8,mitigates,4
2652,,T1213.001,Confluence,[],[],,CM-8,mitigates,4
2653,,T1213.002,Sharepoint,[],[],,CM-8,mitigates,4
2654,,T1218.005,Mshta,[],[],,CM-8,mitigates,4
2655,,T1505.001,SQL Stored Procedures,[],[],,CM-8,mitigates,4
2656,,T1505.002,Transport Agent,[],[],,CM-8,mitigates,4
2657,,T1505.004,IIS Components,[],[],,CM-8,mitigates,4
2658,,T1542,Pre-OS Boot,[],[],,CM-8,mitigates,4
2659,,T1542.001,System Firmware,[],[],,CM-8,mitigates,4
2660,,T1542.003,Bootkit,[],[],,CM-8,mitigates,4
2661,,T1542.004,ROMMONkit,[],[],,CM-8,mitigates,4
2662,,T1542.005,TFTP Boot,[],[],,CM-8,mitigates,4
2663,,T1546.014,Emond,[],[],,CM-8,mitigates,4
2664,,T1548,Abuse Elevation Control Mechanism,[],[],,CM-8,mitigates,4
2665,,T1548.004,Elevated Execution with Prompt,[],[],,CM-8,mitigates,4
2666,,T1553,Subvert Trust Controls,[],[],,CM-8,mitigates,4
2667,,T1553.006,Code Signing Policy Modification,[],[],,CM-8,mitigates,4
2668,,T1557.002,ARP Cache Poisoning,[],[],,CM-8,mitigates,4
2669,,T1563,Remote Service Session Hijacking,[],[],,CM-8,mitigates,4
2670,,T1563.001,SSH Hijacking,[],[],,CM-8,mitigates,4
2671,,T1563.002,RDP Hijacking,[],[],,CM-8,mitigates,4
2672,,T1564.006,Run Virtual Instance,[],[],,CM-8,mitigates,4
2673,,T1564.007,VBA Stomping,[],[],,CM-8,mitigates,4
2674,,T1574.004,Dylib Hijacking,[],[],,CM-8,mitigates,4
2675,,T1574.008,Path Interception by Search Order Hijacking,[],[],,CM-8,mitigates,4
2676,,T1574.009,Path Interception by Unquoted Path,[],[],,CM-8,mitigates,4
2677,,T1601,Modify System Image,[],[],,CM-8,mitigates,4
2678,,T1601.001,Patch System Image,[],[],,CM-8,mitigates,4
2679,,T1601.002,Downgrade System Image,[],[],,CM-8,mitigates,4
2680,,T1602,Data from Configuration Repository,[],[],,CM-8,mitigates,4
2681,,T1602.001,SNMP (MIB Dump),[],[],,CM-8,mitigates,4
2682,,T1486,Data Encrypted for Impact,[],[],,CP-10,mitigates,4
2683,,T1490,Inhibit System Recovery,[],[],,CP-10,mitigates,4
2684,,T1491,Defacement,[],[],,CP-10,mitigates,4
2685,,T1491.001,Internal Defacement,[],[],,CP-10,mitigates,4
2686,,T1491.002,External Defacement,[],[],,CP-10,mitigates,4
2687,,T1565,Data Manipulation,[],[],,CP-10,mitigates,4
2688,,T1565.001,Stored Data Manipulation,[],[],,CP-10,mitigates,4
2689,,T1485,Data Destruction,[],[],,CP-10,mitigates,4
2690,,T1561,Disk Wipe,[],[],,CP-10,mitigates,4
2691,,T1561.001,Disk Content Wipe,[],[],,CP-10,mitigates,4
2692,,T1561.002,Disk Structure Wipe,[],[],,CP-10,mitigates,4
2693,,T1486,Data Encrypted for Impact,[],[],,CP-2,mitigates,4
2694,,T1490,Inhibit System Recovery,[],[],,CP-2,mitigates,4
2695,,T1491,Defacement,[],[],,CP-2,mitigates,4
2696,,T1491.001,Internal Defacement,[],[],,CP-2,mitigates,4
2697,,T1491.002,External Defacement,[],[],,CP-2,mitigates,4
2698,,T1485,Data Destruction,[],[],,CP-2,mitigates,4
2699,,T1561,Disk Wipe,[],[],,CP-2,mitigates,4
2700,,T1561.001,Disk Content Wipe,[],[],,CP-2,mitigates,4
2701,,T1561.002,Disk Structure Wipe,[],[],,CP-2,mitigates,4
2702,,T1070.008,Clear Mailbox Data,[],[],,CP-6,mitigates,4
2703,,T1070.001,Clear Windows Event Logs,[],[],,CP-6,mitigates,4
2704,,T1119,Automated Collection,[],[],,CP-6,mitigates,4
2705,,T1070,Indicator Removal on Host,[],[],,CP-6,mitigates,4
2706,,T1486,Data Encrypted for Impact,[],[],,CP-6,mitigates,4
2707,,T1565,Data Manipulation,[],[],,CP-6,mitigates,4
2708,,T1565.001,Stored Data Manipulation,[],[],,CP-6,mitigates,4
2709,,T1070.002,Clear Linux or Mac System Logs,[],[],,CP-6,mitigates,4
2710,,T1070.008,Clear Mailbox Data,[],[],,CP-7,mitigates,4
2711,,T1070.001,Clear Windows Event Logs,[],[],,CP-7,mitigates,4
2712,,T1119,Automated Collection,[],[],,CP-7,mitigates,4
2713,,T1070,Indicator Removal on Host,[],[],,CP-7,mitigates,4
2714,,T1486,Data Encrypted for Impact,[],[],,CP-7,mitigates,4
2715,,T1490,Inhibit System Recovery,[],[],,CP-7,mitigates,4
2716,,T1491,Defacement,[],[],,CP-7,mitigates,4
2717,,T1491.001,Internal Defacement,[],[],,CP-7,mitigates,4
2718,,T1491.002,External Defacement,[],[],,CP-7,mitigates,4
2719,,T1565,Data Manipulation,[],[],,CP-7,mitigates,4
2720,,T1565.001,Stored Data Manipulation,[],[],,CP-7,mitigates,4
2721,,T1070.002,Clear Linux or Mac System Logs,[],[],,CP-7,mitigates,4
2722,,T1485,Data Destruction,[],[],,CP-7,mitigates,4
2723,,T1561,Disk Wipe,[],[],,CP-7,mitigates,4
2724,,T1561.001,Disk Content Wipe,[],[],,CP-7,mitigates,4
2725,,T1561.002,Disk Structure Wipe,[],[],,CP-7,mitigates,4
2726,,T1070.008,Clear Mailbox Data,[],[],,CP-9,mitigates,4
2727,,T1070.001,Clear Windows Event Logs,[],[],,CP-9,mitigates,4
2728,,T1003.003,NTDS,[],[],,CP-9,mitigates,4
2729,,T1005,Data from Local System,[],[],,CP-9,mitigates,4
2730,,T1119,Automated Collection,[],[],,CP-9,mitigates,4
2731,,T1070,Indicator Removal on Host,[],[],,CP-9,mitigates,4
2732,,T1486,Data Encrypted for Impact,[],[],,CP-9,mitigates,4
2733,,T1490,Inhibit System Recovery,[],[],,CP-9,mitigates,4
2734,,T1491,Defacement,[],[],,CP-9,mitigates,4
2735,,T1491.001,Internal Defacement,[],[],,CP-9,mitigates,4
2736,,T1491.002,External Defacement,[],[],,CP-9,mitigates,4
2737,,T1565,Data Manipulation,[],[],,CP-9,mitigates,4
2738,,T1565.001,Stored Data Manipulation,[],[],,CP-9,mitigates,4
2739,,T1565.003,Runtime Data Manipulation,[],[],,CP-9,mitigates,4
2740,,T1003,OS Credential Dumping,[],[],,CP-9,mitigates,4
2741,,T1025,Data from Removable Media,[],[],,CP-9,mitigates,4
2742,,T1070.002,Clear Linux or Mac System Logs,[],[],,CP-9,mitigates,4
2743,,T1485,Data Destruction,[],[],,CP-9,mitigates,4
2744,,T1561,Disk Wipe,[],[],,CP-9,mitigates,4
2745,,T1561.001,Disk Content Wipe,[],[],,CP-9,mitigates,4
2746,,T1561.002,Disk Structure Wipe,[],[],,CP-9,mitigates,4
2747,,T1556.006,Multi-Factor Authentication,[],[],,IA-11,mitigates,4
2748,,T1556.007,Hybrid Identity,[],[],,IA-11,mitigates,4
2749,,T1110.001,Password Guessing,[],[],,IA-11,mitigates,4
2750,,T1110.002,Password Cracking,[],[],,IA-11,mitigates,4
2751,,T1110,Brute Force,[],[],,IA-11,mitigates,4
2752,,T1110.003,Password Spraying,[],[],,IA-11,mitigates,4
2753,,T1110.004,Credential Stuffing,[],[],,IA-11,mitigates,4
2754,,T1556.006,Multi-Factor Authentication,[],[],,IA-2,mitigates,4
2755,,T1556.007,Hybrid Identity,[],[],,IA-2,mitigates,4
2756,,T1585.003,Cloud Accounts,[],[],,IA-2,mitigates,4
2757,,T1586.003,Cloud Accounts,[],[],,IA-2,mitigates,4
2758,,T1621,Multi-Factor Authentication Request Generation,[],[],,IA-2,mitigates,4
2759,,T1649,Steal or Forge Authentication Certificates,[],[],,IA-2,mitigates,4
2760,,T1648,Serverless Execution,[],[],,IA-2,mitigates,4
2761,,T1098.004,SSH Authorized Keys,[],[],,IA-2,mitigates,4
2762,,T1552.007,Container API,[],[],,IA-2,mitigates,4
2763,,T1556,Modify Authentication Process,[],[],,IA-2,mitigates,4
2764,,T1543.001,Launch Agent,[],[],,IA-2,mitigates,4
2765,,T1562,Impair Defenses,[],[],,IA-2,mitigates,4
2766,,T1574,Hijack Execution Flow,[],[],,IA-2,mitigates,4
2767,,T1610,Deploy Container,[],[],,IA-2,mitigates,4
2768,,T1055,Process Injection,[],[],,IA-2,mitigates,4
2769,,T1133,External Remote Services,[],[],,IA-2,mitigates,4
2770,,T1059,Command and Scripting Interpreter,[],[],,IA-2,mitigates,4
2771,,T1537,Transfer Data to Cloud Account,[],[],,IA-2,mitigates,4
2772,,T1003.001,LSASS Memory,[],[],,IA-2,mitigates,4
2773,,T1003.002,Security Account Manager,[],[],,IA-2,mitigates,4
2774,,T1003.003,NTDS,[],[],,IA-2,mitigates,4
2775,,T1040,Network Sniffing,[],[],,IA-2,mitigates,4
2776,,T1078,Valid Accounts,[],[],,IA-2,mitigates,4
2777,,T1110.001,Password Guessing,[],[],,IA-2,mitigates,4
2778,,T1110.002,Password Cracking,[],[],,IA-2,mitigates,4
2779,,T1111,Two-Factor Authentication Interception,[],[],,IA-2,mitigates,4
2780,,T1218,Signed Binary Proxy Execution,[],[],,IA-2,mitigates,4
2781,,T1528,Steal Application Access Token,[],[],,IA-2,mitigates,4
2782,,T1530,Data from Cloud Storage Object,[],[],,IA-2,mitigates,4
2783,,T1580,Cloud Infrastructure Discovery,[],[],,IA-2,mitigates,4
2784,,T1599,Network Boundary Bridging,[],[],,IA-2,mitigates,4
2785,,T1611,Escape to Host,[],[],,IA-2,mitigates,4
2786,,T1021.001,Remote Desktop Protocol,[],[],,IA-2,mitigates,4
2787,,T1047,Windows Management Instrumentation,[],[],,IA-2,mitigates,4
2788,,T1053,Scheduled Task/Job,[],[],,IA-2,mitigates,4
2789,,T1053.002,At (Windows),[],[],,IA-2,mitigates,4
2790,,T1053.003,Cron,[],[],,IA-2,mitigates,4
2791,,T1053.005,Scheduled Task,[],[],,IA-2,mitigates,4
2792,,T1059.001,PowerShell,[],[],,IA-2,mitigates,4
2793,,T1059.008,Network Device CLI,[],[],,IA-2,mitigates,4
2794,,T1078.002,Domain Accounts,[],[],,IA-2,mitigates,4
2795,,T1078.004,Cloud Accounts,[],[],,IA-2,mitigates,4
2796,,T1098,Account Manipulation,[],[],,IA-2,mitigates,4
2797,,T1098.001,Additional Cloud Credentials,[],[],,IA-2,mitigates,4
2798,,T1098.002,Exchange Email Delegate Permissions,[],[],,IA-2,mitigates,4
2799,,T1098.003,Add Office 365 Global Administrator Role,[],[],,IA-2,mitigates,4
2800,,T1190,Exploit Public-Facing Application,[],[],,IA-2,mitigates,4
2801,,T1197,BITS Jobs,[],[],,IA-2,mitigates,4
2802,,T1210,Exploitation of Remote Services,[],[],,IA-2,mitigates,4
2803,,T1213.003,Code Repositories,[],[],,IA-2,mitigates,4
2804,,T1218.007,Msiexec,[],[],,IA-2,mitigates,4
2805,,T1222,File and Directory Permissions Modification,[],[],,IA-2,mitigates,4
2806,,T1495,Firmware Corruption,[],[],,IA-2,mitigates,4
2807,,T1505,Server Software Component,[],[],,IA-2,mitigates,4
2808,,T1525,Implant Internal Image,[],[],,IA-2,mitigates,4
2809,,T1543,Create or Modify System Process,[],[],,IA-2,mitigates,4
2810,,T1543.003,Windows Service,[],[],,IA-2,mitigates,4
2811,,T1546.003,Windows Management Instrumentation Event Subscription,[],[],,IA-2,mitigates,4
2812,,T1547.004,Winlogon Helper DLL,[],[],,IA-2,mitigates,4
2813,,T1547.006,Kernel Modules and Extensions,[],[],,IA-2,mitigates,4
2814,,T1547.009,Shortcut Modification,[],[],,IA-2,mitigates,4
2815,,T1548.002,Bypass User Account Control,[],[],,IA-2,mitigates,4
2816,,T1548.003,Sudo and Sudo Caching,[],[],,IA-2,mitigates,4
2817,,T1550.001,Application Access Token,[],[],,IA-2,mitigates,4
2818,,T1556.004,Network Device Authentication,[],[],,IA-2,mitigates,4
2819,,T1558,Steal or Forge Kerberos Tickets,[],[],,IA-2,mitigates,4
2820,,T1558.003,Kerberoasting,[],[],,IA-2,mitigates,4
2821,,T1559,Inter-Process Communication,[],[],,IA-2,mitigates,4
2822,,T1562.001,Disable or Modify Tools,[],[],,IA-2,mitigates,4
2823,,T1562.006,Indicator Blocking,[],[],,IA-2,mitigates,4
2824,,T1562.008,Disable Cloud Logs,[],[],,IA-2,mitigates,4
2825,,T1003,OS Credential Dumping,[],[],,IA-2,mitigates,4
2826,,T1003.004,LSA Secrets,[],[],,IA-2,mitigates,4
2827,,T1003.005,Cached Domain Credentials,[],[],,IA-2,mitigates,4
2828,,T1003.006,DCSync,[],[],,IA-2,mitigates,4
2829,,T1003.007,Proc Filesystem,[],[],,IA-2,mitigates,4
2830,,T1003.008,/etc/passwd and /etc/shadow,[],[],,IA-2,mitigates,4
2831,,T1021,Remote Services,[],[],,IA-2,mitigates,4
2832,,T1021.002,SMB/Windows Admin Shares,[],[],,IA-2,mitigates,4
2833,,T1021.003,Distributed Component Object Model,[],[],,IA-2,mitigates,4
2834,,T1021.004,SSH,[],[],,IA-2,mitigates,4
2835,,T1021.005,VNC,[],[],,IA-2,mitigates,4
2836,,T1021.006,Windows Remote Management,[],[],,IA-2,mitigates,4
2837,,T1036.007,Double File Extension,[],[],,IA-2,mitigates,4
2838,,T1053.006,Systemd Timers,[],[],,IA-2,mitigates,4
2839,,T1053.007,Container Orchestration Job,[],[],,IA-2,mitigates,4
2840,,T1055.008,Ptrace System Calls,[],[],,IA-2,mitigates,4
2841,,T1056.003,Web Portal Capture,[],[],,IA-2,mitigates,4
2842,,T1072,Software Deployment Tools,[],[],,IA-2,mitigates,4
2843,,T1078.003,Local Accounts,[],[],,IA-2,mitigates,4
2844,,T1087.004,Cloud Account,[],[],,IA-2,mitigates,4
2845,,T1110,Brute Force,[],[],,IA-2,mitigates,4
2846,,T1110.003,Password Spraying,[],[],,IA-2,mitigates,4
2847,,T1110.004,Credential Stuffing,[],[],,IA-2,mitigates,4
2848,,T1114,Email Collection,[],[],,IA-2,mitigates,4
2849,,T1114.002,Remote Email Collection,[],[],,IA-2,mitigates,4
2850,,T1134,Access Token Manipulation,[],[],,IA-2,mitigates,4
2851,,T1134.001,Token Impersonation/Theft,[],[],,IA-2,mitigates,4
2852,,T1134.002,Create Process with Token,[],[],,IA-2,mitigates,4
2853,,T1134.003,Make and Impersonate Token,[],[],,IA-2,mitigates,4
2854,,T1136,Create Account,[],[],,IA-2,mitigates,4
2855,,T1136.001,Local Account,[],[],,IA-2,mitigates,4
2856,,T1136.002,Domain Account,[],[],,IA-2,mitigates,4
2857,,T1136.003,Cloud Account,[],[],,IA-2,mitigates,4
2858,,T1185,Browser Session Hijacking,[],[],,IA-2,mitigates,4
2859,,T1213,Data from Information Repositories,[],[],,IA-2,mitigates,4
2860,,T1213.001,Confluence,[],[],,IA-2,mitigates,4
2861,,T1213.002,Sharepoint,[],[],,IA-2,mitigates,4
2862,,T1222.001,Windows File and Directory Permissions Modification,[],[],,IA-2,mitigates,4
2863,,T1222.002,Linux and Mac File and Directory Permissions Modification,[],[],,IA-2,mitigates,4
2864,,T1484,Domain Policy Modification,[],[],,IA-2,mitigates,4
2865,,T1489,Service Stop,[],[],,IA-2,mitigates,4
2866,,T1505.001,SQL Stored Procedures,[],[],,IA-2,mitigates,4
2867,,T1505.002,Transport Agent,[],[],,IA-2,mitigates,4
2868,,T1505.004,IIS Components,[],[],,IA-2,mitigates,4
2869,,T1538,Cloud Service Dashboard,[],[],,IA-2,mitigates,4
2870,,T1539,Steal Web Session Cookie,[],[],,IA-2,mitigates,4
2871,,T1542,Pre-OS Boot,[],[],,IA-2,mitigates,4
2872,,T1542.001,System Firmware,[],[],,IA-2,mitigates,4
2873,,T1542.003,Bootkit,[],[],,IA-2,mitigates,4
2874,,T1542.005,TFTP Boot,[],[],,IA-2,mitigates,4
2875,,T1543.002,Systemd Service,[],[],,IA-2,mitigates,4
2876,,T1543.004,Launch Daemon,[],[],,IA-2,mitigates,4
2877,,T1547.012,Print Processors,[],[],,IA-2,mitigates,4
2878,,T1547.013,XDG Autostart Entries,[],[],,IA-2,mitigates,4
2879,,T1548,Abuse Elevation Control Mechanism,[],[],,IA-2,mitigates,4
2880,,T1550,Use Alternate Authentication Material,[],[],,IA-2,mitigates,4
2881,,T1550.002,Pass the Hash,[],[],,IA-2,mitigates,4
2882,,T1550.003,Pass the Ticket,[],[],,IA-2,mitigates,4
2883,,T1552,Unsecured Credentials,[],[],,IA-2,mitigates,4
2884,,T1552.001,Credentials In Files,[],[],,IA-2,mitigates,4
2885,,T1552.002,Credentials in Registry,[],[],,IA-2,mitigates,4
2886,,T1552.004,Private Keys,[],[],,IA-2,mitigates,4
2887,,T1552.006,Group Policy Preferences,[],[],,IA-2,mitigates,4
2888,,T1553,Subvert Trust Controls,[],[],,IA-2,mitigates,4
2889,,T1553.006,Code Signing Policy Modification,[],[],,IA-2,mitigates,4
2890,,T1555.005,Password Managers,[],[],,IA-2,mitigates,4
2891,,T1556.001,Domain Controller Authentication,[],[],,IA-2,mitigates,4
2892,,T1556.003,Pluggable Authentication Modules,[],[],,IA-2,mitigates,4
2893,,T1558.001,Golden Ticket,[],[],,IA-2,mitigates,4
2894,,T1558.002,Silver Ticket,[],[],,IA-2,mitigates,4
2895,,T1558.004,AS-REP Roasting,[],[],,IA-2,mitigates,4
2896,,T1559.001,Component Object Model,[],[],,IA-2,mitigates,4
2897,,T1562.002,Disable Windows Event Logging,[],[],,IA-2,mitigates,4
2898,,T1562.004,Disable or Modify System Firewall,[],[],,IA-2,mitigates,4
2899,,T1562.007,Disable or Modify Cloud Firewall,[],[],,IA-2,mitigates,4
2900,,T1562.009,Safe Mode Boot,[],[],,IA-2,mitigates,4
2901,,T1563,Remote Service Session Hijacking,[],[],,IA-2,mitigates,4
2902,,T1563.001,SSH Hijacking,[],[],,IA-2,mitigates,4
2903,,T1563.002,RDP Hijacking,[],[],,IA-2,mitigates,4
2904,,T1569,System Services,[],[],,IA-2,mitigates,4
2905,,T1569.001,Launchctl,[],[],,IA-2,mitigates,4
2906,,T1569.002,Service Execution,[],[],,IA-2,mitigates,4
2907,,T1574.005,Executable Installer File Permissions Weakness,[],[],,IA-2,mitigates,4
2908,,T1574.010,Services File Permissions Weakness,[],[],,IA-2,mitigates,4
2909,,T1574.012,COR_PROFILER,[],[],,IA-2,mitigates,4
2910,,T1578,Modify Cloud Compute Infrastructure,[],[],,IA-2,mitigates,4
2911,,T1578.001,Create Snapshot,[],[],,IA-2,mitigates,4
2912,,T1578.002,Create Cloud Instance,[],[],,IA-2,mitigates,4
2913,,T1578.003,Delete Cloud Instance,[],[],,IA-2,mitigates,4
2914,,T1599.001,Network Address Translation Traversal,[],[],,IA-2,mitigates,4
2915,,T1601,Modify System Image,[],[],,IA-2,mitigates,4
2916,,T1601.001,Patch System Image,[],[],,IA-2,mitigates,4
2917,,T1601.002,Downgrade System Image,[],[],,IA-2,mitigates,4
2918,,T1613,Container and Resource Discovery,[],[],,IA-2,mitigates,4
2919,,T1619,Cloud Storage Object Discovery,[],[],,IA-2,mitigates,4
2920,,T1621,Multi-Factor Authentication Request Generation,[],[],,IA-3,mitigates,4
2921,,T1537,Transfer Data to Cloud Account,[],[],,IA-3,mitigates,4
2922,,T1530,Data from Cloud Storage Object,[],[],,IA-3,mitigates,4
2923,,T1552.005,Cloud Instance Metadata API,[],[],,IA-3,mitigates,4
2924,,T1602.002,Network Device Configuration Dump,[],[],,IA-3,mitigates,4
2925,,T1552,Unsecured Credentials,[],[],,IA-3,mitigates,4
2926,,T1602,Data from Configuration Repository,[],[],,IA-3,mitigates,4
2927,,T1602.001,SNMP (MIB Dump),[],[],,IA-3,mitigates,4
2928,,T1562,Impair Defenses,[],[],,IA-4,mitigates,4
2929,,T1537,Transfer Data to Cloud Account,[],[],,IA-4,mitigates,4
2930,,T1110.001,Password Guessing,[],[],,IA-4,mitigates,4
2931,,T1110.002,Password Cracking,[],[],,IA-4,mitigates,4
2932,,T1528,Steal Application Access Token,[],[],,IA-4,mitigates,4
2933,,T1530,Data from Cloud Storage Object,[],[],,IA-4,mitigates,4
2934,,T1021.001,Remote Desktop Protocol,[],[],,IA-4,mitigates,4
2935,,T1053,Scheduled Task/Job,[],[],,IA-4,mitigates,4
2936,,T1053.002,At (Windows),[],[],,IA-4,mitigates,4
2937,,T1053.005,Scheduled Task,[],[],,IA-4,mitigates,4
2938,,T1543,Create or Modify System Process,[],[],,IA-4,mitigates,4
2939,,T1543.003,Windows Service,[],[],,IA-4,mitigates,4
2940,,T1547.006,Kernel Modules and Extensions,[],[],,IA-4,mitigates,4
2941,,T1550.001,Application Access Token,[],[],,IA-4,mitigates,4
2942,,T1552.005,Cloud Instance Metadata API,[],[],,IA-4,mitigates,4
2943,,T1602.002,Network Device Configuration Dump,[],[],,IA-4,mitigates,4
2944,,T1003,OS Credential Dumping,[],[],,IA-4,mitigates,4
2945,,T1003.005,Cached Domain Credentials,[],[],,IA-4,mitigates,4
2946,,T1003.006,DCSync,[],[],,IA-4,mitigates,4
2947,,T1021.005,VNC,[],[],,IA-4,mitigates,4
2948,,T1110,Brute Force,[],[],,IA-4,mitigates,4
2949,,T1110.003,Password Spraying,[],[],,IA-4,mitigates,4
2950,,T1110.004,Credential Stuffing,[],[],,IA-4,mitigates,4
2951,,T1213,Data from Information Repositories,[],[],,IA-4,mitigates,4
2952,,T1213.001,Confluence,[],[],,IA-4,mitigates,4
2953,,T1213.002,Sharepoint,[],[],,IA-4,mitigates,4
2954,,T1543.004,Launch Daemon,[],[],,IA-4,mitigates,4
2955,,T1552,Unsecured Credentials,[],[],,IA-4,mitigates,4
2956,,T1563,Remote Service Session Hijacking,[],[],,IA-4,mitigates,4
2957,,T1578,Modify Cloud Compute Infrastructure,[],[],,IA-4,mitigates,4
2958,,T1578.001,Create Snapshot,[],[],,IA-4,mitigates,4
2959,,T1578.002,Create Cloud Instance,[],[],,IA-4,mitigates,4
2960,,T1578.003,Delete Cloud Instance,[],[],,IA-4,mitigates,4
2961,,T1602,Data from Configuration Repository,[],[],,IA-4,mitigates,4
2962,,T1602.001,SNMP (MIB Dump),[],[],,IA-4,mitigates,4
2963,,T1556.005,Reversible Encryption,[],[],,IA-5,mitigates,4
2964,,T1621,Multi-Factor Authentication Request Generation,[],[],,IA-5,mitigates,4
2965,,T1649,Steal or Forge Authentication Certificates,[],[],,IA-5,mitigates,4
2966,,T1098.004,SSH Authorized Keys,[],[],,IA-5,mitigates,4
2967,,T1556,Modify Authentication Process,[],[],,IA-5,mitigates,4
2968,,T1133,External Remote Services,[],[],,IA-5,mitigates,4
2969,,T1003.001,LSASS Memory,[],[],,IA-5,mitigates,4
2970,,T1003.002,Security Account Manager,[],[],,IA-5,mitigates,4
2971,,T1003.003,NTDS,[],[],,IA-5,mitigates,4
2972,,T1040,Network Sniffing,[],[],,IA-5,mitigates,4
2973,,T1078,Valid Accounts,[],[],,IA-5,mitigates,4
2974,,T1110.001,Password Guessing,[],[],,IA-5,mitigates,4
2975,,T1110.002,Password Cracking,[],[],,IA-5,mitigates,4
2976,,T1111,Two-Factor Authentication Interception,[],[],,IA-5,mitigates,4
2977,,T1528,Steal Application Access Token,[],[],,IA-5,mitigates,4
2978,,T1530,Data from Cloud Storage Object,[],[],,IA-5,mitigates,4
2979,,T1555.001,Keychain,[],[],,IA-5,mitigates,4
2980,,T1555.004,Windows Credential Manager,[],[],,IA-5,mitigates,4
2981,,T1599,Network Boundary Bridging,[],[],,IA-5,mitigates,4
2982,,T1021.001,Remote Desktop Protocol,[],[],,IA-5,mitigates,4
2983,,T1078.002,Domain Accounts,[],[],,IA-5,mitigates,4
2984,,T1078.004,Cloud Accounts,[],[],,IA-5,mitigates,4
2985,,T1098.001,Additional Cloud Credentials,[],[],,IA-5,mitigates,4
2986,,T1098.002,Exchange Email Delegate Permissions,[],[],,IA-5,mitigates,4
2987,,T1098.003,Add Office 365 Global Administrator Role,[],[],,IA-5,mitigates,4
2988,,T1555.002,Securityd Memory,[],[],,IA-5,mitigates,4
2989,,T1556.004,Network Device Authentication,[],[],,IA-5,mitigates,4
2990,,T1558,Steal or Forge Kerberos Tickets,[],[],,IA-5,mitigates,4
2991,,T1558.003,Kerberoasting,[],[],,IA-5,mitigates,4
2992,,T1559,Inter-Process Communication,[],[],,IA-5,mitigates,4
2993,,T1003,OS Credential Dumping,[],[],,IA-5,mitigates,4
2994,,T1003.004,LSA Secrets,[],[],,IA-5,mitigates,4
2995,,T1003.005,Cached Domain Credentials,[],[],,IA-5,mitigates,4
2996,,T1003.006,DCSync,[],[],,IA-5,mitigates,4
2997,,T1003.007,Proc Filesystem,[],[],,IA-5,mitigates,4
2998,,T1003.008,/etc/passwd and /etc/shadow,[],[],,IA-5,mitigates,4
2999,,T1021,Remote Services,[],[],,IA-5,mitigates,4
3000,,T1021.004,SSH,[],[],,IA-5,mitigates,4
3001,,T1072,Software Deployment Tools,[],[],,IA-5,mitigates,4
3002,,T1110,Brute Force,[],[],,IA-5,mitigates,4
3003,,T1110.003,Password Spraying,[],[],,IA-5,mitigates,4
3004,,T1110.004,Credential Stuffing,[],[],,IA-5,mitigates,4
3005,,T1114,Email Collection,[],[],,IA-5,mitigates,4
3006,,T1114.002,Remote Email Collection,[],[],,IA-5,mitigates,4
3007,,T1136,Create Account,[],[],,IA-5,mitigates,4
3008,,T1136.001,Local Account,[],[],,IA-5,mitigates,4
3009,,T1136.002,Domain Account,[],[],,IA-5,mitigates,4
3010,,T1136.003,Cloud Account,[],[],,IA-5,mitigates,4
3011,,T1539,Steal Web Session Cookie,[],[],,IA-5,mitigates,4
3012,,T1550.003,Pass the Ticket,[],[],,IA-5,mitigates,4
3013,,T1552,Unsecured Credentials,[],[],,IA-5,mitigates,4
3014,,T1552.001,Credentials In Files,[],[],,IA-5,mitigates,4
3015,,T1552.002,Credentials in Registry,[],[],,IA-5,mitigates,4
3016,,T1552.004,Private Keys,[],[],,IA-5,mitigates,4
3017,,T1552.006,Group Policy Preferences,[],[],,IA-5,mitigates,4
3018,,T1555,Credentials from Password Stores,[],[],,IA-5,mitigates,4
3019,,T1555.005,Password Managers,[],[],,IA-5,mitigates,4
3020,,T1556.001,Domain Controller Authentication,[],[],,IA-5,mitigates,4
3021,,T1556.003,Pluggable Authentication Modules,[],[],,IA-5,mitigates,4
3022,,T1558.001,Golden Ticket,[],[],,IA-5,mitigates,4
3023,,T1558.002,Silver Ticket,[],[],,IA-5,mitigates,4
3024,,T1558.004,AS-REP Roasting,[],[],,IA-5,mitigates,4
3025,,T1559.001,Component Object Model,[],[],,IA-5,mitigates,4
3026,,T1563.001,SSH Hijacking,[],[],,IA-5,mitigates,4
3027,,T1599.001,Network Address Translation Traversal,[],[],,IA-5,mitigates,4
3028,,T1601,Modify System Image,[],[],,IA-5,mitigates,4
3029,,T1601.001,Patch System Image,[],[],,IA-5,mitigates,4
3030,,T1601.002,Downgrade System Image,[],[],,IA-5,mitigates,4
3031,,T1530,Data from Cloud Storage Object,[],[],,IA-6,mitigates,4
3032,,T1021.001,Remote Desktop Protocol,[],[],,IA-6,mitigates,4
3033,,T1021.005,VNC,[],[],,IA-6,mitigates,4
3034,,T1563,Remote Service Session Hijacking,[],[],,IA-6,mitigates,4
3035,,T1578,Modify Cloud Compute Infrastructure,[],[],,IA-6,mitigates,4
