,mapping-target,references,tags,metadata-key,mapping-description,name,id,key,comments
204,Chronicle,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']","['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']",204,,Modify Cloud Compute Infrastructure,T1578,204,"This mapping is given a score of minimal due to low threat detection fidelity from specific (sub-)techniques found in MITRE’s ATT&CK framework. 

Chronicle is able to ingest and aggregate raw logs from multiple data formats, to include: json, csv, xml, and syslog. "
205,Chronicle,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']","['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']",205,,Exfiltration over USB,T1052.001,205,"This mapping is given a score of minimal due to low threat detection fidelity from specific (sub-)techniques found in MITRE’s ATT&CK framework. 

Chronicle is able to ingest and aggregate raw logs from multiple data formats, to include: json, csv, xml, and syslog. "
206,Chronicle,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']","['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']",206,,Modify Registry,T1112,206,"This mapping is given a score of minimal due to low threat detection fidelity from specific (sub-)techniques found in MITRE’s ATT&CK framework. 

Chronicle is able to ingest and aggregate raw logs from multiple data formats, to include: json, csv, xml, and syslog. "
207,Chronicle,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']","['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']",207,,Remote Services,T1021,207,"This mapping is given a score of minimal due to low threat detection fidelity from specific (sub-)techniques found in MITRE’s ATT&CK framework. 

Chronicle is able to ingest and aggregate raw logs from multiple data formats, to include: json, csv, xml, and syslog. "
208,Chronicle,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']","['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']",208,,Exfiltration Over Physical Medium,T1052,208,"This mapping is given a score of minimal due to low threat detection fidelity from specific (sub-)techniques found in MITRE’s ATT&CK framework. 

Chronicle is able to ingest and aggregate raw logs from multiple data formats, to include: json, csv, xml, and syslog. "
209,Chronicle,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']","['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']",209,,Scheduled Task/Job,T1053,209,"This mapping is given a score of minimal due to low threat detection fidelity from specific (sub-)techniques found in MITRE’s ATT&CK framework. 

Chronicle is able to ingest and aggregate raw logs from multiple data formats, to include: json, csv, xml, and syslog. "
210,Chronicle,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']","['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']",210,,Indicator Removal on Host,T1070,210,"This mapping is given a score of minimal due to low threat detection fidelity from specific (sub-)techniques found in MITRE’s ATT&CK framework. 

Chronicle is able to ingest and aggregate raw logs from multiple data formats, to include: json, csv, xml, and syslog. "
211,Chronicle,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']","['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']",211,,Access Token Manipulation,T1134,211,"This mapping is given a score of minimal due to low threat detection fidelity from specific (sub-)techniques found in MITRE’s ATT&CK framework. 

Chronicle is able to ingest and aggregate raw logs from multiple data formats, to include: json, csv, xml, and syslog. "
212,Chronicle,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']","['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']",212,,Signed Binary Proxy Execution,T1218,212,"This mapping is given a score of minimal due to low threat detection fidelity from specific (sub-)techniques found in MITRE’s ATT&CK framework. 

Chronicle is able to ingest and aggregate raw logs from multiple data formats, to include: json, csv, xml, and syslog. "
213,Chronicle,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']","['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']",213,,Compromise Infrastructure,T1584,213,"This mapping is given a score of minimal due to low threat detection fidelity from specific (sub-)techniques found in MITRE’s ATT&CK framework. 

Chronicle is able to ingest and aggregate raw logs from multiple data formats, to include: json, csv, xml, and syslog. "
214,Chronicle,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']","['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']",214,,Input Capture,T1056,214,"This mapping is given a score of minimal due to low threat detection fidelity from specific (sub-)techniques found in MITRE’s ATT&CK framework. 

Chronicle is able to ingest and aggregate raw logs from multiple data formats, to include: json, csv, xml, and syslog. "
215,Chronicle,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']","['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']",215,,Web Portal Capture,T1056.003,215,"This mapping is given a score of minimal due to low threat detection fidelity from specific (sub-)techniques found in MITRE’s ATT&CK framework. 

Chronicle is able to ingest and aggregate raw logs from multiple data formats, to include: json, csv, xml, and syslog. "
216,Chronicle,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']","['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']",216,,Credential API Hooking,T1056.004,216,"This mapping is given a score of minimal due to low threat detection fidelity from specific (sub-)techniques found in MITRE’s ATT&CK framework. 

Chronicle is able to ingest and aggregate raw logs from multiple data formats, to include: json, csv, xml, and syslog. "
217,Chronicle,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']","['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']",217,,Web Protocols,T1071.001,217,"This mapping is given a score of minimal due to low threat detection fidelity from specific (sub-)techniques found in MITRE’s ATT&CK framework. 

Chronicle is able to ingest and aggregate raw logs from multiple data formats, to include: json, csv, xml, and syslog. "
218,Chronicle,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']","['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']",218,,Application Layer Protocol,T1071,218,"This mapping is given a score of minimal due to low threat detection fidelity from specific (sub-)techniques found in MITRE’s ATT&CK framework. 

Chronicle is able to ingest and aggregate raw logs from multiple data formats, to include: json, csv, xml, and syslog. "
219,Chronicle,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']","['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']",219,,Command and Scripting Interpreter,T1059,219,"This mapping is given a score of minimal due to low threat detection fidelity from specific (sub-)techniques found in MITRE’s ATT&CK framework. 

Chronicle is able to ingest and aggregate raw logs from multiple data formats, to include: json, csv, xml, and syslog. "
220,Chronicle,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']","['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']",220,,Regsvr32,T1218.010,220,"This mapping is given a score of minimal due to low threat detection fidelity from specific (sub-)techniques found in MITRE’s ATT&CK framework. 

Chronicle is able to ingest and aggregate raw logs from multiple data formats, to include: json, csv, xml, and syslog. "
221,Chronicle,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']","['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']",221,,Windows Command Shell,T1059.003,221,"This mapping is given a score of minimal due to low threat detection fidelity from specific (sub-)techniques found in MITRE’s ATT&CK framework. 

Chronicle is able to ingest and aggregate raw logs from multiple data formats, to include: json, csv, xml, and syslog. "
222,Chronicle,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']","['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']",222,,System Information Discovery,T1082,222,"This mapping is given a score of minimal due to low threat detection fidelity from specific (sub-)techniques found in MITRE’s ATT&CK framework. 

Chronicle is able to ingest and aggregate raw logs from multiple data formats, to include: json, csv, xml, and syslog. "
223,Chronicle,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']","['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']",223,,CMSTP,T1218.003,223,"This mapping is given a score of minimal due to low threat detection fidelity from specific (sub-)techniques found in MITRE’s ATT&CK framework. 

Chronicle is able to ingest and aggregate raw logs from multiple data formats, to include: json, csv, xml, and syslog. "
224,Chronicle,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']","['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']",224,,Remote System Discovery,T1018,224,"This mapping is given a score of minimal due to low threat detection fidelity from specific (sub-)techniques found in MITRE’s ATT&CK framework. 

Chronicle is able to ingest and aggregate raw logs from multiple data formats, to include: json, csv, xml, and syslog. "
225,Chronicle,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']","['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']",225,,Unsecured Credentials,T1552,225,"This mapping is given a score of minimal due to low threat detection fidelity from specific (sub-)techniques found in MITRE’s ATT&CK framework. 

Chronicle is able to ingest and aggregate raw logs from multiple data formats, to include: json, csv, xml, and syslog. "
226,Chronicle,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']","['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']",226,,Data Encrypted for Impact,T1486,226,"This mapping is given a score of minimal due to low threat detection fidelity from specific (sub-)techniques found in MITRE’s ATT&CK framework. 

Chronicle is able to ingest and aggregate raw logs from multiple data formats, to include: json, csv, xml, and syslog. "
227,Chronicle,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']","['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']",227,,User Execution,T1204,227,"This mapping is given a score of minimal due to low threat detection fidelity from specific (sub-)techniques found in MITRE’s ATT&CK framework. 

Chronicle is able to ingest and aggregate raw logs from multiple data formats, to include: json, csv, xml, and syslog. "
228,Chronicle,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']","['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']",228,,Match Legitimate Name or Location,T1036.005,228,"This mapping is given a score of minimal due to low threat detection fidelity from specific (sub-)techniques found in MITRE’s ATT&CK framework. 

Chronicle is able to ingest and aggregate raw logs from multiple data formats, to include: json, csv, xml, and syslog. "
229,Chronicle,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']","['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']",229,,Compile After Delivery,T1027.004,229,"This mapping is given a score of minimal due to low threat detection fidelity from specific (sub-)techniques found in MITRE’s ATT&CK framework. 

Chronicle is able to ingest and aggregate raw logs from multiple data formats, to include: json, csv, xml, and syslog. "
230,Chronicle,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']","['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']",230,,MSBuild,T1127.001,230,"This mapping is given a score of minimal due to low threat detection fidelity from specific (sub-)techniques found in MITRE’s ATT&CK framework. 

Chronicle is able to ingest and aggregate raw logs from multiple data formats, to include: json, csv, xml, and syslog. "
231,Chronicle,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']","['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']",231,,Trusted Developer Utilities Proxy Execution,T1127,231,"This mapping is given a score of minimal due to low threat detection fidelity from specific (sub-)techniques found in MITRE’s ATT&CK framework. 

Chronicle is able to ingest and aggregate raw logs from multiple data formats, to include: json, csv, xml, and syslog. "
232,Chronicle,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']","['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']",232,,Exploit Public-Facing Application,T1190,232,"This mapping is given a score of minimal due to low threat detection fidelity from specific (sub-)techniques found in MITRE’s ATT&CK framework. 

Chronicle is able to ingest and aggregate raw logs from multiple data formats, to include: json, csv, xml, and syslog. "
233,Chronicle,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']","['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']",233,,Exploitation for Privilege Escalation,T1068,233,"This mapping is given a score of minimal due to low threat detection fidelity from specific (sub-)techniques found in MITRE’s ATT&CK framework. 

Chronicle is able to ingest and aggregate raw logs from multiple data formats, to include: json, csv, xml, and syslog. "
234,Chronicle,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']","['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']",234,,Masquerading,T1036,234,"This mapping is given a score of minimal due to low threat detection fidelity from specific (sub-)techniques found in MITRE’s ATT&CK framework. 

Chronicle is able to ingest and aggregate raw logs from multiple data formats, to include: json, csv, xml, and syslog. "
235,Chronicle,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']","['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']",235,,Process Injection,T1055,235,"This mapping is given a score of minimal due to low threat detection fidelity from specific (sub-)techniques found in MITRE’s ATT&CK framework. 

Chronicle is able to ingest and aggregate raw logs from multiple data formats, to include: json, csv, xml, and syslog. "
236,Chronicle,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']","['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']",236,,Exploitation of Remote Services,T1210,236,"This mapping is given a score of minimal due to low threat detection fidelity from specific (sub-)techniques found in MITRE’s ATT&CK framework. 

Chronicle is able to ingest and aggregate raw logs from multiple data formats, to include: json, csv, xml, and syslog. "
237,Chronicle,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']","['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']",237,,Network Logon Script,T1037.003,237,"This mapping is given a score of minimal due to low threat detection fidelity from specific (sub-)techniques found in MITRE’s ATT&CK framework. 

Chronicle is able to ingest and aggregate raw logs from multiple data formats, to include: json, csv, xml, and syslog. "
238,Chronicle,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']","['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']",238,,Exploitation for Credential Access,T1212,238,"This mapping is given a score of minimal due to low threat detection fidelity from specific (sub-)techniques found in MITRE’s ATT&CK framework. 

Chronicle is able to ingest and aggregate raw logs from multiple data formats, to include: json, csv, xml, and syslog. "
239,Chronicle,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']","['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']",239,,Web Shell,T1505.003,239,"This mapping is given a score of minimal due to low threat detection fidelity from specific (sub-)techniques found in MITRE’s ATT&CK framework. 

Chronicle is able to ingest and aggregate raw logs from multiple data formats, to include: json, csv, xml, and syslog. "
240,Chronicle,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']","['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']",240,,JavaScript,T1059.007,240,"This mapping is given a score of minimal due to low threat detection fidelity from specific (sub-)techniques found in MITRE’s ATT&CK framework. 

Chronicle is able to ingest and aggregate raw logs from multiple data formats, to include: json, csv, xml, and syslog. "
241,Chronicle,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']","['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']",241,,Archive Collected Data,T1560,241,"This mapping is given a score of minimal due to low threat detection fidelity from specific (sub-)techniques found in MITRE’s ATT&CK framework. 

Chronicle is able to ingest and aggregate raw logs from multiple data formats, to include: json, csv, xml, and syslog. "
242,Chronicle,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']","['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']",242,,Exploitation for Client Execution,T1203,242,"This mapping is given a score of minimal due to low threat detection fidelity from specific (sub-)techniques found in MITRE’s ATT&CK framework. 

Chronicle is able to ingest and aggregate raw logs from multiple data formats, to include: json, csv, xml, and syslog. "
243,Chronicle,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']","['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']",243,,Data Encoding,T1132,243,"This mapping is given a score of minimal due to low threat detection fidelity from specific (sub-)techniques found in MITRE’s ATT&CK framework. 

Chronicle is able to ingest and aggregate raw logs from multiple data formats, to include: json, csv, xml, and syslog. "
244,Chronicle,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']","['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']",244,,Standard Encoding,T1132.001,244,"This mapping is given a score of minimal due to low threat detection fidelity from specific (sub-)techniques found in MITRE’s ATT&CK framework. 

Chronicle is able to ingest and aggregate raw logs from multiple data formats, to include: json, csv, xml, and syslog. "
245,Chronicle,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']","['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']",245,,Compromise Software Supply Chain,T1195.002,245,"This mapping is given a score of minimal due to low threat detection fidelity from specific (sub-)techniques found in MITRE’s ATT&CK framework. 

Chronicle is able to ingest and aggregate raw logs from multiple data formats, to include: json, csv, xml, and syslog. "
246,Chronicle,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']","['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']",246,,Supply Chain Compromise,T1195,246,"This mapping is given a score of minimal due to low threat detection fidelity from specific (sub-)techniques found in MITRE’s ATT&CK framework. 

Chronicle is able to ingest and aggregate raw logs from multiple data formats, to include: json, csv, xml, and syslog. "
247,Chronicle,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']","['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']",247,,Software Deployment Tools,T1072,247,"This mapping is given a score of minimal due to low threat detection fidelity from specific (sub-)techniques found in MITRE’s ATT&CK framework. 

Chronicle is able to ingest and aggregate raw logs from multiple data formats, to include: json, csv, xml, and syslog. "
248,Chronicle,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']","['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']",248,,Netsh Helper DLL,T1546.007,248,"This mapping is given a score of minimal due to low threat detection fidelity from specific (sub-)techniques found in MITRE’s ATT&CK framework. 

Chronicle is able to ingest and aggregate raw logs from multiple data formats, to include: json, csv, xml, and syslog. "
249,Chronicle,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']","['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']",249,,Server Software Component,T1505,249,"This mapping is given a score of minimal due to low threat detection fidelity from specific (sub-)techniques found in MITRE’s ATT&CK framework. 

Chronicle is able to ingest and aggregate raw logs from multiple data formats, to include: json, csv, xml, and syslog. "
250,Chronicle,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']","['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']",250,,Path Interception by PATH Environment Variable,T1574.007,250,"This mapping is given a score of minimal due to low threat detection fidelity from specific (sub-)techniques found in MITRE’s ATT&CK framework. 

Chronicle is able to ingest and aggregate raw logs from multiple data formats, to include: json, csv, xml, and syslog. "
251,Chronicle,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']","['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']",251,,Hijack Execution Flow,T1574,251,"This mapping is given a score of minimal due to low threat detection fidelity from specific (sub-)techniques found in MITRE’s ATT&CK framework. 

Chronicle is able to ingest and aggregate raw logs from multiple data formats, to include: json, csv, xml, and syslog. "
252,Chronicle,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']","['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']",252,,Cloud Account,T1087.004,252,"This mapping is given a score of minimal due to low threat detection fidelity from specific (sub-)techniques found in MITRE’s ATT&CK framework. 

Chronicle is able to ingest and aggregate raw logs from multiple data formats, to include: json, csv, xml, and syslog. "
253,Chronicle,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']","['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']",253,,Account Discovery,T1087,253,"This mapping is given a score of minimal due to low threat detection fidelity from specific (sub-)techniques found in MITRE’s ATT&CK framework. 

Chronicle is able to ingest and aggregate raw logs from multiple data formats, to include: json, csv, xml, and syslog. "
254,Chronicle,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']","['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']",254,,File Deletion,T1070.004,254,"This mapping is given a score of minimal due to low threat detection fidelity from specific (sub-)techniques found in MITRE’s ATT&CK framework. 

Chronicle is able to ingest and aggregate raw logs from multiple data formats, to include: json, csv, xml, and syslog. "
255,Chronicle,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']","['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']",255,,Automated Exfiltration,T1020,255,"This mapping is given a score of minimal due to low threat detection fidelity from specific (sub-)techniques found in MITRE’s ATT&CK framework. 

Chronicle is able to ingest and aggregate raw logs from multiple data formats, to include: json, csv, xml, and syslog. "
256,Chronicle,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']","['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']",256,,Exfiltration Over C2 Channel,T1041,256,"This mapping is given a score of minimal due to low threat detection fidelity from specific (sub-)techniques found in MITRE’s ATT&CK framework. 

Chronicle is able to ingest and aggregate raw logs from multiple data formats, to include: json, csv, xml, and syslog. "
257,Chronicle,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']","['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']",257,,Exfiltration Over Other Network Medium,T1011,257,"This mapping is given a score of minimal due to low threat detection fidelity from specific (sub-)techniques found in MITRE’s ATT&CK framework. 

Chronicle is able to ingest and aggregate raw logs from multiple data formats, to include: json, csv, xml, and syslog. "
258,Chronicle,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']","['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']",258,,Obfuscated Files or Information,T1027,258,"This mapping is given a score of minimal due to low threat detection fidelity from specific (sub-)techniques found in MITRE’s ATT&CK framework. 

Chronicle is able to ingest and aggregate raw logs from multiple data formats, to include: json, csv, xml, and syslog. "
259,Chronicle,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']","['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']",259,,Domain Policy Modification,T1484,259,"This mapping is given a score of minimal due to low threat detection fidelity from specific (sub-)techniques found in MITRE’s ATT&CK framework. 

Chronicle is able to ingest and aggregate raw logs from multiple data formats, to include: json, csv, xml, and syslog. "
260,Chronicle,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']","['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']",260,,Create Account,T1136,260,"This mapping is given a score of minimal due to low threat detection fidelity from specific (sub-)techniques found in MITRE’s ATT&CK framework. 

Chronicle is able to ingest and aggregate raw logs from multiple data formats, to include: json, csv, xml, and syslog. "
261,Chronicle,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']","['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']",261,,Windows Service,T1543.003,261,"This mapping is given a score of minimal due to low threat detection fidelity from specific (sub-)techniques found in MITRE’s ATT&CK framework. 

Chronicle is able to ingest and aggregate raw logs from multiple data formats, to include: json, csv, xml, and syslog. "
262,Chronicle,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']","['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']",262,,Timestomp,T1070.006,262,"This mapping is given a score of minimal due to low threat detection fidelity from specific (sub-)techniques found in MITRE’s ATT&CK framework. 

Chronicle is able to ingest and aggregate raw logs from multiple data formats, to include: json, csv, xml, and syslog. "
263,Chronicle,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']","['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']",263,,LSASS Memory,T1003.001,263,"This mapping is given a score of minimal due to low threat detection fidelity from specific (sub-)techniques found in MITRE’s ATT&CK framework. 

Chronicle is able to ingest and aggregate raw logs from multiple data formats, to include: json, csv, xml, and syslog. "
264,Chronicle,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']","['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']",264,,Office Template Macros,T1137.001,264,"This mapping is given a score of minimal due to low threat detection fidelity from specific (sub-)techniques found in MITRE’s ATT&CK framework. 

Chronicle is able to ingest and aggregate raw logs from multiple data formats, to include: json, csv, xml, and syslog. "
265,Chronicle,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']","['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']",265,,Office Application Startup,T1137,265,"This mapping is given a score of minimal due to low threat detection fidelity from specific (sub-)techniques found in MITRE’s ATT&CK framework. 

Chronicle is able to ingest and aggregate raw logs from multiple data formats, to include: json, csv, xml, and syslog. "
266,Chronicle,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']","['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']",266,,Process Discovery,T1057,266,"This mapping is given a score of minimal due to low threat detection fidelity from specific (sub-)techniques found in MITRE’s ATT&CK framework. 

Chronicle is able to ingest and aggregate raw logs from multiple data formats, to include: json, csv, xml, and syslog. "
267,Chronicle,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']","['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']",267,,System Network Configuration Discovery,T1016,267,"This mapping is given a score of minimal due to low threat detection fidelity from specific (sub-)techniques found in MITRE’s ATT&CK framework. 

Chronicle is able to ingest and aggregate raw logs from multiple data formats, to include: json, csv, xml, and syslog. "
268,Chronicle,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']","['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']",268,,System Network Connections Discovery,T1049,268,"This mapping is given a score of minimal due to low threat detection fidelity from specific (sub-)techniques found in MITRE’s ATT&CK framework. 

Chronicle is able to ingest and aggregate raw logs from multiple data formats, to include: json, csv, xml, and syslog. "
269,Chronicle,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']","['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']",269,,System Owner/User Discovery,T1033,269,"This mapping is given a score of minimal due to low threat detection fidelity from specific (sub-)techniques found in MITRE’s ATT&CK framework. 

Chronicle is able to ingest and aggregate raw logs from multiple data formats, to include: json, csv, xml, and syslog. "
270,Chronicle,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']","['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']",270,,Tool,T1588.002,270,"This mapping is given a score of minimal due to low threat detection fidelity from specific (sub-)techniques found in MITRE’s ATT&CK framework. 

Chronicle is able to ingest and aggregate raw logs from multiple data formats, to include: json, csv, xml, and syslog. "
271,Chronicle,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']","['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']",271,,Obtain Capabilities,T1588,271,"This mapping is given a score of minimal due to low threat detection fidelity from specific (sub-)techniques found in MITRE’s ATT&CK framework. 

Chronicle is able to ingest and aggregate raw logs from multiple data formats, to include: json, csv, xml, and syslog. "
272,Chronicle,"['https://cloud.google.com/chronicle/docs/overview', 'https://github.com/chronicle/detection-rules']","['SIEM', 'Chronicle', 'Threat Detection', 'Analytics']",272,,Clear Windows Event Logs,T1070.001,272,"This mapping is given a score of minimal due to low threat detection fidelity from specific (sub-)techniques found in MITRE’s ATT&CK framework. 

Chronicle is able to ingest and aggregate raw logs from multiple data formats, to include: json, csv, xml, and syslog. "
