,comments,attack_object_id,attack_object_name,references,tags,mapping_description,capability_id,mapping_type,metadata_key
2167,,T1530,Data from Cloud Storage Object,[],[],,CM-6,mitigates,0
2168,,T1537,Transfer Data to Cloud Account,[],[],,CM-6,mitigates,0
2169,,T1539,Steal Web Session Cookie,[],[],,CM-6,mitigates,0
2170,,T1542,Pre-OS Boot,[],[],,CM-6,mitigates,0
2171,,T1542.001,System Firmware,[],[],,CM-6,mitigates,0
2172,,T1542.003,Bootkit,[],[],,CM-6,mitigates,0
2173,,T1542.004,ROMMONkit,[],[],,CM-6,mitigates,0
2174,,T1542.005,TFTP Boot,[],[],,CM-6,mitigates,0
2175,,T1543,Create or Modify System Process,[],[],,CM-6,mitigates,0
2176,,T1543.002,Systemd Service,[],[],,CM-6,mitigates,0
2177,,T1543.003,Windows Service,[],[],,CM-6,mitigates,0
2178,,T1543.004,Launch Daemon,[],[],,CM-6,mitigates,0
2179,,T1546,Event Triggered Execution,[],[],,CM-6,mitigates,0
2180,,T1546.002,Screensaver,[],[],,CM-6,mitigates,0
2181,,T1546.003,Windows Management Instrumentation Event Subscription,[],[],,CM-6,mitigates,0
2182,,T1546.004,Unix Shell Configuration Modification,[],[],,CM-6,mitigates,0
2183,,T1546.006,LC_LOAD_DYLIB Addition,[],[],,CM-6,mitigates,0
2184,,T1546.008,Accessibility Features,[],[],,CM-6,mitigates,0
2185,,T1546.013,PowerShell Profile,[],[],,CM-6,mitigates,0
2186,,T1546.014,Emond,[],[],,CM-6,mitigates,0
2187,,T1547.002,Authentication Package,[],[],,CM-6,mitigates,0
2188,,T1547.003,Time Providers,[],[],,CM-6,mitigates,0
2189,,T1547.005,Security Support Provider,[],[],,CM-6,mitigates,0
2190,,T1547.006,Kernel Modules and Extensions,[],[],,CM-6,mitigates,0
2191,,T1547.007,Re-opened Applications,[],[],,CM-6,mitigates,0
2192,,T1547.008,LSASS Driver,[],[],,CM-6,mitigates,0
2193,,T1547.011,Plist Modification,[],[],,CM-6,mitigates,0
2194,,T1547.013,XDG Autostart Entries,[],[],,CM-6,mitigates,0
2195,,T1548,Abuse Elevation Control Mechanism,[],[],,CM-6,mitigates,0
2196,,T1548.001,Setuid and Setgid,[],[],,CM-6,mitigates,0
2197,,T1548.002,Bypass User Account Control,[],[],,CM-6,mitigates,0
2198,,T1548.003,Sudo and Sudo Caching,[],[],,CM-6,mitigates,0
2199,,T1548.004,Elevated Execution with Prompt,[],[],,CM-6,mitigates,0
2200,,T1550,Use Alternate Authentication Material,[],[],,CM-6,mitigates,0
2201,,T1550.001,Application Access Token,[],[],,CM-6,mitigates,0
2202,,T1550.002,Pass the Hash,[],[],,CM-6,mitigates,0
2203,,T1550.003,Pass the Ticket,[],[],,CM-6,mitigates,0
2204,,T1552,Unsecured Credentials,[],[],,CM-6,mitigates,0
2205,,T1552.001,Credentials In Files,[],[],,CM-6,mitigates,0
2206,,T1552.002,Credentials in Registry,[],[],,CM-6,mitigates,0
2207,,T1552.003,Bash History,[],[],,CM-6,mitigates,0
2208,,T1552.004,Private Keys,[],[],,CM-6,mitigates,0
2209,,T1552.005,Cloud Instance Metadata API,[],[],,CM-6,mitigates,0
2210,,T1552.006,Group Policy Preferences,[],[],,CM-6,mitigates,0
2211,,T1552.007,Container API,[],[],,CM-6,mitigates,0
2212,,T1553,Subvert Trust Controls,[],[],,CM-6,mitigates,0
2213,,T1553.001,Gatekeeper Bypass,[],[],,CM-6,mitigates,0
2214,,T1553.003,SIP and Trust Provider Hijacking,[],[],,CM-6,mitigates,0
2215,,T1553.004,Install Root Certificate,[],[],,CM-6,mitigates,0
2216,,T1553.005,Mark-of-the-Web Bypass,[],[],,CM-6,mitigates,0
2217,,T1553.006,Code Signing Policy Modification,[],[],,CM-6,mitigates,0
2218,,T1554,Compromise Client Software Binary,[],[],,CM-6,mitigates,0
2219,,T1555.004,Windows Credential Manager,[],[],,CM-6,mitigates,0
2220,,T1555.005,Password Managers,[],[],,CM-6,mitigates,0
2221,,T1556,Modify Authentication Process,[],[],,CM-6,mitigates,0
2222,,T1556.001,Domain Controller Authentication,[],[],,CM-6,mitigates,0
2223,,T1556.002,Password Filter DLL,[],[],,CM-6,mitigates,0
2224,,T1556.003,Pluggable Authentication Modules,[],[],,CM-6,mitigates,0
2225,,T1556.004,Network Device Authentication,[],[],,CM-6,mitigates,0
2226,,T1557,Adversary-in-the-Middle,[],[],,CM-6,mitigates,0
2227,,T1557.001,LLMNR/NBT-NS Poisoning and SMB Relay,[],[],,CM-6,mitigates,0
2228,,T1557.002,ARP Cache Poisoning,[],[],,CM-6,mitigates,0
2229,,T1558,Steal or Forge Kerberos Tickets,[],[],,CM-6,mitigates,0
2230,,T1558.001,Golden Ticket,[],[],,CM-6,mitigates,0
2231,,T1558.002,Silver Ticket,[],[],,CM-6,mitigates,0
2232,,T1558.003,Kerberoasting,[],[],,CM-6,mitigates,0
2233,,T1558.004,AS-REP Roasting,[],[],,CM-6,mitigates,0
2234,,T1559,Inter-Process Communication,[],[],,CM-6,mitigates,0
2235,,T1559.001,Component Object Model,[],[],,CM-6,mitigates,0
2236,,T1559.002,Dynamic Data Exchange,[],[],,CM-6,mitigates,0
2237,,T1562,Impair Defenses,[],[],,CM-6,mitigates,0
2238,,T1562.001,Disable or Modify Tools,[],[],,CM-6,mitigates,0
2239,,T1562.002,Disable Windows Event Logging,[],[],,CM-6,mitigates,0
2240,,T1562.003,Impair Command History Logging,[],[],,CM-6,mitigates,0
2241,,T1562.004,Disable or Modify System Firewall,[],[],,CM-6,mitigates,0
2242,,T1562.006,Indicator Blocking,[],[],,CM-6,mitigates,0
2243,,T1562.009,Safe Mode Boot,[],[],,CM-6,mitigates,0
2244,,T1562.010,Downgrade Attack,[],[],,CM-6,mitigates,0
2245,,T1563,Remote Service Session Hijacking,[],[],,CM-6,mitigates,0
2246,,T1563.001,SSH Hijacking,[],[],,CM-6,mitigates,0
2247,,T1563.002,RDP Hijacking,[],[],,CM-6,mitigates,0
2248,,T1564.002,Hidden Users,[],[],,CM-6,mitigates,0
2249,,T1564.006,Run Virtual Instance,[],[],,CM-6,mitigates,0
2250,,T1564.007,VBA Stomping,[],[],,CM-6,mitigates,0
2251,,T1564.009,Resource Forking,[],[],,CM-6,mitigates,0
2252,,T1565,Data Manipulation,[],[],,CM-6,mitigates,0
2253,,T1565.001,Stored Data Manipulation,[],[],,CM-6,mitigates,0
2254,,T1565.002,Transmitted Data Manipulation,[],[],,CM-6,mitigates,0
2255,,T1565.003,Runtime Data Manipulation,[],[],,CM-6,mitigates,0
2256,,T1566,Phishing,[],[],,CM-6,mitigates,0
2257,,T1566.001,Spearphishing Attachment,[],[],,CM-6,mitigates,0
2258,,T1566.002,Spearphishing Link,[],[],,CM-6,mitigates,0
2259,,T1569,System Services,[],[],,CM-6,mitigates,0
2260,,T1569.002,Service Execution,[],[],,CM-6,mitigates,0
2261,,T1570,Lateral Tool Transfer,[],[],,CM-6,mitigates,0
2262,,T1571,Non-Standard Port,[],[],,CM-6,mitigates,0
2263,,T1572,Protocol Tunneling,[],[],,CM-6,mitigates,0
2264,,T1573,Encrypted Channel,[],[],,CM-6,mitigates,0
2265,,T1573.001,Symmetric Cryptography,[],[],,CM-6,mitigates,0
2266,,T1573.002,Asymmetric Cryptography,[],[],,CM-6,mitigates,0
2267,,T1574,Hijack Execution Flow,[],[],,CM-6,mitigates,0
2268,,T1574.001,DLL Search Order Hijacking,[],[],,CM-6,mitigates,0
2269,,T1574.004,Dylib Hijacking,[],[],,CM-6,mitigates,0
2270,,T1574.005,Executable Installer File Permissions Weakness,[],[],,CM-6,mitigates,0
2271,,T1574.006,Dynamic Linker Hijacking,[],[],,CM-6,mitigates,0
2272,,T1574.007,Path Interception by PATH Environment Variable,[],[],,CM-6,mitigates,0
2273,,T1574.008,Path Interception by Search Order Hijacking,[],[],,CM-6,mitigates,0
2274,,T1574.009,Path Interception by Unquoted Path,[],[],,CM-6,mitigates,0
2275,,T1574.010,Services File Permissions Weakness,[],[],,CM-6,mitigates,0
2276,,T1598,Phishing for Information,[],[],,CM-6,mitigates,0
2277,,T1598.002,Spearphishing Attachment,[],[],,CM-6,mitigates,0
2278,,T1598.003,Spearphishing Link,[],[],,CM-6,mitigates,0
2279,,T1599,Network Boundary Bridging,[],[],,CM-6,mitigates,0
2280,,T1599.001,Network Address Translation Traversal,[],[],,CM-6,mitigates,0
2281,,T1601,Modify System Image,[],[],,CM-6,mitigates,0
2282,,T1601.001,Patch System Image,[],[],,CM-6,mitigates,0
2283,,T1601.002,Downgrade System Image,[],[],,CM-6,mitigates,0
2284,,T1602,Data from Configuration Repository,[],[],,CM-6,mitigates,0
2285,,T1602.001,SNMP (MIB Dump),[],[],,CM-6,mitigates,0
2286,,T1602.002,Network Device Configuration Dump,[],[],,CM-6,mitigates,0
2287,,T1609,Container Administration Command,[],[],,CM-6,mitigates,0
2288,,T1610,Deploy Container,[],[],,CM-6,mitigates,0
2289,,T1611,Escape to Host,[],[],,CM-6,mitigates,0
2290,,T1612,Build Image on Host,[],[],,CM-6,mitigates,0
2291,,T1613,Container and Resource Discovery,[],[],,CM-6,mitigates,0
2292,,T1003,OS Credential Dumping,[],[],,CM-7,mitigates,0
2293,,T1003.001,LSASS Memory,[],[],,CM-7,mitigates,0
2294,,T1003.002,Security Account Manager,[],[],,CM-7,mitigates,0
2295,,T1003.005,Cached Domain Credentials,[],[],,CM-7,mitigates,0
2296,,T1008,Fallback Channels,[],[],,CM-7,mitigates,0
2297,,T1011,Exfiltration Over Other Network Medium,[],[],,CM-7,mitigates,0
2298,,T1011.001,Exfiltration Over Bluetooth,[],[],,CM-7,mitigates,0
2299,,T1021.001,Remote Desktop Protocol,[],[],,CM-7,mitigates,0
2300,,T1021.002,SMB/Windows Admin Shares,[],[],,CM-7,mitigates,0
2301,,T1021.003,Distributed Component Object Model,[],[],,CM-7,mitigates,0
2302,,T1021.005,VNC,[],[],,CM-7,mitigates,0
2303,,T1021.006,Windows Remote Management,[],[],,CM-7,mitigates,0
2304,,T1036,Masquerading,[],[],,CM-7,mitigates,0
2305,,T1036.005,Match Legitimate Name or Location,[],[],,CM-7,mitigates,0
2306,,T1036.007,Double File Extension,[],[],,CM-7,mitigates,0
2307,,T1037,Boot or Logon Initialization Scripts,[],[],,CM-7,mitigates,0
2308,,T1037.001,Logon Script (Windows),[],[],,CM-7,mitigates,0
2309,,T1046,Network Service Scanning,[],[],,CM-7,mitigates,0
2310,,T1047,Windows Management Instrumentation,[],[],,CM-7,mitigates,0
2311,,T1048,Exfiltration Over Alternative Protocol,[],[],,CM-7,mitigates,0
2312,,T1048.001,Exfiltration Over Symmetric Encrypted Non-C2 Protocol,[],[],,CM-7,mitigates,0
2313,,T1048.002,Exfiltration Over Asymmetric Encrypted Non-C2 Protocol,[],[],,CM-7,mitigates,0
2314,,T1048.003,Exfiltration Over Unencrypted/Obfuscated Non-C2 Protocol,[],[],,CM-7,mitigates,0
2315,,T1052,Exfiltration Over Physical Medium,[],[],,CM-7,mitigates,0
2316,,T1052.001,Exfiltration over USB,[],[],,CM-7,mitigates,0
2317,,T1053,Scheduled Task/Job,[],[],,CM-7,mitigates,0
2318,,T1053.002,At (Windows),[],[],,CM-7,mitigates,0
2319,,T1053.005,Scheduled Task,[],[],,CM-7,mitigates,0
2320,,T1059,Command and Scripting Interpreter,[],[],,CM-7,mitigates,0
2321,,T1059.001,PowerShell,[],[],,CM-7,mitigates,0
2322,,T1059.002,AppleScript,[],[],,CM-7,mitigates,0
2323,,T1059.003,Windows Command Shell,[],[],,CM-7,mitigates,0
2324,,T1059.004,Unix Shell,[],[],,CM-7,mitigates,0
2325,,T1059.005,Visual Basic,[],[],,CM-7,mitigates,0
2326,,T1059.006,Python,[],[],,CM-7,mitigates,0
2327,,T1059.007,JavaScript,[],[],,CM-7,mitigates,0
2328,,T1059.008,Network Device CLI,[],[],,CM-7,mitigates,0
2329,,T1068,Exploitation for Privilege Escalation,[],[],,CM-7,mitigates,0
2330,,T1071,Application Layer Protocol,[],[],,CM-7,mitigates,0
2331,,T1071.001,Web Protocols,[],[],,CM-7,mitigates,0
2332,,T1071.002,File Transfer Protocols,[],[],,CM-7,mitigates,0
2333,,T1071.003,Mail Protocols,[],[],,CM-7,mitigates,0
2334,,T1071.004,DNS,[],[],,CM-7,mitigates,0
2335,,T1072,Software Deployment Tools,[],[],,CM-7,mitigates,0
2336,,T1080,Taint Shared Content,[],[],,CM-7,mitigates,0
2337,,T1087,Account Discovery,[],[],,CM-7,mitigates,0
2338,,T1087.001,Local Account,[],[],,CM-7,mitigates,0
2339,,T1087.002,Domain Account,[],[],,CM-7,mitigates,0
2340,,T1090,Proxy,[],[],,CM-7,mitigates,0
2341,,T1090.001,Internal Proxy,[],[],,CM-7,mitigates,0
2342,,T1090.002,External Proxy,[],[],,CM-7,mitigates,0
2343,,T1090.003,Multi-hop Proxy,[],[],,CM-7,mitigates,0
2344,,T1092,Communication Through Removable Media,[],[],,CM-7,mitigates,0
2345,,T1095,Non-Application Layer Protocol,[],[],,CM-7,mitigates,0
2346,,T1098,Account Manipulation,[],[],,CM-7,mitigates,0
2347,,T1098.001,Additional Cloud Credentials,[],[],,CM-7,mitigates,0
2348,,T1098.004,SSH Authorized Keys,[],[],,CM-7,mitigates,0
2349,,T1102,Web Service,[],[],,CM-7,mitigates,0
2350,,T1102.001,Dead Drop Resolver,[],[],,CM-7,mitigates,0
2351,,T1102.002,Bidirectional Communication,[],[],,CM-7,mitigates,0
2352,,T1102.003,One-Way Communication,[],[],,CM-7,mitigates,0
2353,,T1104,Multi-Stage Channels,[],[],,CM-7,mitigates,0
2354,,T1105,Ingress Tool Transfer,[],[],,CM-7,mitigates,0
2355,,T1106,Native API,[],[],,CM-7,mitigates,0
2356,,T1112,Modify Registry,[],[],,CM-7,mitigates,0
2357,,T1127,Trusted Developer Utilities Proxy Execution,[],[],,CM-7,mitigates,0
2358,,T1129,Shared Modules,[],[],,CM-7,mitigates,0
2359,,T1133,External Remote Services,[],[],,CM-7,mitigates,0
2360,,T1135,Network Share Discovery,[],[],,CM-7,mitigates,0
2361,,T1136,Create Account,[],[],,CM-7,mitigates,0
2362,,T1136.002,Domain Account,[],[],,CM-7,mitigates,0
2363,,T1136.003,Cloud Account,[],[],,CM-7,mitigates,0
2364,,T1176,Browser Extensions,[],[],,CM-7,mitigates,0
2365,,T1187,Forced Authentication,[],[],,CM-7,mitigates,0
2366,,T1190,Exploit Public-Facing Application,[],[],,CM-7,mitigates,0
2367,,T1195,Supply Chain Compromise,[],[],,CM-7,mitigates,0
2368,,T1195.001,Compromise Software Dependencies and Development Tools,[],[],,CM-7,mitigates,0
2369,,T1195.002,Compromise Software Supply Chain,[],[],,CM-7,mitigates,0
2370,,T1197,BITS Jobs,[],[],,CM-7,mitigates,0
2371,,T1199,Trusted Relationship,[],[],,CM-7,mitigates,0
2372,,T1204,User Execution,[],[],,CM-7,mitigates,0
2373,,T1204.001,Malicious Link,[],[],,CM-7,mitigates,0
2374,,T1204.002,Malicious File,[],[],,CM-7,mitigates,0
2375,,T1204.003,Malicious Image,[],[],,CM-7,mitigates,0
2376,,T1205,Traffic Signaling,[],[],,CM-7,mitigates,0
2377,,T1205.001,Port Knocking,[],[],,CM-7,mitigates,0
2378,,T1210,Exploitation of Remote Services,[],[],,CM-7,mitigates,0
2379,,T1213,Data from Information Repositories,[],[],,CM-7,mitigates,0
2380,,T1213.001,Confluence,[],[],,CM-7,mitigates,0
2381,,T1213.002,Sharepoint,[],[],,CM-7,mitigates,0
2382,,T1216,Signed Script Proxy Execution,[],[],,CM-7,mitigates,0
2383,,T1216.001,PubPrn,[],[],,CM-7,mitigates,0
2384,,T1218,Signed Binary Proxy Execution,[],[],,CM-7,mitigates,0
2385,,T1218.001,Compiled HTML File,[],[],,CM-7,mitigates,0
2386,,T1218.002,Control Panel,[],[],,CM-7,mitigates,0
2387,,T1218.003,CMSTP,[],[],,CM-7,mitigates,0
2388,,T1218.004,InstallUtil,[],[],,CM-7,mitigates,0
2389,,T1218.005,Mshta,[],[],,CM-7,mitigates,0
2390,,T1218.007,Msiexec,[],[],,CM-7,mitigates,0
2391,,T1218.008,Odbcconf,[],[],,CM-7,mitigates,0
2392,,T1218.009,Regsvcs/Regasm,[],[],,CM-7,mitigates,0
2393,,T1218.012,Verclsid,[],[],,CM-7,mitigates,0
2394,,T1218.013,Mavinject,[],[],,CM-7,mitigates,0
2395,,T1218.014,MMC,[],[],,CM-7,mitigates,0
2396,,T1219,Remote Access Software,[],[],,CM-7,mitigates,0
2397,,T1220,XSL Script Processing,[],[],,CM-7,mitigates,0
2398,,T1221,Template Injection,[],[],,CM-7,mitigates,0
2399,,T1482,Domain Trust Discovery,[],[],,CM-7,mitigates,0
2400,,T1484,Domain Policy Modification,[],[],,CM-7,mitigates,0
2401,,T1489,Service Stop,[],[],,CM-7,mitigates,0
2402,,T1490,Inhibit System Recovery,[],[],,CM-7,mitigates,0
2403,,T1498,Network Denial of Service,[],[],,CM-7,mitigates,0
2404,,T1498.001,Direct Network Flood,[],[],,CM-7,mitigates,0
2405,,T1498.002,Reflection Amplification,[],[],,CM-7,mitigates,0
2406,,T1499,Endpoint Denial of Service,[],[],,CM-7,mitigates,0
2407,,T1499.001,OS Exhaustion Flood,[],[],,CM-7,mitigates,0
2408,,T1499.002,Service Exhaustion Flood,[],[],,CM-7,mitigates,0
2409,,T1499.003,Application Exhaustion Flood,[],[],,CM-7,mitigates,0
2410,,T1499.004,Application or System Exploitation,[],[],,CM-7,mitigates,0
2411,,T1505.004,IIS Components,[],[],,CM-7,mitigates,0
2412,,T1525,Implant Internal Image,[],[],,CM-7,mitigates,0
2413,,T1530,Data from Cloud Storage Object,[],[],,CM-7,mitigates,0
2414,,T1537,Transfer Data to Cloud Account,[],[],,CM-7,mitigates,0
2415,,T1542.004,ROMMONkit,[],[],,CM-7,mitigates,0
2416,,T1542.005,TFTP Boot,[],[],,CM-7,mitigates,0
2417,,T1543,Create or Modify System Process,[],[],,CM-7,mitigates,0
2418,,T1543.003,Windows Service,[],[],,CM-7,mitigates,0
2419,,T1543.004,Launch Daemon,[],[],,CM-7,mitigates,0
2420,,T1546.002,Screensaver,[],[],,CM-7,mitigates,0
2421,,T1546.006,LC_LOAD_DYLIB Addition,[],[],,CM-7,mitigates,0
2422,,T1546.008,Accessibility Features,[],[],,CM-7,mitigates,0
2423,,T1546.009,AppCert DLLs,[],[],,CM-7,mitigates,0
2424,,T1547.004,Winlogon Helper DLL,[],[],,CM-7,mitigates,0
2425,,T1547.006,Kernel Modules and Extensions,[],[],,CM-7,mitigates,0
2426,,T1547.007,Re-opened Applications,[],[],,CM-7,mitigates,0
2427,,T1547.011,Plist Modification,[],[],,CM-7,mitigates,0
2428,,T1548,Abuse Elevation Control Mechanism,[],[],,CM-7,mitigates,0
2429,,T1548.001,Setuid and Setgid,[],[],,CM-7,mitigates,0
2430,,T1548.003,Sudo and Sudo Caching,[],[],,CM-7,mitigates,0
2431,,T1548.004,Elevated Execution with Prompt,[],[],,CM-7,mitigates,0
2432,,T1552,Unsecured Credentials,[],[],,CM-7,mitigates,0
2433,,T1552.003,Bash History,[],[],,CM-7,mitigates,0
2434,,T1552.005,Cloud Instance Metadata API,[],[],,CM-7,mitigates,0
2435,,T1552.007,Container API,[],[],,CM-7,mitigates,0
2436,,T1553,Subvert Trust Controls,[],[],,CM-7,mitigates,0
2437,,T1553.001,Gatekeeper Bypass,[],[],,CM-7,mitigates,0
2438,,T1553.003,SIP and Trust Provider Hijacking,[],[],,CM-7,mitigates,0
2439,,T1553.004,Install Root Certificate,[],[],,CM-7,mitigates,0
2440,,T1553.005,Mark-of-the-Web Bypass,[],[],,CM-7,mitigates,0
2441,,T1553.006,Code Signing Policy Modification,[],[],,CM-7,mitigates,0
2442,,T1555.004,Windows Credential Manager,[],[],,CM-7,mitigates,0
2443,,T1556,Modify Authentication Process,[],[],,CM-7,mitigates,0
2444,,T1556.002,Password Filter DLL,[],[],,CM-7,mitigates,0
2445,,T1557,Adversary-in-the-Middle,[],[],,CM-7,mitigates,0
2446,,T1557.001,LLMNR/NBT-NS Poisoning and SMB Relay,[],[],,CM-7,mitigates,0
2447,,T1557.002,ARP Cache Poisoning,[],[],,CM-7,mitigates,0
2448,,T1559,Inter-Process Communication,[],[],,CM-7,mitigates,0
2449,,T1559.002,Dynamic Data Exchange,[],[],,CM-7,mitigates,0
2450,,T1562,Impair Defenses,[],[],,CM-7,mitigates,0
2451,,T1562.001,Disable or Modify Tools,[],[],,CM-7,mitigates,0
2452,,T1562.002,Disable Windows Event Logging,[],[],,CM-7,mitigates,0
2453,,T1562.003,Impair Command History Logging,[],[],,CM-7,mitigates,0
2454,,T1562.004,Disable or Modify System Firewall,[],[],,CM-7,mitigates,0
2455,,T1562.006,Indicator Blocking,[],[],,CM-7,mitigates,0
2456,,T1562.009,Safe Mode Boot,[],[],,CM-7,mitigates,0
2457,,T1563,Remote Service Session Hijacking,[],[],,CM-7,mitigates,0
2458,,T1563.001,SSH Hijacking,[],[],,CM-7,mitigates,0
2459,,T1563.002,RDP Hijacking,[],[],,CM-7,mitigates,0
2460,,T1564.002,Hidden Users,[],[],,CM-7,mitigates,0
2461,,T1564.003,Hidden Window,[],[],,CM-7,mitigates,0
2462,,T1564.006,Run Virtual Instance,[],[],,CM-7,mitigates,0
2463,,T1564.008,Email Hiding Rules,[],[],,CM-7,mitigates,0
2464,,T1564.009,Resource Forking,[],[],,CM-7,mitigates,0
2465,,T1565,Data Manipulation,[],[],,CM-7,mitigates,0
2466,,T1565.003,Runtime Data Manipulation,[],[],,CM-7,mitigates,0
2467,,T1569,System Services,[],[],,CM-7,mitigates,0
2468,,T1569.002,Service Execution,[],[],,CM-7,mitigates,0
2469,,T1570,Lateral Tool Transfer,[],[],,CM-7,mitigates,0
2470,,T1571,Non-Standard Port,[],[],,CM-7,mitigates,0
2471,,T1572,Protocol Tunneling,[],[],,CM-7,mitigates,0
2472,,T1573,Encrypted Channel,[],[],,CM-7,mitigates,0
2473,,T1573.001,Symmetric Cryptography,[],[],,CM-7,mitigates,0
2474,,T1573.002,Asymmetric Cryptography,[],[],,CM-7,mitigates,0
2475,,T1574,Hijack Execution Flow,[],[],,CM-7,mitigates,0
2476,,T1574.001,DLL Search Order Hijacking,[],[],,CM-7,mitigates,0
2477,,T1574.006,Dynamic Linker Hijacking,[],[],,CM-7,mitigates,0
2478,,T1574.007,Path Interception by PATH Environment Variable,[],[],,CM-7,mitigates,0
2479,,T1574.008,Path Interception by Search Order Hijacking,[],[],,CM-7,mitigates,0
2480,,T1574.009,Path Interception by Unquoted Path,[],[],,CM-7,mitigates,0
2481,,T1574.012,COR_PROFILER,[],[],,CM-7,mitigates,0
2482,,T1599,Network Boundary Bridging,[],[],,CM-7,mitigates,0
2483,,T1599.001,Network Address Translation Traversal,[],[],,CM-7,mitigates,0
2484,,T1601,Modify System Image,[],[],,CM-7,mitigates,0
2485,,T1601.001,Patch System Image,[],[],,CM-7,mitigates,0
2486,,T1601.002,Downgrade System Image,[],[],,CM-7,mitigates,0
2487,,T1602,Data from Configuration Repository,[],[],,CM-7,mitigates,0
2488,,T1602.001,SNMP (MIB Dump),[],[],,CM-7,mitigates,0
2489,,T1602.002,Network Device Configuration Dump,[],[],,CM-7,mitigates,0
2490,,T1609,Container Administration Command,[],[],,CM-7,mitigates,0
2491,,T1610,Deploy Container,[],[],,CM-7,mitigates,0
2492,,T1611,Escape to Host,[],[],,CM-7,mitigates,0
2493,,T1612,Build Image on Host,[],[],,CM-7,mitigates,0
2494,,T1613,Container and Resource Discovery,[],[],,CM-7,mitigates,0
2495,,T1011.001,Exfiltration Over Bluetooth,[],[],,CM-8,mitigates,0
2496,,T1020.001,Traffic Duplication,[],[],,CM-8,mitigates,0
2497,,T1021.001,Remote Desktop Protocol,[],[],,CM-8,mitigates,0
2498,,T1021.003,Distributed Component Object Model,[],[],,CM-8,mitigates,0
2499,,T1021.004,SSH,[],[],,CM-8,mitigates,0
2500,,T1021.005,VNC,[],[],,CM-8,mitigates,0
2501,,T1021.006,Windows Remote Management,[],[],,CM-8,mitigates,0
2502,,T1046,Network Service Scanning,[],[],,CM-8,mitigates,0
2503,,T1052,Exfiltration Over Physical Medium,[],[],,CM-8,mitigates,0
2504,,T1052.001,Exfiltration over USB,[],[],,CM-8,mitigates,0
2505,,T1053,Scheduled Task/Job,[],[],,CM-8,mitigates,0
2506,,T1053.002,At (Windows),[],[],,CM-8,mitigates,0
2507,,T1053.005,Scheduled Task,[],[],,CM-8,mitigates,0
2508,,T1059,Command and Scripting Interpreter,[],[],,CM-8,mitigates,0
2509,,T1059.001,PowerShell,[],[],,CM-8,mitigates,0
2510,,T1059.005,Visual Basic,[],[],,CM-8,mitigates,0
2511,,T1059.007,JavaScript,[],[],,CM-8,mitigates,0
2512,,T1068,Exploitation for Privilege Escalation,[],[],,CM-8,mitigates,0
2513,,T1072,Software Deployment Tools,[],[],,CM-8,mitigates,0
2514,,T1091,Replication Through Removable Media,[],[],,CM-8,mitigates,0
2515,,T1092,Communication Through Removable Media,[],[],,CM-8,mitigates,0
2516,,T1098.004,SSH Authorized Keys,[],[],,CM-8,mitigates,0
2517,,T1119,Automated Collection,[],[],,CM-8,mitigates,0
2518,,T1127,Trusted Developer Utilities Proxy Execution,[],[],,CM-8,mitigates,0
2519,,T1127.001,MSBuild,[],[],,CM-8,mitigates,0
2520,,T1133,External Remote Services,[],[],,CM-8,mitigates,0
2521,,T1137,Office Application Startup,[],[],,CM-8,mitigates,0
2522,,T1137.001,Office Template Macros,[],[],,CM-8,mitigates,0
2523,,T1189,Drive-by Compromise,[],[],,CM-8,mitigates,0
2524,,T1190,Exploit Public-Facing Application,[],[],,CM-8,mitigates,0
2525,,T1195.003,Compromise Hardware Supply Chain,[],[],,CM-8,mitigates,0
2526,,T1203,Exploitation for Client Execution,[],[],,CM-8,mitigates,0
2527,,T1210,Exploitation of Remote Services,[],[],,CM-8,mitigates,0
2528,,T1211,Exploitation for Defense Evasion,[],[],,CM-8,mitigates,0
2529,,T1212,Exploitation for Credential Access,[],[],,CM-8,mitigates,0
2530,,T1213,Data from Information Repositories,[],[],,CM-8,mitigates,0
2531,,T1213.001,Confluence,[],[],,CM-8,mitigates,0
2532,,T1213.002,Sharepoint,[],[],,CM-8,mitigates,0
2533,,T1218,Signed Binary Proxy Execution,[],[],,CM-8,mitigates,0
2534,,T1218.003,CMSTP,[],[],,CM-8,mitigates,0
2535,,T1218.004,InstallUtil,[],[],,CM-8,mitigates,0
2536,,T1218.005,Mshta,[],[],,CM-8,mitigates,0
2537,,T1218.008,Odbcconf,[],[],,CM-8,mitigates,0
2538,,T1218.009,Regsvcs/Regasm,[],[],,CM-8,mitigates,0
2539,,T1218.012,Verclsid,[],[],,CM-8,mitigates,0
2540,,T1218.013,Mavinject,[],[],,CM-8,mitigates,0
2541,,T1218.014,MMC,[],[],,CM-8,mitigates,0
2542,,T1221,Template Injection,[],[],,CM-8,mitigates,0
2543,,T1495,Firmware Corruption,[],[],,CM-8,mitigates,0
2544,,T1505,Server Software Component,[],[],,CM-8,mitigates,0
2545,,T1505.001,SQL Stored Procedures,[],[],,CM-8,mitigates,0
2546,,T1505.002,Transport Agent,[],[],,CM-8,mitigates,0
2547,,T1505.004,IIS Components,[],[],,CM-8,mitigates,0
2548,,T1530,Data from Cloud Storage Object,[],[],,CM-8,mitigates,0
2549,,T1542,Pre-OS Boot,[],[],,CM-8,mitigates,0
2550,,T1542.001,System Firmware,[],[],,CM-8,mitigates,0
2551,,T1542.003,Bootkit,[],[],,CM-8,mitigates,0
